"Date","r_Shanghai","r_Hang_Seng","r_Nikkei_225","r_KOSPI","r_STI"
2003-04-14,2.45617481096359,-1.30508511586331,-0.827183028738432,1.941676635305,-1.40488167220827
2003-04-15,0.948417290322112,1.14823595694009,1.11258141297714,1.76594355650677,0.696006227548551
2003-04-16,-1.55854049345816,0.497365134176064,0.517359243128723,2.66665071649816,0.0402448751262163
2003-04-17,0.457166369678497,-1.11277886552674,-0.733568916562533,-1.39703745322608,-0.764317120369107
2003-04-22,-2.82268315032956,-0.0843097119799907,-0.402758359404132,-1.54603257012864,-0.63671564563661
2003-04-23,-1.71865416871118,-0.61211868738571,0.0374747178382151,-0.870649160141923,-0.652642596823139
2003-04-24,-2.51987524866619,-0.913711401923578,0.782087262491871,-1.64192353886943,-1.83896553302407
2003-04-25,-1.09940453467985,-0.392852731097371,-1.99401363204252,-3.76154755096092,-1.12211197012693
2003-04-28,3.34197536652736,0.309070808041056,-1.19708394382965,0.420904949316281,0.963499992670247
2003-04-30,-1.06240354902738,3.29059216190668,2.89592950796305,5.19301517596169,3.19488632057983
2003-05-12,0.683195651202784,4.90620574962897,4.85626055001838,5.15235173211073,3.53386076848086
2003-05-13,-3.0865706643735,-0.399790186007465,-0.376080943501833,-2.72603238106637,-0.321439358025355
2003-05-14,2.50060399506467,-0.168470955017064,0.665039685266677,-0.669915253345632,-0.923261030272915
2003-05-16,2.04922406882631,-0.115514384272508,-1.55996856191454,0.137616955154751,-0.465613190237768
2003-05-19,0.0643107517582564,-0.063914460209169,-0.96754862457118,-2.39414336214452,-0.925405018096193
2003-05-20,-1.28958069466014,-0.407658176268377,0.252816992760962,0.954581528492859,0.489175859346158
2003-05-21,-0.132942346070486,0.103808912592207,-0.509641922625725,-0.251112259339248,-0.656383150143558
2003-05-22,0.820243656596098,0.788183478298521,0.412566227000077,-0.867934709752927,1.15313456416066
2003-05-23,0.955251127834345,1.86865154798141,1.6395607110848,2.67314510690726,0.948235655515006
2003-05-27,0.472312488644278,1.25056771338841,-0.79141780757972,0.455209994660422,0.541719691748987
2003-05-28,-1.05957435708763,0.948799681157375,1.39340732998203,2.2629842461857,0.998544277990909
2003-05-29,1.04809659523859,-0.0217675114967619,1.70002781750611,0.64562919085871,0.424913979366526
2003-05-30,0.51519949094283,-0.222889942891591,0.585125244773899,0.156416668933268,0.349014574754847
2003-06-02,0.0171276869477488,1.57023573046544,1.4454919696302,2.38520663168114,2.32415250153917
2003-06-03,-0.910554053523427,0.262067936324684,0.20243513387701,-1.83103159333697,-0.168895082390375
2003-06-05,-0.38416075515233,-0.246712483500566,1.07702246311572,0.850456928449095,3.5085565955467
2003-06-09,-1.68741003431681,0.975616487302489,1.89365359597176,1.23306506121583,1.12283250055896
2003-06-10,0.557191638917498,-0.306525398166535,-0.382016633271398,-0.0923005988149761,-0.194824390398551
2003-06-11,1.7445523935244,-0.430244113730538,1.14496151353176,0.236733800531397,0.544692682512604
2003-06-12,-0.238494973897652,0.770975368827997,0.317818886301247,1.01739290692358,2.09146343465747
2003-06-13,0.297870384645993,1.21272504544034,0.693216566108212,1.10189372057894,-0.00743567298249204
2003-06-16,-0.452268024397195,0.0673499055782401,-1.5803503566902,-1.12165401309552,-0.960455139348326
2003-06-17,-0.161700196933268,1.69001114196217,2.16168924722986,2.52775225965163,1.92851170043671
2003-06-18,-0.212146421969805,-0.600681683359738,0.661704932945284,0.1614324889057,-0.469066988976952
2003-06-19,-0.97846303700857,0.0983438514863266,0.192710464463275,2.15783053286884,2.29077291068105
2003-06-20,-0.604912835309079,-0.500241620721731,0.108387418802458,-0.620321446406535,-0.130907722185292
2003-06-23,-1.19113624378206,-1.99369926520578,0.183485988513965,-1.70931771026703,-1.81808093171023
2003-06-24,0.0707721134510564,-1.08389773194073,-2.4134442705634,-1.58078893145159,-1.86608933298613
2003-06-25,-0.686681461965843,-0.00373863998710533,0.145645886714796,1.49774107035121,-0.112068564883305
2003-06-26,0.881541835202171,-0.237898537474912,-0.0991281842091851,0.254856484905108,-0.311581131282068
2003-06-27,-1.21697275791695,0.53054322787407,2.00423073375458,0.226159161605644,1.34277756282604
2003-06-30,-0.73950998581207,-0.832786615133507,-0.230382288901332,-1.09115474577077,-2.03998023146994
2003-07-02,0.91503468608396,0.265905742465655,5.45377932799962,2.34128107139142,2.00207708708575
2003-07-03,0.316898391775844,0.451771067906392,0.338866247427028,0.150076887919237,0.389176532549573
2003-07-07,-0.196944759458084,2.52130969736246,1.7545285390641,2.51033942475933,2.21147917892388
2003-07-08,0.699521684386983,1.01050531304914,1.05170697243828,0.573400125521761,0.188465446685537
2003-07-09,-0.577716152136265,0.345050461525886,0.927422738210559,-0.401743311795411,0.276125220642243
2003-07-10,1.88590347067645,-0.440764464201493,-0.354246739630604,-0.709813010021421,-0.22281312312824
2003-07-11,-0.201255956952284,-0.721899951377303,-3.26985887362667,0.518276045140453,1.63679174618085
2003-07-14,-0.487828234611509,2.10550907447882,1.24059271535018,2.23986896107622,1.89920112293267
2003-07-15,0.264535658147391,0.129825592885702,-0.0474710402253109,-0.927773387823727,0.898483185599996
2003-07-16,0.265145346878271,0.704136869749306,-0.15425695200797,0.42379760338056,0.455318425622675
2003-07-18,-1.47072612934496,-0.651957955060745,-2.16207802129045,-2.41990011850772,-0.941811499350287
2003-07-22,-0.577582420415723,-1.31151210749998,-0.439262922495409,0.0500339526538163,-1.94483483945378
2003-07-23,0.244615419429017,-1.08643926963268,1.35458749349553,-0.567564442794311,0.406137016247055
2003-07-24,-0.580853549260407,0.227808227174719,0.577197690482656,1.02955123379651,-0.487433637236823
2003-07-25,-1.06358917195246,0.161713106309591,-0.238004026628857,0.305391457707405,1.13473481694877
2003-07-28,-0.492531626201309,1.94964051438227,1.96948882123333,1.78655244745602,1.28279645884346
2003-07-29,0.468842561977745,0.626751629194899,-0.0569272901413953,0.629111946942906,-0.396460159959222
2003-07-30,0.158947597677361,-0.761624601491739,-2.07178839658049,-1.1389073874299,-0.170303326621823
2003-07-31,-0.196861776680279,0.134379625327519,-0.723596305125795,-0.0882556950685398,-1.23174209398256
2003-08-01,0.0155736345454294,1.11631046836269,0.505454043757503,1.90735803525239,-0.114892741982686
2003-08-04,1.17053296380698,-0.640769939071006,-1.66680491732691,-1.20626722030721,-1.27976513631669
2003-08-05,-0.0033459699467997,-0.0565800888548296,-0.745515752388748,0.458213217884129,-1.87728964104208
2003-08-06,-0.5408392816598,-1.88292945200441,-0.627270988553974,-1.95289198832604,0.0987124401507167
2003-08-07,0.0753290637648618,-0.295704679467335,-0.627776818089032,0.27227407857966,1.53955843126923
2003-08-08,-1.08834862777965,-0.128923556552074,0.666594196752079,-0.802012856512668,0.0606228527602504
2003-08-11,0.213193638773657,1.48035815225072,1.70365203712866,0.0624680581390535,1.23377200102208
2003-08-12,0.329757314615087,0.893893871436902,0.808397583191223,-0.466612506218045,0.644165937433883
2003-08-13,-0.913384797704264,1.14520495315702,1.94585579157209,1.66578605407963,1.76543596548173
2003-08-14,-0.679736884240789,0.701800032513233,1.63451418926517,1.93466165134417,0.469527104960399
2003-08-18,-0.745266273527534,1.44525762122676,1.19822313909683,0.424127846493771,1.44482382723981
2003-08-19,0.319193306794752,-0.14975521391456,1.39686055216472,1.36443353826863,-0.429959396215107
2003-08-20,-0.556830900223115,-0.323665900521064,1.15274488451114,-0.396662064905851,-0.205128277055699
2003-08-21,-0.0395455733190886,1.59386222514186,0.683913146390935,2.29839689566012,1.43937003113015
2003-08-22,-0.153473851032526,1.09418051551735,-0.789778885675396,0.050362478368271,0.296135498340089
2003-08-25,-1.16741275353984,0.032427485597708,-0.044070842889532,0.265969920922871,-0.599283878079415
2003-08-26,0.212826563533763,-0.0956401994070433,0.542768376923952,-0.494129094528706,-1.8803120835722
2003-08-27,0.0105242109570192,-0.703421263591864,-0.228471203311464,0.791019878742372,-0.344337866133504
2003-08-28,-0.680736864363762,0.760965056330143,-0.815911249776313,-0.816255466367455,-0.0589692937636777
2003-08-29,0.443322183459127,1.37405128530865,1.15059194531515,0.880794966121634,0.355171177947078
2003-09-02,1.71034920644777,0.28330925772071,3.29530715955375,0.921387672701002,-0.180873184643193
2003-09-03,0.0925938788359559,1.4737385813941,0.239281392066637,-0.0234861237232487,0.53977190803014
2003-09-04,-0.02901273817697,0.326065057617875,-0.643555639627813,-0.28357321007908,0.325326935413983
2003-09-05,-1.10457676810896,0.286787324579585,0.0358723848464138,-0.34082749123332,0.471490029503663
2003-09-08,-0.405983912310415,-0.0477258806446557,0.309264148722477,-0.170850350403828,0.274064095102133
2003-09-09,-0.397779707858437,-1.06663596066561,2.20579345575729,0.943903428188264,-2.63191164737862
2003-09-16,-0.988625155818745,0.222079645667606,-0.321059358086551,-0.500298217437845,0.274282708246432
2003-09-17,-1.16456722602942,0.618332262181553,0.942360498932437,0.386872958381979,1.14646260943747
2003-09-18,0.0474768918748758,-0.637843928593895,0.392400779034219,-1.10312837787863,-0.0948819976424708
2003-09-19,0.0639861984193857,-0.914804878999043,-0.86384228229246,-1.31836777372039,-0.712612186778738
2003-09-22,-0.71624398723058,-0.871275088313794,-4.32803501300256,-4.56084620281798,-0.20336919765187
2003-09-24,0.921585816993531,3.8131458882793,0.25923163202517,1.36290914106079,2.9437086057893
2003-09-25,-1.29508184356926,-0.0829849474676791,-1.84751508725025,-1.55473087572844,-0.257977684935451
2003-09-26,-0.396778248577867,0.0321570898744739,0.0814408086711182,-2.28513331164013,-0.13999069015096
2003-09-29,-1.13787235179963,-1.32735350119724,-0.865003999194158,-0.192327072617982,0.0718618073151767
2003-09-30,0.869062840044421,0.792006339276874,-0.10289203797722,0.209532360418851,0.128240151828152
2003-10-08,0.330796073595252,4.27878486569711,3.11326245204135,3.55460297240704,6.13082819341892
2003-10-09,-0.183883942272089,0.676584570726924,-0.102118105225735,1.83702695635288,0.24250954417333
2003-10-10,2.51277112562578,1.14139138203964,2.38876364862755,2.90907699709617,0.454629732355372
2003-10-14,-1.13460951144626,-0.670904527074256,1.65860829040501,1.13225342221739,-0.880708183715928
2003-10-15,-0.365897632238976,1.67416360759969,-0.608058625462782,-0.299199961894647,1.04780407381098
2003-10-16,-1.27993714189278,-0.237587696750907,1.14208246139196,1.65329486023031,0.298588635124375
2003-10-17,0.370602268409925,0.140577937961872,0.11548727116466,-1.19375802627193,1.02032152447853
2003-10-20,-0.811702282330806,0.854819820403385,1.11552716275618,1.12552104819592,0.453775951630675
2003-10-21,0.352449149630285,0.842676978103896,-1.17325412670208,0.443351429467054,0.706392347098372
2003-10-22,2.44083202751666,-0.0984919219883196,-1.29465878172059,-0.0782467634860673,-1.21209524094752
2003-10-23,-0.81590305597965,-4.18357615982412,-5.2258367549646,-3.27923892978994,-2.1860228631942
2003-10-27,-1.2474264747671,0.106782940205541,1.14444846967459,0.985658647825449,-1.18065674133438
2003-10-28,-0.0102235301938869,2.87047424323301,1.0172758559305,1.78928239851057,1.36168565738188
2003-10-29,-0.573457798799737,0.318961363850612,1.67335431011022,0.553048958867475,-0.798641761245555
2003-10-30,-1.24608059924576,0.105792825678108,-0.407375866512183,0.802252642077672,-0.40668082196671
2003-10-31,0.272565738589581,0.384245205836109,-1.27942503130996,-0.456546096829591,0.489095220131208
2003-11-04,3.01354140620811,2.03508165447026,2.69435139406902,1.73595672187936,3.96956490296931
2003-11-05,-0.320039485179091,-0.0144696627694785,-0.0961932719521386,1.18010573011436,-0.910736783719202
2003-11-06,-2.06579431228606,-2.34936896554565,-2.66721873478328,-1.93920400985972,-0.797658718354999
2003-11-07,-1.60405223798339,0.534204476110567,0.724038726498044,1.75778792093766,0.337465144083637
2003-11-10,0.366314467855755,-0.479980898387389,-1.17766882389656,-0.935900022020419,-1.52419921671916
2003-11-11,0.262322598372311,-1.26705419813344,-2.87298663732685,-1.10962869992628,-2.52128847367263
2003-11-12,-1.94113729638952,-0.268111659621084,0.187733192188944,1.07823881851061,1.07778147828714
2003-11-13,0.138014733365832,2.11660838494261,1.0839494981683,2.08778444827491,1.69629655526355
2003-11-14,0.863186604991295,-0.196798406611443,-1.664142247499,-0.396796577306358,-0.57529167179684
2003-11-17,-0.221875502337721,-1.70669685346887,-3.81154784092281,-1.92232103087298,-2.24765200282198
2003-11-18,-0.872707511907755,0.251745450608176,1.11991286255257,0.814826751682229,0.602379628628569
2003-11-19,1.68037003121198,-1.29096676847364,-2.89539564264594,-3.72276197198929,-1.83303859687696
2003-11-20,2.77253357590608,-0.232562166339711,2.57813183779643,-0.291989955369676,-0.89347796893966
2003-11-21,-1.09202091740066,-0.047371335148938,-0.130537132611153,0.172701522573782,-0.312078525889881
2003-11-26,3.63122964606752,2.0636455023249,2.9205492551057,1.52826081986328,1.86276555364202
2003-11-28,-1.04588494717772,1.89153874293044,-0.43723582158659,1.71396935997352,1.50425624998043
2003-12-01,2.50762277261281,1.12633312682817,2.95283219053264,1.39815319734451,1.37613528228702
2003-12-02,0.182007783829796,-0.359963427328758,0.0661111941294479,0.0482921311786733,-0.50711013248943
2003-12-03,0.674922883907048,-0.412136014053743,-0.807853726162655,0.0693017872945845,0.490420493551103
2003-12-04,0.536952950655589,-0.150017252184576,0.998255575610862,-0.397900702856813,-0.314169281344423
2003-12-05,-0.116394003353726,-0.226463735664595,-0.543468887500431,-1.97179240660672,0.0571426937837849
2003-12-08,-1.00146970020267,-1.12110472830818,-3.2141775984952,-0.58569227463563,-0.791933068024875
2003-12-09,0.465968211510237,1.75983782385956,0.782765397348406,0.324396811526562,-0.464630400188781
2003-12-10,1.78871079284448,0.038238110954758,-2.13356440304366,0.921630554068198,-0.012271695350119
2003-12-11,0.0408241031171208,1.25197203274663,1.64701481952978,-0.44268787178412,0.526909074298842
2003-12-12,0.0523665260656614,0.316831948204488,0.933777432202909,1.87206899749865,0.437365833274139
2003-12-15,-0.0292402633706779,-0.591291486986023,3.10870451156333,1.97520301525715,0.88968865973893
2003-12-16,-0.273776859124286,-2.09720969061049,-2.11130175760772,-1.39259423128104,-0.813895357742389
2003-12-17,-0.84579986673905,-0.549698870626791,-1.75763600437797,-1.32848596637301,-0.316862001595108
2003-12-18,0.227390704892905,0.385784347004048,0.112493971254501,0.921883375653465,-0.461736107626365
2003-12-19,-0.758375167870984,1.06859459876141,1.77104117283768,0.457157774010764,-0.281341752916742
2003-12-22,3.175906962477,0.935173474426065,0.851724053558733,-0.82439473173137,0.68039758014411
2003-12-24,1.38755310869927,-0.250875167509967,-0.0119553909796011,-1.50150902757042,0.196035279520679
2003-12-29,-1.15539861841967,0.0609125097733809,1.23948196369259,-0.0138802137775507,0.873413342615237
2003-12-30,1.01459588751478,0.499780361112201,1.66238742521099,2.27936138305793,1.30448541288359
2004-01-05,3.679588102381,3.74937139566764,1.38158008618383,1.63814748326327,3.607319947342
2004-01-06,0.392635261815943,0.238003464670911,-0.103331192105216,-0.0813338800428554,0.00328103724553941
2004-01-07,0.802099362498332,0.926631048142035,-0.520773425562915,0.441079176173709,0.395123689893939
2004-01-08,1.43434635297863,0.348314374960701,0.739325086477649,-0.353678255328127,0.311069305990852
2004-01-09,-1.79601268275231,1.37056812714764,1.16867589816483,2.53035507692667,0.587407386045857
2004-01-13,1.95425971141017,0.0810232117938625,-1.05773553589934,0.373147979764621,0.486257349314112
2004-01-14,-1.26425196413056,-0.5671946705613,0.122693298763288,0.1401607955966,-0.0553452509902463
2004-01-15,-0.373084288538994,-0.534951628926628,-1.83811029295988,-0.467180312690907,-1.65563555403416
2004-01-16,0.874831430078338,-0.621179494058843,1.78470378530466,0.270428421607427,0.375799834119039
2004-01-29,1.75957618903793,1.25464963919004,-0.718783829550595,0.648872044244619,0.296261078457416
2004-01-30,-2.36750746634158,-0.335344661974801,0.0386772748010245,-0.584030755757414,0.327311248460571
2004-02-03,3.61457986759213,-1.51151236748834,-1.32264700655949,-1.02229667185432,-0.174902372737051
2004-02-04,2.1521685744144,-0.0250604163632318,-1.84621328780032,-0.521676992029008,-0.570145874127981
2004-02-05,0.489554312112261,-0.427220995253741,0.165934663657197,0.646618256147669,-0.326481877637885
2004-02-06,-0.844452361729076,2.11590496161094,-0.0351723640601875,1.10103705203377,1.39831279714198
2004-02-09,1.43910344753229,1.98680357054251,-0.558967267972932,1.69566745042626,1.80574081476594
2004-02-10,-0.737658520559403,-0.45046019045909,-0.358339964368604,0.234469404067905,-0.825343435616421
2004-02-12,-1.62038098410768,0.806686862396333,0.901437387976145,1.27813747431356,-0.521467497845496
2004-02-13,-0.318447642522734,0.838084885931245,0.936679391256057,0.480647241228116,0.0606384224687062
2004-02-17,2.69057454779427,0.549007665970613,1.34948390195735,0.296551395044986,1.56488553521195
2004-02-18,0.779337856646833,0.814167795708798,-0.227524359143239,-0.874061981073471,-0.262296619427538
2004-02-19,-0.00465912664759927,-0.440070361517542,0.718508070648305,0.517414089659685,0.0767506462234557
2004-02-20,0.27509853715264,0.00829259446550878,-0.308366124055226,-0.472959259024286,0.0962519972557807
2004-02-23,-2.35657611570952,-0.74764836507164,1.37355011399904,0.00341878393887995,-0.383973185864139
2004-02-24,0.0386450457402709,-0.0629326641286454,-2.09024538884606,-1.48443409785353,-0.325277862314532
2004-02-25,-2.09757576340186,-1.14740759073797,0.137070818527896,0.263361708365029,-0.540745280975052
2004-02-26,0.455443693380087,0.551220115579376,1.45815989751306,-0.232137908637498,1.08705402122169
2004-02-27,1.21143714058238,1.68514451309836,2.07380651164506,2.12330945851003,-0.00370632166148965
2004-03-02,0.72628094466376,-1.27129278987397,2.85323882234927,1.77158613671109,0.227419469916423
2004-03-03,-1.52103950932752,-2.03983907410112,-0.0844434378239001,-0.378826315706604,-0.654565330167856
2004-03-04,0.423938089142784,-0.0188064589218939,0.43834680017838,1.28880912607601,0.658791493287847
2004-03-05,-0.406488759844681,0.0237862332349792,1.18140375281826,-0.226168310396435,-0.0776842728423155
2004-03-08,-1.51310460658678,0.878936260689223,-0.298869804478663,-0.584887681072033,-0.168788020674882
2004-03-09,-0.00244331509007267,-1.30728473764812,0.253354827748709,-0.951069858658737,-0.166951583080177
2004-03-10,2.47179396257167,-1.37574530594229,-0.860434617406902,-1.76062479504564,-0.541459003528644
2004-03-11,0.805414908482138,-1.44935928263639,-1.19841577036013,-0.697617308454213,-1.46344075184377
2004-03-12,0.183086414752598,-0.707577108545543,-1.19584021331622,-2.45891613416802,-0.689684122724632
2004-03-15,2.41809995832059,-0.0991813366649552,1.3803200829603,0.406805729563153,0.171507483557853
2004-03-16,0.535362705084985,0.102197012379612,-0.670298282914317,-0.250236562888162,-0.650013886282785
2004-03-17,-0.0252102767590578,0.332711704097477,1.71589123830209,2.58358298345227,0.396187288867278
2004-03-18,-1.60818632438495,-1.23707034072567,0.413767095823125,0.0504240212380047,0.0877683190924294
2004-03-19,1.76679063994847,-0.200025294395445,-0.574342084920687,1.19695077067066,0.214462700930529
2004-03-22,0.446403828458664,-1.89157895814027,-0.879628419094836,-2.24849485951646,-1.47676924048188
2004-03-23,-0.800603582069925,0.297940454939116,-0.331156606285887,0.286728602207642,0.344298893785133
2004-03-24,-0.0942057776449623,0.710588433405768,0.74097048026136,-0.515080223681785,0.924001428580556
2004-03-25,-0.205377273019369,-1.25343230984569,1.44936783015499,-0.97254571000347,-0.266798496361798
2004-03-26,-0.140036270950272,-0.2957194062569,2.0577889184759,1.23099619489393,-0.179903862865771
2004-03-29,-0.832730105339241,-0.448806040094674,-0.446254267235346,1.23317756050874,0.460323256974782
2004-03-30,0.267716009430607,1.70774667963585,-0.209807730500344,-0.138433662626447,0.489120776881347
2004-03-31,1.00061425184412,0.318129277990487,0.185483713998735,0.802759219830662,0.776575001088986
2004-04-01,0.944640528974272,-0.0427479862901592,-0.273261929934776,0.255210687223517,0.631701844858679
2004-04-02,0.595442385349276,0.436949515673568,1.12795709103874,0.106428759395083,0.519841752882222
2004-04-06,0.50025906813902,1.21170642753707,2.20760440915182,2.51426746781132,0.064857050958711
2004-04-07,-0.167226473134008,0.256364493983163,-0.49860431305806,0.411867639468166,0.146570749268982
2004-04-08,-0.240914349362154,-0.0826964028510346,0.605255368641089,0.758711536997936,0.923851434635647
2004-04-13,-3.16430162258827,0.94398874093411,0.290911878418854,0.0839470419810695,-0.337597063697892
2004-04-14,-1.05384441009289,-2.81673471485959,-0.244695903487191,-0.143952389712343,-1.37259869077049
2004-04-16,-0.194631765176378,-1.68324556931196,-2.28763036829633,-1.92051914520288,-0.842187131963446
2004-04-19,-1.06655807387552,-0.0672865944405743,-0.511685277990281,0.357583474671408,-0.501798981950241
2004-04-20,-0.386810673279481,-0.447828566164432,1.58585102317605,1.84519238442462,0.309055678416748
2004-04-21,-1.07438552280854,-1.35711805247656,-0.066620470012424,1.19535187542965,-0.108683026678769
2004-04-22,0.375298457950013,-0.48862569035979,0.299276276275329,-0.640792716719218,0.824331467679063
2004-04-23,-1.35368220700718,1.76155720536855,1.16644947061939,1.2956682893269,0.210647698725541
2004-04-26,0,-2.04978335034109,0.356029209222619,-1.75885555811419,-0.982515396301409
2004-04-27,-1.45597763186611,0.183056500934597,-0.983205331918668,-0.465342680712055,0.226845647863527
2004-04-28,-0.314416817465002,0.0855255473339867,-0.337558747700584,-1.50115623655607,-0.314480960763763
2004-04-30,-0.700104970841053,-1.84464754152227,-2.04079441281682,-4.41967581068736,-0.310587031032572
2004-05-10,-2.24231462083564,-3.90566131992962,-7.74980083288046,-8.73359394127871,-2.76586851864353
2004-05-11,0.501875891601689,0.196489606607742,0.206315453040773,0.0429917184342266,0.645868782777725
2004-05-12,2.25179211393387,0.17442064269293,2.2339234631831,3.24259960135889,-0.0676732627697518
2004-05-13,-0.387338286567296,-1.14495744157175,-2.98930108841944,-3.35517590265795,-1.31705787911285
2004-05-14,-2.20750295401668,-1.05920597926374,0.226346630134167,-2.78089767080241,-1.33748509326619
2004-05-17,-1.4652253173506,-2.78028077868147,-3.22748840986105,-5.27422153869903,-3.1623714764458
2004-05-18,1.00020217432002,0.950459150641514,1.94235594000762,1.76894691975491,1.31285243269819
2004-05-19,0.183060239384147,3.52288690395604,2.36785833304758,4.73264887733569,2.43471141204381
