"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2000","1,315.00","1,429.40","1,438.50","1,294.90","","-8.00%"
"01/10/2000","1,429.40","1,436.50","1,454.80","1,305.80","","-0.49%"
"01/09/2000","1,436.50","1,517.70","1,530.00","1,419.50","","-5.35%"
"01/08/2000","1,517.70","1,430.80","1,525.30","1,426.00","","6.07%"
"01/07/2000","1,430.80","1,454.60","1,517.20","1,414.20","","-1.64%"
"01/06/2000","1,454.60","1,420.60","1,489.00","1,420.60","","2.39%"
"01/05/2000","1,420.60","1,452.40","1,481.40","1,361.20","","-2.19%"
"01/04/2000","1,452.40","1,498.60","1,527.10","1,339.40","","-3.08%"
"01/03/2000","1,498.60","1,366.40","1,553.10","1,346.50","","9.68%"
"01/02/2000","1,366.40","1,394.50","1,444.40","1,325.00","","-2.02%"
"01/01/2000","1,394.50","1,469.20","1,478.00","1,350.00","","-5.08%"
