"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2010","23,096.32","22,542.36","23,866.87","22,504.05","42.85B","3.30%"
"01/09/2010","22,358.17","20,570.52","22,439.19","20,529.87","31.12B","8.87%"
"01/08/2010","20,536.49","21,221.43","21,805.94","20,372.29","26.61B","-2.35%"
"01/07/2010","21,029.81","20,059.56","21,199.55","19,777.83","27.00B","4.48%"
"01/06/2010","20,128.99","19,600.57","20,957.09","19,211.67","27.95B","1.84%"
"01/05/2010","19,765.19","20,799.79","21,011.95","18,971.52","34.35B","-6.36%"
"01/04/2010","21,108.59","21,390.89","22,388.77","20,763.34","33.79B","-0.62%"
"01/03/2010","21,239.35","20,853.08","21,450.98","20,575.78","37.85B","3.06%"
"01/02/2010","20,608.70","19,987.67","20,780.50","19,423.05","27.35B","2.42%"
"01/01/2010","20,121.99","21,860.04","22,671.92","19,916.34","41.89B","-8.00%"
"01/12/2009","21,872.50","21,813.42","22,593.72","20,932.77","30.25B","0.23%"
"01/11/2009","21,821.50","21,194.12","23,099.57","21,002.49","36.34B","0.32%"
"01/10/2009","21,752.87","20,380.23","22,620.01","20,305.06","34.98B","3.81%"
"01/09/2009","20,955.25","19,961.74","21,929.79","19,425.86","37.95B","6.24%"
"01/08/2009","19,724.19","20,582.68","21,196.75","19,592.07","42.50B","-4.13%"
"01/07/2009","20,573.33","18,780.96","20,712.66","17,185.96","44.83B","11.94%"
"01/06/2009","18,378.73","18,499.92","19,161.97","17,375.96","62.12B","1.14%"
"01/05/2009","18,171.00","15,869.28","18,227.79","15,855.24","74.24B","17.07%"
"01/04/2009","15,520.99","13,746.18","15,977.13","13,411.79","54.22B","14.33%"
"01/03/2009","13,576.02","12,522.61","14,257.56","11,344.58","59.48B","5.97%"
"01/02/2009","12,811.57","13,194.00","13,976.31","12,634.84","41.36B","-3.51%"
"01/01/2009","13,278.21","14,448.22","15,763.55","12,439.13","72.95B","-7.71%"
"01/12/2008","14,387.48","13,775.28","15,781.05","13,344.60","41.21B","-18.12%"
"01/11/2008","17,572.00","17,564.50","17,584.00","17,542.50","","25.80%"
"01/10/2008","13,968.67","17,870.43","18,285.68","10,676.29","78.31B","-22.47%"
"01/09/2008","18,016.21","20,999.32","21,066.58","16,283.72","61.95B","-15.27%"
"01/08/2008","21,261.89","22,497.90","22,881.27","20,350.48","34.89B","-6.46%"
"01/07/2008","22,731.10","21,785.39","23,369.05","20,988.74","45.17B","2.85%"
"01/06/2008","22,102.01","24,542.29","24,923.28","21,773.67","37.37B","-9.91%"
"01/05/2008","24,533.12","26,324.97","26,387.37","24,100.31","39.38B","-4.75%"
"01/04/2008","25,755.35","23,084.93","26,066.50","22,700.50","49.57B","12.72%"
"01/03/2008","22,849.20","23,491.57","23,923.20","20,572.92","49.43B","-6.09%"
"01/02/2008","24,331.67","23,791.92","25,101.41","22,569.53","42.28B","3.73%"
"01/01/2008","23,455.74","27,632.20","27,853.60","21,709.63","67.55B","-15.67%"
"01/12/2007","27,812.65","28,825.03","29,962.93","26,093.96","37.28B","-2.90%"
"01/11/2007","28,643.61","31,783.47","31,897.49","25,861.73","58.23B","-8.64%"
"01/10/2007","31,352.58","27,816.92","31,958.41","26,746.63","70.74B","15.51%"
"01/09/2007","27,142.47","23,611.02","27,254.97","23,578.11","42.63B","13.17%"
"01/08/2007","23,984.14","23,018.20","24,089.00","19,386.72","60.42B","3.45%"
"01/07/2007","23,184.94","22,004.14","23,557.74","21,960.76","44.37B","6.49%"
"01/06/2007","21,772.73","20,717.27","22,085.59","20,433.52","38.59B","5.52%"
"01/05/2007","20,634.47","20,384.03","21,088.86","20,184.48","28.66B","1.55%"
"01/04/2007","20,318.98","19,900.01","20,868.07","19,672.94","26.21B","2.62%"
"01/03/2007","19,800.93","19,581.86","19,880.26","18,659.23","29.67B","0.76%"
"01/02/2007","19,651.51","20,251.57","20,844.25","19,381.88","17.73B","-2.26%"
"01/01/2007","20,106.42","20,004.84","20,971.46","19,350.50","28.62B","0.71%"
"01/12/2006","19,964.72","18,922.53","20,049.03","18,587.72","21.22B","5.30%"
"01/11/2006","18,960.48","18,376.39","19,404.01","18,376.39","20.60B","3.47%"
"01/10/2006","18,324.35","17,490.51","18,465.54","17,428.10","15.58B","4.45%"
"01/09/2006","17,543.05","17,373.17","17,683.45","16,921.53","12.18B","0.87%"
"01/08/2006","17,392.27","16,990.22","17,506.21","16,811.42","6.57B","2.48%"
"01/07/2006","16,971.34","16,288.59","17,114.20","15,948.76","5.81B","4.33%"
"01/06/2006","16,267.62","15,817.82","16,273.74","15,204.86","8.50B","2.58%"
"01/05/2006","15,857.89","16,764.59","17,328.43","15,626.95","9.28B","-4.82%"
"01/04/2006","16,661.30","15,904.97","16,991.52","15,877.44","9.95B","5.42%"
"01/03/2006","15,805.04","15,768.21","15,973.01","15,348.22","8.22B","-0.71%"
"01/02/2006","15,918.48","15,798.44","15,999.31","15,240.95","8.65B","1.05%"
"01/01/2006","15,753.14","14,843.97","15,816.54","14,843.97","9.15B","5.89%"
"01/12/2005","14,876.43","14,881.22","15,272.72","14,811.64","5.88B","-0.41%"
"01/11/2005","14,937.14","14,485.35","15,133.88","14,317.51","6.16B","3.83%"
"01/10/2005","14,386.37","15,399.87","15,493.00","14,189.47","7.44B","-6.75%"
"01/09/2005","15,428.52","15,031.52","15,470.51","14,943.61","6.04B","3.52%"
"01/08/2005","14,903.55","14,892.73","15,508.57","14,734.43","8.60B","0.15%"
"01/07/2005","14,880.98","14,188.35","14,899.71","13,920.87","8.29B","4.79%"
"01/06/2005","14,201.06","13,817.27","14,365.05","13,745.68","8.22B","2.41%"
"01/05/2005","13,867.07","13,969.64","14,112.61","13,541.77","4.96B","-0.30%"
"01/04/2005","13,908.97","13,495.66","13,956.52","13,337.44","5.74B","2.90%"
"01/03/2005","13,516.88","14,031.22","14,085.85","13,357.17","6.84B","-4.78%"
"01/02/2005","14,195.35","13,714.42","14,272.54","13,454.40","5.83B","3.45%"
"01/01/2005","13,721.69","14,216.04","14,267.21","13,320.53","7.85B","-3.57%"
"01/12/2004","14,230.14","14,005.91","14,339.06","13,760.11","6.56B","1.21%"
"01/11/2004","14,060.05","13,039.40","14,137.32","13,001.32","8.49B","7.70%"
"01/10/2004","13,054.66","13,347.17","13,402.96","12,743.42","5.76B","-0.50%"
"01/09/2004","13,120.03","12,924.13","13,356.88","12,865.06","7.61B","2.10%"
"01/08/2004","12,850.28","12,233.63","12,904.24","12,131.76","5.67B","5.00%"
"01/07/2004","12,238.03","12,052.36","12,399.37","11,862.68","4.55B","-0.39%"
"01/06/2004","12,285.75","12,172.23","12,538.65","11,781.82","5.59B","0.72%"
"01/05/2004","12,198.24","11,876.20","12,222.26","10,917.65","6.60B","2.14%"
"01/04/2004","11,942.96","12,679.43","13,126.15","11,856.34","6.32B","-5.83%"
"01/03/2004","12,681.67","14,021.36","14,058.21","12,400.35","7.03B","-8.81%"
"01/02/2004","13,907.03","13,158.26","13,984.38","12,877.09","5.94B","4.65%"
"01/01/2004","13,289.37","12,664.99","13,780.71","12,664.99","7.42B","5.67%"
"01/12/2003","12,575.94","12,306.26","12,740.50","12,111.23","6.00B","2.10%"
"01/11/2003","12,317.47","12,222.44","12,537.19","11,661.47","4.71B","1.04%"
"01/10/2003","12,190.10","11,372.53","12,304.57","11,372.53","8.26B","8.55%"
"01/09/2003","11,229.87","10,937.79","11,444.72","10,762.03","7.18B","2.94%"
"01/08/2003","10,908.99","10,184.43","10,934.52","9,924.14","5.98B","7.64%"
"01/07/2003","10,134.83","9,613.57","10,236.89","9,512.20","6.07B","5.82%"
"01/06/2003","9,577.12","9,582.01","10,067.86","9,526.92","5.33B","0.95%"
"01/05/2003","9,487.38","8,707.43","9,587.17","8,707.43","4.83B","8.83%"
"01/04/2003","8,717.22","8,608.79","8,973.81","8,331.87","5.01B","0.96%"
"01/03/2003","8,634.45","9,141.46","9,316.27","8,586.70","4.51B","-5.35%"
"01/02/2003","9,122.66","9,327.32","9,463.99","9,029.95","3.09B","-1.47%"
"01/01/2003","9,258.95","9,333.64","9,892.70","9,179.24","3.89B","-0.67%"
