"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2020","2,326.17","2,251.65","2,458.17","2,237.04","17.64B","3.41%"
"01/07/2020","2,249.37","2,128.81","2,281.41","2,101.33","18.87B","6.69%"
"01/06/2020","2,108.33","2,037.04","2,217.21","2,030.82","19.86B","3.88%"
"01/05/2020","2,029.60","1,906.42","2,054.52","1,894.29","16.21B","4.21%"
"01/04/2020","1,947.56","1,737.28","1,957.51","1,664.13","21.05B","10.99%"
"01/03/2020","1,754.64","1,997.03","2,089.08","1,439.43","17.09B","-11.69%"
"01/02/2020","1,987.01","2,086.61","2,255.49","1,980.82","13.96B","-6.23%"
"01/01/2020","2,119.01","2,201.21","2,277.23","2,119.01","13.10B","-3.58%"
"01/12/2019","2,197.67","2,097.55","2,215.55","2,053.56","10.19B","5.25%"
"01/11/2019","2,087.96","2,084.79","2,165.89","2,081.53","10.74B","0.22%"
"01/10/2019","2,083.48","2,062.44","2,105.17","2,010.90","8.88B","0.99%"
"01/09/2019","2,063.05","1,961.19","2,101.63","1,958.59","8.62B","4.84%"
"01/08/2019","1,967.79","2,015.09","2,032.23","1,891.81","10.47B","-2.80%"
"01/07/2019","2,024.55","2,147.24","2,147.24","2,010.95","11.91B","-4.98%"
"01/06/2019","2,130.62","2,031.03","2,141.27","2,029.17","11.26B","4.35%"
"01/05/2019","2,041.74","2,192.94","2,217.03","2,016.25","11.24B","-7.34%"
"01/04/2019","2,203.59","2,153.31","2,252.05","2,153.31","9.69B","2.94%"
"01/03/2019","2,140.67","2,210.97","2,216.02","2,120.93","6.46B","-2.49%"
"01/02/2019","2,195.44","2,211.93","2,241.76","2,167.36","6.88B","-0.43%"
"01/01/2019","2,204.85","2,050.55","2,222.88","1,984.53","9.46B","8.03%"
"01/12/2018","2,041.04","2,127.78","2,136.64","2,014.28","7.63B","-2.66%"
"01/11/2018","2,096.86","2,035.11","2,136.74","2,023.43","6.98B","3.31%"
"01/10/2018","2,029.69","2,349.64","2,352.11","1,985.95","7.02B","-13.37%"
"01/09/2018","2,343.07","2,317.93","2,356.62","2,264.90","5.43B","0.87%"
"01/08/2018","2,322.88","2,301.17","2,322.88","2,218.09","6.20B","1.20%"
"01/07/2018","2,295.26","2,322.23","2,327.59","2,243.90","7.51B","-1.33%"
"01/06/2018","2,326.13","2,419.63","2,479.56","2,296.39","9.45B","-4.00%"
"01/05/2018","2,423.01","2,515.75","2,516.57","2,399.58","12.82B","-3.67%"
"01/04/2018","2,515.38","2,454.72","2,515.38","2,405.91","10.44B","2.84%"
"01/03/2018","2,445.85","2,406.57","2,508.71","2,374.80","8.08B","0.76%"
"01/02/2018","2,427.36","2,578.91","2,583.74","2,346.73","7.28B","-5.42%"
"01/01/2018","2,566.46","2,474.86","2,607.10","2,465.94","8.25B","4.01%"
"01/12/2017","2,467.49","2,488.92","2,514.61","2,411.48","5.75B","-0.36%"
"01/11/2017","2,476.37","2,535.97","2,561.63","2,474.28","7.47B","-1.86%"
"01/10/2017","2,523.43","2,425.63","2,528.32","2,421.10","5.05B","5.39%"
"01/09/2017","2,394.47","2,367.45","2,429.12","2,314.31","5.84B","1.32%"
"01/08/2017","2,363.19","2,397.12","2,434.47","2,310.20","5.72B","-1.64%"
"01/07/2017","2,402.71","2,397.66","2,453.17","2,372.83","6.23B","0.46%"
"01/06/2017","2,391.79","2,348.31","2,402.80","2,335.63","7.48B","1.89%"
"01/05/2017","2,347.38","2,213.61","2,371.67","2,212.87","7.03B","6.44%"
"01/04/2017","2,205.44","2,166.04","2,217.04","2,117.82","7.73B","2.09%"
"01/03/2017","2,160.23","2,105.19","2,182.42","2,067.68","8.87B","3.28%"
"01/02/2017","2,091.64","2,075.31","2,108.99","2,052.29","7.13B","1.16%"
"01/01/2017","2,067.57","2,022.23","2,091.02","2,015.68","8.42B","2.03%"
"01/12/2016","2,026.46","1,987.48","2,053.46","1,960.65","6.04B","2.17%"
"01/11/2016","1,983.48","2,003.41","2,015.23","1,931.07","6.61B","-1.23%"
"01/10/2016","2,008.19","2,056.94","2,070.43","2,002.29","6.64B","-1.73%"
"01/09/2016","2,043.63","2,022.96","2,073.89","1,991.47","8.85B","0.44%"
"01/08/2016","2,034.65","2,024.71","2,063.09","1,993.00","7.81B","0.92%"
"01/07/2016","2,016.19","1,977.36","2,030.69","1,944.33","8.07B","2.33%"
"01/06/2016","1,970.35","1,976.87","2,035.27","1,892.75","9.82B","-0.66%"
"01/05/2016","1,983.40","1,991.84","1,991.84","1,937.67","9.65B","-0.54%"
"01/04/2016","1,994.15","1,994.77","2,023.77","1,954.11","7.97B","-0.09%"
"01/03/2016","1,995.85","1,944.27","2,009.10","1,935.55","7.75B","4.13%"
"01/02/2016","1,916.66","1,919.62","1,929.53","1,817.97","6.19B","0.24%"
"01/01/2016","1,912.06","1,954.47","1,954.52","1,830.06","7.30B","-2.51%"
"01/12/2015","1,961.31","2,001.51","2,026.33","1,919.22","9.51B","-1.54%"
"01/11/2015","1,991.97","2,033.15","2,056.12","1,942.85","9.00B","-1.85%"
"01/10/2015","2,029.47","1,963.55","2,064.72","1,958.63","13.19B","3.40%"
"01/09/2015","1,962.81","1,934.44","1,996.47","1,868.48","10.05B","1.10%"
"01/08/2015","1,941.49","2,026.25","2,038.41","1,800.75","8.37B","-4.37%"
"01/07/2015","2,030.16","2,077.27","2,110.81","1,983.78","13.37B","-2.12%"
"01/06/2015","2,074.20","2,110.12","2,110.88","2,008.46","9.17B","-1.92%"
"01/05/2015","2,114.80","2,134.51","2,148.70","2,067.99","7.39B","-0.58%"
"01/04/2015","2,127.17","2,035.40","2,189.54","2,024.64","11.58B","4.22%"
"01/03/2015","2,041.03","1,996.72","2,047.13","1,969.13","8.51B","2.78%"
"01/02/2015","1,985.80","1,947.91","1,993.43","1,932.75","5.91B","1.87%"
"01/01/2015","1,949.26","1,914.24","1,964.13","1,876.27","6.85B","1.76%"
"01/12/2014","1,915.59","1,971.95","1,990.04","1,881.73","6.71B","-3.29%"
"01/11/2014","1,980.78","1,959.66","1,994.82","1,923.05","6.30B","0.83%"
"01/10/2014","1,964.43","2,013.47","2,013.47","1,896.54","7.39B","-2.76%"
"01/09/2014","2,020.09","2,067.80","2,072.59","2,007.30","6.54B","-2.34%"
"01/08/2014","2,068.54","2,063.71","2,088.86","2,026.56","6.08B","-0.37%"
"01/07/2014","2,076.12","1,993.29","2,093.08","1,985.53","6.98B","3.69%"
"01/06/2014","2,002.21","1,998.81","2,016.78","1,965.12","4.60B","0.36%"
"01/05/2014","1,994.96","1,966.29","2,022.59","1,934.72","4.29B","1.69%"
"01/04/2014","1,961.79","1,983.78","2,013.09","1,955.15","4.69B","-1.20%"
"01/03/2014","1,985.61","1,967.90","1,989.80","1,913.64","4.97B","0.28%"
"01/02/2014","1,979.99","1,930.09","1,981.15","1,885.53","4.48B","2.00%"
"01/01/2014","1,941.15","2,013.11","2,013.89","1,899.76","5.09B","-3.49%"
"01/12/2013","2,011.34","2,050.45","2,052.88","1,947.44","4.60B","-1.64%"
"01/11/2013","2,044.87","2,037.25","2,050.70","1,963.42","6.10B","0.73%"
"01/10/2013","2,030.09","1,997.62","2,063.28","1,981.21","5.70B","1.66%"
"01/09/2013","1,996.96","1,925.32","2,018.02","1,921.01","5.09B","3.66%"
"01/08/2013","1,926.36","1,916.56","1,939.28","1,838.52","7.04B","0.64%"
"01/07/2013","1,914.03","1,851.57","1,920.60","1,809.72","7.60B","2.72%"
"01/06/2013","1,863.32","1,993.11","2,000.56","1,770.53","5.61B","-6.88%"
"01/05/2013","2,001.05","1,961.67","2,013.29","1,935.57","6.59B","1.89%"
"01/04/2013","1,963.95","2,009.94","2,010.15","1,888.30","7.69B","-2.04%"
"01/03/2013","2,004.89","2,028.55","2,033.89","1,946.05","6.86B","-1.07%"
"01/02/2013","2,026.49","1,964.75","2,030.85","1,928.75","7.31B","3.29%"
"01/01/2013","1,961.94","2,013.74","2,042.48","1,930.37","10.90B","-1.76%"
"01/12/2012","1,997.05","1,937.28","2,006.08","1,928.09","7.15B","3.32%"
"01/11/2012","1,932.90","1,903.57","1,941.84","1,856.81","9.85B","1.09%"
"01/10/2012","1,912.06","1,998.52","2,007.84","1,884.77","10.14B","-4.22%"
"01/09/2012","1,996.21","1,909.06","2,012.74","1,873.49","15.07B","4.78%"
"01/08/2012","1,905.12","1,870.58","1,964.07","1,843.87","9.80B","1.23%"
"01/07/2012","1,881.99","1,864.73","1,896.83","1,758.99","8.28B","1.51%"
"01/06/2012","1,854.01","1,832.08","1,908.19","1,776.85","7.46B","0.57%"
"01/05/2012","1,843.47","1,994.17","2,001.11","1,779.47","10.02B","-6.99%"
"01/04/2012","1,981.99","2,022.42","2,051.80","1,954.01","10.65B","-1.59%"
"01/03/2012","2,014.04","2,041.52","2,057.28","1,966.69","10.43B","-0.80%"
"01/02/2012","2,030.25","1,948.57","2,047.43","1,947.46","13.20B","3.81%"
"01/01/2012","1,955.79","1,831.69","1,973.35","1,810.48","8.60B","7.12%"
"01/12/2011","1,825.74","1,911.50","1,929.18","1,750.60","9.12B","-1.18%"
"01/11/2011","1,847.51","1,891.22","1,932.95","1,766.73","7.83B","-3.22%"
"01/10/2011","1,909.03","1,683.94","1,963.74","1,658.06","7.31B","7.88%"
"01/09/2011","1,769.65","1,887.21","1,928.40","1,644.11","7.69B","-5.88%"
"01/08/2011","1,880.11","2,160.09","2,173.28","1,684.68","9.61B","-11.86%"
"01/07/2011","2,133.21","2,120.03","2,192.83","2,105.24","6.60B","1.55%"
"01/06/2011","2,100.69","2,142.67","2,152.95","2,008.84","5.47B","-1.95%"
"01/05/2011","2,142.47","2,203.09","2,229.09","2,030.68","6.22B","-2.28%"
"01/04/2011","2,192.36","2,107.67","2,231.47","2,081.98","7.72B","4.07%"
"01/03/2011","2,106.70","1,922.38","2,106.74","1,882.09","6.62B","8.63%"
"01/02/2011","1,939.30","2,079.92","2,107.83","1,935.93","5.35B","-6.30%"
"01/01/2011","2,069.73","2,063.69","2,121.06","2,054.83","8.20B","0.91%"
"01/12/2010","2,051.00","1,907.70","2,052.97","1,904.71","8.78B","7.68%"
"01/11/2010","1,904.63","1,889.57","1,976.46","1,875.34","7.77B","1.15%"
"01/10/2010","1,882.95","1,872.39","1,924.61","1,837.08","7.79B","0.54%"
"01/09/2010","1,872.81","1,751.96","1,873.79","1,748.30","6.32B","7.46%"
"01/08/2010","1,742.75","1,771.38","1,797.42","1,716.86","7.29B","-0.94%"
"01/07/2010","1,759.33","1,687.00","1,778.72","1,650.30","8.05B","3.59%"
"01/06/2010","1,698.29","1,634.55","1,741.48","1,618.57","7.10B","3.48%"
"01/05/2010","1,641.25","1,735.68","1,740.15","1,532.68","7.58B","-5.76%"
"01/04/2010","1,741.56","1,695.30","1,757.76","1,695.30","9.31B","2.88%"
"01/03/2010","1,692.85","1,612.43","1,705.57","1,608.97","9.20B","6.16%"
"01/02/2010","1,594.58","1,603.87","1,631.71","1,548.78","7.22B","-0.49%"
"01/01/2010","1,602.43","1,681.71","1,723.22","1,595.39","9.20B","-4.77%"
"01/12/2009","1,682.77","1,550.35","1,695.33","1,541.09","7.37B","8.17%"
"01/11/2009","1,555.60","1,543.24","1,630.41","1,519.40","5.91B","-1.59%"
"01/10/2009","1,580.69","1,680.46","1,685.01","1,564.41","7.70B","-5.53%"
"01/09/2009","1,673.14","1,592.29","1,723.17","1,583.11","10.57B","5.11%"
"01/08/2009","1,591.85","1,561.94","1,616.29","1,530.65","10.75B","2.22%"
"01/07/2009","1,557.29","1,386.33","1,559.07","1,377.60","10.66B","12.03%"
"01/06/2009","1,390.07","1,394.92","1,437.76","1,350.31","11.06B","-0.42%"
"01/05/2009","1,395.89","1,386.02","1,436.92","1,315.21","13.63B","1.94%"
"01/04/2009","1,369.36","1,214.06","1,377.82","1,201.71","16.15B","13.52%"
"01/03/2009","1,206.26","1,044.28","1,256.70","992.69","11.49B","13.47%"
"01/02/2009","1,063.03","1,145.87","1,227.73","1,036.67","10.35B","-8.53%"
"01/01/2009","1,162.11","1,132.87","1,228.56","1,085.72","7.23B","3.35%"
"01/12/2008","1,124.47","1,074.00","1,201.14","997.00","10.43B","4.50%"
"01/11/2008","1,076.07","1,117.13","1,217.82","914.02","11.20B","-3.32%"
"01/10/2008","1,113.06","1,453.40","1,458.68","892.16","10.08B","-23.13%"
"01/09/2008","1,448.06","1,453.14","1,503.83","1,366.88","8.27B","-1.78%"
"01/08/2008","1,474.24","1,578.55","1,597.31","1,466.46","4.79B","-7.55%"
"01/07/2008","1,594.67","1,675.70","1,681.45","1,488.75","6.81B","-4.79%"
"01/06/2008","1,674.92","1,848.30","1,853.50","1,669.69","6.32B","-9.56%"
"01/05/2008","1,852.02","1,851.64","1,901.13","1,791.40","5.93B","1.45%"
"01/04/2008","1,825.47","1,701.64","1,831.84","1,694.53","6.14B","7.13%"
"01/03/2008","1,703.99","1,676.30","1,709.31","1,537.53","6.08B","-0.45%"
"01/02/2008","1,711.62","1,645.05","1,739.60","1,619.65","5.77B","5.35%"
"01/01/2008","1,624.68","1,891.45","1,892.50","1,570.87","6.33B","-14.36%"
"01/12/2007","1,897.13","1,907.95","1,972.37","1,808.86","5.45B","-0.47%"
"01/11/2007","1,906.00","2,085.33","2,085.45","1,745.26","7.39B","-7.69%"
"01/10/2007","2,064.85","1,948.78","2,070.86","1,875.23","9.68B","6.08%"
"01/09/2007","1,946.48","1,876.92","1,952.39","1,805.88","6.98B","3.91%"
"01/08/2007","1,873.24","1,920.07","1,928.64","1,626.87","8.62B","-3.11%"
"01/07/2007","1,933.27","1,741.41","2,015.48","1,736.63","10.32B","10.88%"
"01/06/2007","1,743.60","1,712.97","1,813.84","1,707.75","10.04B","2.51%"
"01/05/2007","1,700.91","1,550.39","1,702.01","1,546.60","8.74B","10.29%"
"01/04/2007","1,542.24","1,456.19","1,565.03","1,452.56","7.85B","6.17%"
"01/03/2007","1,452.55","1,407.19","1,459.69","1,375.84","5.81B","2.48%"
"01/02/2007","1,417.34","1,367.07","1,471.04","1,362.04","4.38B","4.20%"
"01/01/2007","1,360.23","1,438.89","1,439.71","1,345.08","4.24B","-5.17%"
"01/12/2006","1,434.46","1,433.40","1,445.51","1,373.03","4.26B","0.16%"
"01/11/2006","1,432.21","1,372.03","1,434.85","1,363.71","5.15B","4.96%"
"01/10/2006","1,364.55","1,370.27","1,380.91","1,303.62","4.81B","-0.50%"
"01/09/2006","1,371.41","1,354.77","1,378.99","1,323.90","5.24B","1.38%"
"01/08/2006","1,352.74","1,296.71","1,361.48","1,277.31","4.51B","4.23%"
"01/07/2006","1,297.82","1,294.57","1,316.12","1,231.05","3.76B","0.21%"
"01/06/2006","1,295.15","1,308.44","1,319.05","1,192.09","4.46B","-1.71%"
"01/05/2006","1,317.70","1,419.64","1,464.70","1,295.47","5.30B","-7.19%"
"01/04/2006","1,419.73","1,362.35","1,458.67","1,361.14","6.89B","4.42%"
"01/03/2006","1,359.60","1,377.46","1,379.30","1,296.78","7.13B","-0.87%"
"01/02/2006","1,371.59","1,390.43","1,398.19","1,299.73","7.21B","-2.02%"
"01/01/2006","1,399.83","1,383.32","1,426.21","1,285.63","10.21B","1.48%"
"01/12/2005","1,379.37","1,295.56","1,383.14","1,288.98","10.33B","6.31%"
"01/11/2005","1,297.44","1,165.77","1,300.88","1,165.31","10.32B","12.03%"
"01/10/2005","1,158.11","1,228.03","1,246.41","1,137.23","9.70B","-5.15%"
"01/09/2005","1,221.01","1,093.47","1,238.72","1,092.14","9.19B","12.71%"
"01/08/2005","1,083.33","1,113.90","1,137.46","1,055.54","9.67B","-2.52%"
"01/07/2005","1,111.29","1,003.56","1,113.43","1,002.38","13.62B","10.23%"
"01/06/2005","1,008.16","964.08","1,010.91","963.78","8.52B","3.91%"
"01/05/2005","970.21","916.48","972.17","910.72","6.67B","6.46%"
"01/04/2005","911.30","963.78","996.90","902.88","8.54B","-5.63%"
"01/03/2005","965.68","1,015.16","1,025.08","946.41","13.03B","-4.52%"
"01/02/2005","1,011.36","930.16","1,011.65","918.44","8.56B","8.43%"
"01/01/2005","932.70","896.00","934.10","866.17","8.29B","4.11%"
"01/12/2004","895.92","874.47","896.10","838.10","6.71B","2.03%"
"01/11/2004","878.06","832.52","891.71","831.32","6.41B","5.18%"
"01/10/2004","834.84","835.50","896.24","801.01","6.81B","-0.03%"
"01/09/2004","835.09","803.51","863.19","801.58","7.21B","3.92%"
"01/08/2004","803.57","730.61","815.05","713.99","6.94B","9.28%"
"01/07/2004","735.34","784.85","792.77","717.77","7.89B","-6.42%"
"01/06/2004","785.79","807.55","820.87","729.06","8.42B","-2.25%"
"01/05/2004","803.84","863.03","876.30","716.95","6.75B","-6.84%"
"01/04/2004","862.84","878.78","939.52","854.39","8.78B","-2.01%"
"01/03/2004","880.50","892.57","910.67","822.05","9.65B","-0.33%"
"01/02/2004","883.42","850.28","890.51","834.70","9.66B","4.12%"
"01/01/2004","848.50","816.26","873.61","813.63","7.63B","4.66%"
"01/12/2003","810.71","796.36","824.26","774.04","9.18B","1.82%"
"01/11/2003","796.18","783.08","818.34","752.14","11.21B","1.77%"
"01/10/2003","782.36","690.47","793.35","688.62","10.16B","12.16%"
"01/09/2003","697.52","763.22","775.88","688.07","8.05B","-8.16%"
"01/08/2003","759.47","718.84","765.27","693.70","9.22B","6.44%"
"01/07/2003","713.52","666.45","724.53","663.35","12.01B","6.51%"
"01/06/2003","669.93","643.93","690.70","632.47","9.80B","5.76%"
"01/05/2003","633.42","600.47","637.19","582.87","9.59B","5.68%"
"01/04/2003","599.35","529.07","627.50","525.51","15.51B","11.88%"
"01/03/2003","535.70","578.50","590.55","512.30","14.94B","-6.90%"
"01/02/2003","575.43","591.88","619.45","561.69","11.62B","-2.78%"
"01/01/2003","591.86","633.03","679.30","581.13","12.59B","-5.69%"
