"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2020","26,433.62","23,110.74","26,834.20","23,096.79","","15.04%"
"01/10/2020","22,977.13","23,294.80","23,725.58","22,948.47","","-0.90%"
"01/09/2020","23,185.12","23,089.63","23,622.74","22,878.71","","0.20%"
"01/08/2020","23,139.76","21,947.58","23,431.04","21,919.83","","6.59%"
"01/07/2020","21,710.00","22,338.30","22,965.56","21,710.00","","-2.59%"
"01/06/2020","22,288.14","21,910.89","23,185.85","21,529.83","","1.88%"
"01/05/2020","21,877.89","19,991.97","21,955.44","19,448.93","","8.34%"
"01/04/2020","20,193.69","18,686.12","20,365.89","17,646.50","","6.75%"
"01/03/2020","18,917.01","20,849.79","21,719.78","16,358.19","","-10.53%"
"01/02/2020","21,142.96","22,874.27","23,995.37","20,916.40","","-8.89%"
"01/01/2020","23,205.18","23,319.76","24,115.95","22,892.95","","-1.91%"
"01/12/2019","23,656.62","23,388.63","24,091.12","23,044.78","","1.56%"
"01/11/2019","23,293.91","22,730.49","23,608.06","22,705.60","","1.60%"
"01/10/2019","22,927.04","21,831.44","23,008.43","21,276.01","","5.38%"
"01/09/2019","21,755.84","20,625.75","22,255.56","20,554.16","","5.08%"
"01/08/2019","20,704.37","21,361.58","21,556.69","20,110.76","","-3.80%"
"01/07/2019","21,521.53","21,566.27","21,823.07","20,993.44","","1.15%"
"01/06/2019","21,275.92","20,327.87","21,497.82","20,289.64","","3.28%"
"01/05/2019","20,601.19","22,184.40","22,190.49","20,581.58","","-7.45%"
"01/04/2019","22,258.73","21,500.89","22,362.92","21,471.12","","4.97%"
"01/03/2019","21,205.81","21,490.02","21,860.39","20,911.57","","-0.84%"
"01/02/2019","21,385.16","20,797.03","21,610.88","20,315.31","","2.94%"
"01/01/2019","20,773.49","19,655.13","20,892.68","19,241.37","","3.79%"
"01/12/2018","20,014.77","22,629.39","22,698.79","18,948.58","","-10.45%"
"01/11/2018","22,351.06","21,906.41","22,583.43","21,243.38","","1.96%"
"01/10/2018","21,920.46","24,173.37","24,448.07","20,971.93","","-9.12%"
"01/09/2018","24,120.04","22,819.17","24,286.10","22,172.90","","5.49%"
"01/08/2018","22,865.15","22,642.18","23,032.17","21,851.32","","1.38%"
"01/07/2018","22,553.72","22,233.80","22,949.32","21,462.95","","1.12%"
"01/06/2018","22,304.51","22,126.25","23,011.57","22,038.40","","0.46%"
"01/05/2018","22,201.82","22,453.42","23,050.39","21,931.65","","-1.18%"
"01/04/2018","22,467.87","21,441.57","22,495.56","21,056.02","","4.72%"
"01/03/2018","21,454.30","21,901.13","21,971.16","20,347.49","","-2.78%"
"01/02/2018","22,068.24","23,276.10","23,492.77","20,950.15","","-4.46%"
"01/01/2018","23,098.29","23,073.73","24,129.34","23,065.20","","1.46%"
"01/12/2017","22,764.94","22,916.93","22,994.33","22,119.21","","0.18%"
"01/11/2017","22,724.96","22,144.92","23,382.15","21,972.34","","3.24%"
"01/10/2017","22,011.61","20,400.51","22,086.88","20,363.28","","8.13%"
"01/09/2017","20,356.28","19,733.57","20,481.27","19,239.52","","3.61%"
"01/08/2017","19,646.24","19,907.08","20,113.73","19,280.02","","-1.40%"
"01/07/2017","19,925.18","20,056.32","20,200.88","19,856.65","","-0.54%"
"01/06/2017","20,033.43","19,692.16","20,318.11","19,686.32","","1.95%"
"01/05/2017","19,650.57","19,154.03","19,998.49","19,144.62","","2.36%"
"01/04/2017","19,196.74","18,988.00","19,289.43","18,224.68","","1.52%"
"01/03/2017","18,909.26","19,226.94","19,668.01","18,909.26","","-1.10%"
"01/02/2017","19,118.99","18,926.97","19,519.44","18,805.32","","0.41%"
"01/01/2017","19,041.34","19,298.68","19,615.40","18,650.33","","-0.38%"
"01/12/2016","19,114.37","18,535.24","19,592.90","18,227.39","","4.40%"
"01/11/2016","18,308.48","17,380.54","18,482.94","16,111.81","","5.07%"
"01/10/2016","17,425.02","16,566.03","17,461.03","16,554.83","","5.93%"
"01/09/2016","16,449.84","16,885.16","17,156.36","16,285.41","","-2.59%"
"01/08/2016","16,887.40","16,415.31","16,943.67","15,921.04","","1.92%"
"01/07/2016","16,569.27","15,698.02","16,938.96","15,106.52","","6.38%"
"01/06/2016","15,575.92","17,097.22","17,145.95","14,864.01","","-9.63%"
"01/05/2016","17,234.98","16,357.10","17,251.36","15,975.47","","3.41%"
"01/04/2016","16,666.05","16,719.56","17,613.56","15,471.80","","-0.55%"
"01/03/2016","16,758.67","16,013.00","17,291.35","15,857.37","","4.57%"
"01/02/2016","16,026.76","17,699.60","17,905.37","14,865.77","","-8.51%"
"01/01/2016","17,518.30","18,818.58","18,951.12","16,017.26","","-7.96%"
"01/12/2015","19,033.71","19,799.08","20,012.40","18,562.51","","-3.61%"
"01/11/2015","19,747.47","18,827.11","19,994.05","18,641.22","","3.48%"
"01/10/2015","19,083.10","17,479.97","19,202.34","17,389.57","","9.75%"
"01/09/2015","17,388.15","18,763.72","18,777.47","16,901.49","","-7.95%"
"01/08/2015","18,890.48","20,540.21","20,946.93","17,714.30","","-8.23%"
"01/07/2015","20,585.24","20,291.05","20,850.00","19,115.20","","1.73%"
"01/06/2015","20,235.73","20,444.54","20,952.71","19,990.55","","-1.59%"
"01/05/2015","20,563.15","19,510.85","20,655.33","19,257.85","","5.34%"
"01/04/2015","19,520.01","19,129.75","20,252.12","18,927.95","","1.63%"
"01/03/2015","19,206.99","18,863.53","19,778.60","18,577.06","","2.18%"
"01/02/2015","18,797.94","17,536.61","18,865.39","17,271.87","","6.36%"
"01/01/2015","17,674.39","17,335.16","17,850.59","16,592.57","","1.28%"
"01/12/2014","17,450.77","17,475.10","18,030.83","16,672.94","","-0.05%"
"01/11/2014","17,459.85","16,732.85","17,520.54","16,713.37","","6.37%"
"01/10/2014","16,413.76","16,173.39","16,533.91","14,529.03","","1.49%"
"01/09/2014","16,173.52","15,454.59","16,374.14","15,440.99","","4.86%"
"01/08/2014","15,424.59","15,511.54","15,628.78","14,753.84","","-1.26%"
"01/07/2014","15,620.77","15,179.64","15,759.66","15,101.49","","3.03%"
"01/06/2014","15,162.10","14,777.51","15,442.67","14,777.51","","3.62%"
"01/05/2014","14,632.38","14,341.09","14,744.16","13,964.43","","2.29%"
"01/04/2014","14,304.11","14,870.51","15,164.39","13,885.11","","-3.53%"
"01/03/2014","14,827.83","14,666.93","15,312.60","14,203.21","","-0.09%"
"01/02/2014","14,841.07","14,788.56","15,094.54","13,995.86","","-0.49%"
"01/01/2014","14,914.53","16,147.54","16,164.01","14,764.57","","-8.45%"
"01/12/2013","16,291.31","15,659.74","16,320.22","15,112.54","","4.02%"
"01/11/2013","15,661.87","14,403.07","15,729.09","14,026.17","","9.31%"
"01/10/2013","14,327.94","14,517.98","14,799.28","13,748.94","","-0.88%"
"01/09/2013","14,455.80","13,438.07","14,817.50","13,407.53","","7.97%"
"01/08/2013","13,388.86","13,674.50","14,466.16","13,188.14","","-2.04%"
"01/07/2013","13,668.32","13,746.72","14,953.29","13,562.70","","-0.07%"
"01/06/2013","13,677.32","13,551.36","13,724.44","12,415.85","","-0.71%"
"01/05/2013","13,774.54","13,837.72","15,942.60","13,555.66","","-0.62%"
"01/04/2013","13,860.86","12,371.34","13,983.87","11,805.78","","11.80%"
"01/03/2013","12,397.91","11,464.71","12,650.26","11,464.71","","7.25%"
"01/02/2013","11,559.36","11,193.72","11,662.52","11,046.92","","3.78%"
"01/01/2013","11,138.66","10,604.50","11,145.38","10,398.61","","7.15%"
"01/12/2012","10,395.18","9,484.20","10,433.63","9,376.97","","10.05%"
"01/11/2012","9,446.01","8,931.71","9,492.91","8,619.45","","5.80%"
"01/10/2012","8,928.29","8,815.07","9,075.59","8,488.14","","0.66%"
"01/09/2012","8,870.16","8,836.61","9,288.53","8,646.03","","0.34%"
"01/08/2012","8,839.91","8,622.04","9,222.87","8,513.20","","1.67%"
"01/07/2012","8,695.06","9,103.79","9,136.02","8,328.02","","-3.46%"
"01/06/2012","9,006.78","8,465.47","9,044.04","8,238.96","","5.43%"
"01/05/2012","8,542.73","9,471.66","9,472.25","8,455.13","","-10.27%"
"01/04/2012","9,520.89","10,161.72","10,190.35","9,388.14","","-5.58%"
"01/03/2012","10,083.56","9,771.34","10,255.15","9,509.10","","3.71%"
"01/02/2012","9,723.24","8,789.06","9,866.41","8,780.10","","10.46%"
"01/01/2012","8,802.51","8,549.54","8,911.62","8,349.33","","4.11%"
"01/12/2011","8,455.35","8,581.20","8,729.81","8,272.26","","0.25%"
"01/11/2011","8,434.61","8,880.75","8,946.00","8,135.79","","-6.16%"
"01/10/2011","8,988.39","8,567.98","9,152.39","8,343.01","","3.31%"
"01/09/2011","8,700.29","9,017.01","9,098.15","8,359.70","","-2.85%"
"01/08/2011","8,955.20","9,907.04","10,040.13","8,619.21","","-8.93%"
"01/07/2011","9,833.03","9,878.69","10,207.91","9,824.34","","0.17%"
"01/06/2011","9,816.09","9,708.05","9,849.69","9,318.62","","1.26%"
"01/05/2011","9,693.73","9,964.39","10,017.47","9,406.04","","-1.58%"
"01/04/2011","9,849.74","9,757.28","9,849.74","9,405.19","","0.97%"
"01/03/2011","9,755.10","10,676.24","10,768.43","8,227.63","","-8.18%"
"01/02/2011","10,624.09","10,281.55","10,891.60","10,245.75","","3.77%"
"01/01/2011","10,237.92","10,352.19","10,620.57","10,182.57","","0.09%"
"01/12/2010","10,228.92","9,939.80","10,394.22","9,918.55","","2.94%"
"01/11/2010","9,937.04","9,166.85","10,157.97","9,123.62","","7.98%"
"01/10/2010","9,202.45","9,440.52","9,716.92","9,202.45","","-1.78%"
"01/09/2010","9,369.35","8,833.32","9,704.25","8,796.45","","6.18%"
"01/08/2010","8,824.06","9,574.64","9,750.88","8,807.41","","-7.48%"
"01/07/2010","9,537.30","9,191.60","9,807.36","9,091.70","","1.65%"
"01/06/2010","9,382.64","9,747.26","10,251.90","9,347.07","","-3.95%"
"01/05/2010","9,768.70","10,847.90","10,847.90","9,395.29","","-11.65%"
"01/04/2010","11,057.40","11,178.92","11,408.17","10,865.92","","-0.29%"
"01/03/2010","11,089.94","10,128.73","11,147.62","10,116.86","","9.52%"
"01/02/2010","10,126.03","10,212.36","10,449.75","9,867.39","","-0.71%"
"01/01/2010","10,198.04","10,609.34","10,982.10","10,198.04","","-3.30%"
"01/12/2009","10,546.44","9,281.82","10,707.51","9,233.20","","12.85%"
"01/11/2009","9,345.55","9,903.77","9,979.46","9,076.41","","-6.87%"
"01/10/2009","10,034.74","10,072.64","10,397.69","9,628.67","","-0.97%"
"01/09/2009","10,133.23","10,453.37","10,577.19","9,971.05","","-3.42%"
"01/08/2009","10,492.53","10,355.23","10,767.00","10,142.22","","1.31%"
"01/07/2009","10,356.83","9,889.34","10,359.07","9,050.33","","4.00%"
"01/06/2009","9,958.44","9,517.49","10,170.82","9,491.26","","4.58%"
"01/05/2009","9,522.50","8,848.84","9,522.50","8,827.13","","7.86%"
"01/04/2009","8,828.26","8,173.36","9,068.80","8,084.62","","8.86%"
"01/03/2009","8,109.53","7,454.28","8,843.18","7,021.28","","7.15%"
"01/02/2009","7,568.42","7,908.51","8,257.71","7,155.16","","-5.32%"
"01/01/2009","7,994.05","8,991.21","9,325.35","7,671.04","","-9.77%"
"01/12/2008","8,859.56","8,464.36","8,859.56","7,849.84","","4.08%"
"01/11/2008","8,512.27","8,702.77","9,521.24","7,406.18","","-0.75%"
"01/10/2008","8,576.98","11,396.61","11,456.64","6,994.90","","-23.83%"
"01/09/2008","11,259.86","12,936.81","12,940.55","11,160.83","","-13.87%"
"01/08/2008","13,072.87","13,276.57","13,468.81","12,631.94","","-2.27%"
"01/07/2008","13,376.81","13,514.86","13,603.31","12,671.34","","-0.78%"
"01/06/2008","13,481.38","14,342.96","14,601.27","13,453.35","","-5.98%"
"01/05/2008","14,338.54","13,802.59","14,392.53","13,540.68","","3.53%"
"01/04/2008","13,849.99","12,539.80","14,003.28","12,521.84","","10.57%"
"01/03/2008","12,525.54","13,412.87","13,413.63","11,691.00","","-7.92%"
"01/02/2008","13,603.02","13,517.74","14,105.47","12,923.42","","0.08%"
"01/01/2008","13,592.47","15,155.73","15,156.66","12,572.68","","-11.21%"
"01/12/2007","15,307.78","15,747.47","16,107.65","14,998.01","","-2.38%"
"01/11/2007","15,680.67","16,812.90","16,887.04","14,669.85","","-6.31%"
"01/10/2007","16,737.63","16,773.10","17,488.97","16,199.02","","-0.29%"
"01/09/2007","16,785.69","16,511.07","16,929.26","15,610.65","","1.31%"
"01/08/2007","16,569.09","17,169.20","17,274.33","15,262.10","","-3.94%"
"01/07/2007","17,248.89","18,139.04","18,295.27","17,042.66","","-4.90%"
"01/06/2007","18,138.36","17,949.92","18,297.00","17,591.93","","1.47%"
"01/05/2007","17,875.75","17,396.30","17,875.75","17,203.03","","2.73%"
"01/04/2007","17,400.41","17,346.25","17,782.08","16,999.05","","0.65%"
"01/03/2007","17,287.65","17,542.23","17,558.04","16,532.91","","-1.80%"
"01/02/2007","17,604.12","17,377.03","18,300.39","17,199.66","","1.27%"
"01/01/2007","17,383.42","17,322.50","17,617.64","16,758.46","","0.91%"
"01/12/2006","17,225.83","16,313.02","17,301.69","16,185.92","","5.85%"
"01/11/2006","16,274.33","16,338.72","16,512.51","15,615.56","","-0.76%"
"01/10/2006","16,399.39","16,169.00","16,901.53","16,028.32","","1.69%"
"01/09/2006","16,127.58","16,072.81","16,414.94","15,513.87","","-0.08%"
"01/08/2006","16,140.76","15,387.52","16,244.84","15,154.06","","4.42%"
"01/07/2006","15,456.81","15,573.35","15,710.39","14,437.24","","-0.31%"
"01/06/2006","15,505.18","15,603.25","15,789.31","14,045.53","","0.24%"
"01/05/2006","15,467.33","16,929.83","17,375.25","15,442.53","","-8.51%"
"01/04/2006","16,906.23","17,127.61","17,563.37","16,750.50","","-0.90%"
"01/03/2006","17,059.66","16,026.82","17,125.64","15,553.14","","5.27%"
"01/02/2006","16,205.43","16,594.90","16,777.37","15,389.58","","-2.67%"
"01/01/2006","16,649.82","16,294.65","16,754.60","15,059.52","","3.34%"
"01/12/2005","16,111.43","14,914.75","16,445.56","14,880.18","","8.33%"
"01/11/2005","14,872.15","13,718.21","15,013.24","13,706.33","","9.30%"
"01/10/2005","13,606.50","13,566.20","13,783.60","12,996.29","","0.24%"
"01/09/2005","13,574.30","12,501.43","13,678.44","12,498.40","","9.35%"
"01/08/2005","12,413.60","11,907.42","12,612.16","11,614.71","","4.32%"
"01/07/2005","11,899.60","11,573.37","11,913.50","11,540.93","","2.72%"
"01/06/2005","11,584.01","11,220.94","11,594.57","11,148.36","","2.73%"
"01/05/2005","11,276.59","10,954.21","11,302.52","10,788.59","","2.43%"
"01/04/2005","11,008.90","11,590.45","11,911.90","10,770.58","","-5.66%"
"01/03/2005","11,668.95","11,734.14","11,975.46","11,506.85","","-0.61%"
"01/02/2005","11,740.60","11,422.02","11,754.90","11,271.04","","3.10%"
"01/01/2005","11,387.59","11,458.27","11,580.69","11,212.63","","-0.88%"
"01/12/2004","11,488.76","10,790.45","11,500.95","10,721.59","","5.41%"
"01/11/2004","10,899.25","10,731.02","11,268.81","10,690.95","","1.19%"
"01/10/2004","10,771.42","10,893.19","11,410.40","10,575.23","","-0.48%"
"01/09/2004","10,823.57","11,104.85","11,357.85","10,737.78","","-2.33%"
"01/08/2004","11,081.79","11,274.45","11,279.71","10,545.89","","-2.15%"
"01/07/2004","11,325.78","11,933.33","11,988.12","11,018.79","","-4.50%"
"01/06/2004","11,858.87","11,204.69","11,887.95","10,963.56","","5.54%"
"01/05/2004","11,236.37","11,777.44","11,785.26","10,489.84","","-4.47%"
"01/04/2004","11,761.79","11,756.16","12,195.66","11,623.65","","0.40%"
"01/03/2004","11,715.39","11,112.68","11,869.00","11,045.94","","6.10%"
"01/02/2004","11,041.92","10,784.93","11,069.28","10,299.43","","2.40%"
"01/01/2004","10,783.61","10,787.83","11,193.64","10,665.15","","1.00%"
"01/12/2003","10,676.64","10,006.13","10,681.28","9,859.00","","5.70%"
"01/11/2003","10,100.57","10,693.66","10,869.35","9,614.60","","-4.35%"
"01/10/2003","10,559.59","10,232.57","11,238.63","10,173.54","","3.33%"
"01/09/2003","10,219.05","10,399.53","11,160.19","10,148.36","","-1.20%"
"01/08/2003","10,343.55","9,611.67","10,415.53","9,224.05","","8.16%"
"01/07/2003","9,563.21","9,278.49","9,990.95","9,278.49","","5.29%"
"01/06/2003","9,083.11","8,547.17","9,137.14","8,547.17","","7.82%"
"01/05/2003","8,424.51","7,863.29","8,424.51","7,863.29","","7.57%"
"01/04/2003","7,831.42","7,986.72","8,249.98","7,607.88","","-1.77%"
"01/03/2003","7,972.71","8,490.40","8,490.40","7,862.43","","-4.67%"
"01/02/2003","8,363.04","8,500.79","8,771.89","8,356.81","","0.28%"
"01/01/2003","8,339.94","8,713.33","8,790.92","8,316.81","","-2.79%"
