"Date","Price","Open","High","Low","Vol.","Change %"
"22/01/2020","24,031.35","23,835.49","24,040.87","23,831.10","49M","0.70%"
"21/01/2020","23,864.56","24,072.81","24,081.75","23,843.48","44.6M","-0.91%"
"20/01/2020","24,083.51","24,080.68","24,108.11","24,061.67","38.3M","0.18%"
"17/01/2020","24,041.26","24,103.45","24,115.95","24,013.75","59.4M","0.45%"
"16/01/2020","23,933.13","23,960.20","23,975.38","23,905.38","55.4M","0.07%"
"15/01/2020","23,916.58","23,923.48","23,997.39","23,875.82","57.2M","-0.45%"
"14/01/2020","24,025.17","23,969.04","24,059.86","23,951.66","64.2M","0.73%"
"10/01/2020","23,850.57","23,813.28","23,903.29","23,761.08","55.9M","0.47%"
"09/01/2020","23,739.87","23,530.29","23,767.09","23,506.15","62.2M","2.31%"
"08/01/2020","23,204.76","23,217.49","23,303.21","22,951.18","79.4M","-1.57%"
"07/01/2020","23,575.72","23,320.12","23,577.44","23,299.92","64.3M","1.60%"
"06/01/2020","23,204.86","23,319.76","23,365.36","23,148.53","72.8M","-1.91%"
"30/12/2019","23,656.62","23,770.93","23,782.49","23,656.62","41.6M","-0.76%"
"27/12/2019","23,837.72","23,953.75","23,967.18","23,837.72","44.8M","-0.36%"
"26/12/2019","23,924.92","23,787.70","23,931.51","23,775.40","40.3M","0.60%"
"25/12/2019","23,782.87","23,813.59","23,824.85","23,782.87","31.6M","-0.20%"
"24/12/2019","23,830.58","23,839.18","23,853.56","23,796.35","37.9M","0.04%"
"23/12/2019","23,821.11","23,921.29","23,923.09","23,810.82","45.2M","0.02%"
"20/12/2019","23,816.63","23,893.45","23,908.77","23,746.63","70.3M","-0.20%"
"19/12/2019","23,864.85","23,911.46","23,945.53","23,835.29","55.6M","-0.29%"
"18/12/2019","23,934.43","24,023.27","24,046.09","23,919.36","66.3M","-0.55%"
"17/12/2019","24,066.12","24,091.12","24,091.12","23,996.51","64M","0.47%"
"16/12/2019","23,952.35","23,955.20","24,036.30","23,950.05","53.3M","-0.29%"
"13/12/2019","24,023.10","23,810.56","24,050.04","23,775.73","115.5M","2.55%"
"12/12/2019","23,424.81","23,449.28","23,468.15","23,360.43","56.3M","0.14%"
"11/12/2019","23,391.86","23,421.14","23,438.43","23,333.63","61.3M","-0.08%"
"10/12/2019","23,410.19","23,372.39","23,449.47","23,336.93","52.8M","-0.09%"
"09/12/2019","23,430.70","23,544.31","23,544.31","23,360.01","55.8M","0.33%"
"06/12/2019","23,354.40","23,347.67","23,412.48","23,338.40","54.4M","0.23%"
"05/12/2019","23,300.09","23,292.70","23,363.44","23,259.82","61.4M","0.71%"
"04/12/2019","23,135.23","23,186.74","23,203.77","23,044.78","58.1M","-1.05%"
"03/12/2019","23,379.81","23,231.14","23,388.18","23,186.84","58.8M","-0.64%"
"02/12/2019","23,529.50","23,388.63","23,562.05","23,378.40","47.7M","1.01%"
"29/11/2019","23,293.91","23,497.44","23,498.77","23,273.37","52.1M","-0.49%"
"28/11/2019","23,409.14","23,458.88","23,482.32","23,367.33","44.8M","-0.12%"
"27/11/2019","23,437.77","23,452.85","23,507.82","23,418.23","52.2M","0.28%"
"26/11/2019","23,373.32","23,451.40","23,608.06","23,350.10","94.3M","0.35%"
"25/11/2019","23,292.81","23,292.85","23,347.18","23,255.39","50.3M","0.78%"
"22/11/2019","23,112.88","23,030.33","23,219.51","23,030.33","55.6M","0.32%"
"21/11/2019","23,038.58","23,071.49","23,108.08","22,726.71","69.8M","-0.48%"
"20/11/2019","23,148.57","23,176.49","23,303.17","23,086.12","65.7M","-0.62%"
"19/11/2019","23,292.65","23,366.36","23,389.53","23,244.93","64.2M","-0.53%"
"18/11/2019","23,416.76","23,304.25","23,420.62","23,271.29","57.3M","0.49%"
"15/11/2019","23,303.32","23,160.53","23,340.77","23,121.59","72.2M","0.70%"
"14/11/2019","23,141.55","23,325.50","23,360.06","23,062.16","79.9M","-0.76%"
"13/11/2019","23,319.87","23,439.25","23,452.63","23,270.93","63.4M","-0.85%"
"12/11/2019","23,520.01","23,336.37","23,545.70","23,312.25","63M","0.81%"
"11/11/2019","23,331.84","23,422.13","23,471.82","23,323.02","61.5M","-0.26%"
"08/11/2019","23,391.87","23,550.04","23,591.09","23,313.41","94.6M","0.26%"
"07/11/2019","23,330.32","23,283.14","23,336.00","23,253.32","70.9M","0.11%"
"06/11/2019","23,303.82","23,343.51","23,352.56","23,246.57","77.4M","0.22%"
"05/11/2019","23,251.99","23,118.79","23,328.52","23,090.94","102.1M","1.76%"
"01/11/2019","22,850.77","22,730.49","22,852.72","22,705.60","65.4M","-0.33%"
"31/10/2019","22,927.04","22,910.10","22,988.80","22,875.50","78.3M","0.37%"
"30/10/2019","22,843.12","22,953.17","22,961.23","22,827.93","101.6M","-0.57%"
"29/10/2019","22,974.13","22,950.79","23,008.43","22,935.35","72.9M","0.47%"
"28/10/2019","22,867.27","22,854.44","22,896.22","22,830.57","48.1M","0.30%"
"25/10/2019","22,799.81","22,753.24","22,819.92","22,715.13","57.2M","0.22%"
"24/10/2019","22,750.60","22,725.44","22,780.99","22,704.33","61.3M","0.55%"
"23/10/2019","22,625.38","22,619.77","22,648.81","22,457.89","68M","0.34%"
"21/10/2019","22,548.90","22,541.22","22,581.28","22,515.73","48.4M","0.25%"
"18/10/2019","22,492.68","22,528.56","22,649.85","22,466.26","59.2M","0.18%"
"17/10/2019","22,451.86","22,451.15","22,522.39","22,424.92","57.8M","-0.09%"
"16/10/2019","22,472.92","22,479.57","22,615.47","22,434.35","78.7M","1.20%"
"15/10/2019","22,207.21","22,063.71","22,219.63","22,049.71","74.5M","1.87%"
"11/10/2019","21,798.87","21,749.93","21,820.77","21,658.27","67.4M","1.15%"
"10/10/2019","21,551.98","21,456.27","21,601.46","21,308.88","59.9M","0.45%"
"09/10/2019","21,456.38","21,359.84","21,467.77","21,359.84","55.4M","-0.61%"
"08/10/2019","21,587.78","21,494.48","21,629.24","21,483.18","60.8M","0.99%"
"07/10/2019","21,375.25","21,445.73","21,475.28","21,328.26","47.4M","-0.16%"
"04/10/2019","21,410.20","21,316.18","21,410.20","21,276.01","57.7M","0.32%"
"03/10/2019","21,341.74","21,422.22","21,437.74","21,277.36","67.7M","-2.01%"
"02/10/2019","21,778.61","21,744.62","21,795.01","21,725.23","63.3M","-0.49%"
"01/10/2019","21,885.24","21,831.44","21,938.77","21,811.98","62.3M","0.59%"
"30/09/2019","21,755.84","21,793.83","21,811.98","21,666.60","69.9M","-0.56%"
"27/09/2019","21,878.90","21,934.93","21,955.79","21,733.69","76.4M","-0.77%"
"26/09/2019","22,048.24","22,160.52","22,184.91","21,986.24","81.6M","0.13%"
"25/09/2019","22,020.15","21,961.82","22,036.48","21,906.00","61.6M","-0.36%"
"24/09/2019","22,098.84","22,095.35","22,168.74","22,077.94","68.4M","0.09%"
"20/09/2019","22,079.09","22,130.74","22,204.75","22,047.90","85M","0.16%"
"19/09/2019","22,044.45","22,064.46","22,255.56","22,003.30","78.2M","0.38%"
"18/09/2019","21,960.71","22,014.65","22,027.86","21,942.03","69.4M","-0.18%"
"17/09/2019","22,001.32","21,947.59","22,041.08","21,878.63","81.5M","0.06%"
"13/09/2019","21,988.29","21,907.83","22,019.66","21,820.94","116.3M","1.05%"
"12/09/2019","21,759.61","21,761.09","21,825.92","21,743.96","96M","0.75%"
"11/09/2019","21,597.76","21,466.66","21,619.21","21,437.82","110.1M","0.96%"
"10/09/2019","21,392.10","21,363.57","21,438.35","21,350.35","92.4M","0.35%"
"09/09/2019","21,318.42","21,214.56","21,333.51","21,182.26","57.8M","0.56%"
"06/09/2019","21,199.57","21,201.83","21,241.29","21,145.81","71.1M","0.54%"
"05/09/2019","21,085.94","20,800.29","21,164.61","20,787.93","83M","2.12%"
"04/09/2019","20,649.14","20,578.67","20,694.35","20,554.16","51.5M","0.12%"
"03/09/2019","20,625.16","20,581.58","20,662.23","20,578.02","0","0.02%"
"02/09/2019","20,620.19","20,625.75","20,667.56","20,614.29","42.4M","-0.41%"
"30/08/2019","20,704.37","20,641.49","20,748.35","20,633.30","72M","1.19%"
"29/08/2019","20,460.93","20,500.50","20,520.68","20,361.12","55.1M","-0.09%"
"28/08/2019","20,479.42","20,474.31","20,511.21","20,433.31","51.5M","0.11%"
"27/08/2019","20,456.08","20,467.22","20,529.94","20,439.92","60.8M","0.96%"
"26/08/2019","20,261.04","20,325.44","20,329.01","20,173.76","69.9M","-2.17%"
"23/08/2019","20,710.91","20,579.98","20,719.31","20,579.98","50.7M","0.40%"
"22/08/2019","20,628.01","20,706.07","20,731.19","20,584.29","54.6M","0.05%"
"21/08/2019","20,618.57","20,489.97","20,626.05","20,482.62","53M","-0.28%"
"20/08/2019","20,677.22","20,605.35","20,684.06","20,582.01","50.1M","0.55%"
"19/08/2019","20,563.16","20,590.47","20,633.90","20,502.66","50.6M","0.71%"
"16/08/2019","20,418.81","20,323.97","20,465.71","20,300.35","58.4M","0.06%"
"15/08/2019","20,405.65","20,324.25","20,419.88","20,184.85","68.2M","-1.21%"
"14/08/2019","20,655.13","20,669.99","20,697.42","20,581.17","60.9M","0.98%"
"13/08/2019","20,455.44","20,432.68","20,503.38","20,369.27","72.9M","-1.11%"
"09/08/2019","20,684.82","20,758.15","20,782.06","20,676.92","63.7M","0.44%"
"08/08/2019","20,593.35","20,529.29","20,682.24","20,462.98","64.8M","0.37%"
"07/08/2019","20,516.56","20,548.07","20,570.19","20,406.52","73.6M","-0.33%"
"06/08/2019","20,585.31","20,325.52","20,607.83","20,110.76","89.7M","-0.65%"
"05/08/2019","20,720.29","20,909.98","20,941.83","20,514.19","85.8M","-1.74%"
"02/08/2019","21,087.16","21,211.06","21,211.06","20,960.09","91.5M","-2.11%"
"01/08/2019","21,540.99","21,361.58","21,556.69","21,288.90","75.7M","0.09%"
"31/07/2019","21,521.53","21,526.38","21,589.11","21,476.07","76.5M","-0.86%"
"30/07/2019","21,709.31","21,681.82","21,792.98","21,665.86","54.5M","0.43%"
"29/07/2019","21,616.80","21,627.55","21,652.95","21,518.70","47M","-0.19%"
"26/07/2019","21,658.15","21,700.20","21,709.74","21,590.66","47.6M","-0.45%"
"25/07/2019","21,756.55","21,715.95","21,823.07","21,715.69","46.9M","0.22%"
"24/07/2019","21,709.57","21,726.98","21,744.88","21,677.71","51.1M","0.41%"
"23/07/2019","21,620.88","21,425.44","21,686.53","21,411.93","48.1M","0.95%"
"22/07/2019","21,416.79","21,394.75","21,445.03","21,317.85","46.9M","-0.23%"
"19/07/2019","21,466.99","21,146.50","21,474.30","21,121.90","57.9M","2.00%"
"18/07/2019","21,046.24","21,336.80","21,347.84","20,993.44","70.2M","-1.97%"
"17/07/2019","21,469.18","21,474.63","21,488.27","21,380.55","53.3M","-0.31%"
"16/07/2019","21,535.25","21,644.38","21,655.52","21,514.89","49.8M","-0.69%"
"12/07/2019","21,685.90","21,720.14","21,720.14","21,589.83","45.4M","0.20%"
"11/07/2019","21,643.53","21,547.19","21,649.93","21,532.57","49.6M","0.51%"
"10/07/2019","21,533.48","21,499.46","21,601.86","21,488.22","58.9M","-0.15%"
"09/07/2019","21,565.15","21,598.15","21,687.29","21,508.22","53.9M","0.14%"
"08/07/2019","21,534.35","21,665.79","21,672.65","21,499.57","51.9M","-0.98%"
"05/07/2019","21,746.38","21,703.61","21,746.38","21,647.73","44.8M","0.20%"
"04/07/2019","21,702.45","21,740.93","21,755.63","21,672.50","37.8M","0.30%"
"03/07/2019","21,638.16","21,684.07","21,708.72","21,566.65","55M","-0.53%"
"02/07/2019","21,754.27","21,699.43","21,784.22","21,697.31","54.7M","0.11%"
"01/07/2019","21,729.97","21,566.27","21,758.34","21,559.17","66.9M","2.13%"
"28/06/2019","21,275.92","21,282.22","21,324.93","21,199.85","62.1M","-0.29%"
"27/06/2019","21,338.17","21,156.88","21,338.17","21,123.97","61.3M","1.19%"
"26/06/2019","21,086.59","21,067.68","21,129.64","21,035.84","50.3M","-0.51%"
"25/06/2019","21,193.81","21,238.07","21,313.77","21,114.47","53.9M","-0.43%"
"24/06/2019","21,285.99","21,223.56","21,317.86","21,185.67","43.2M","0.13%"
"21/06/2019","21,258.64","21,487.67","21,497.82","21,221.70","89M","-0.95%"
"20/06/2019","21,462.86","21,417.74","21,491.39","21,377.27","55.7M","0.60%"
"19/06/2019","21,333.87","21,223.17","21,358.72","21,213.43","64.1M","1.72%"
"18/06/2019","20,972.71","21,111.77","21,153.65","20,924.19","54.6M","-0.72%"
"17/06/2019","21,124.00","21,094.96","21,185.25","21,044.62","49.1M","0.03%"
"14/06/2019","21,116.89","21,049.41","21,119.73","20,971.18","60.4M","0.40%"
"13/06/2019","21,032.00","21,040.91","21,111.23","20,932.13","65.7M","-0.46%"
"12/06/2019","21,129.72","21,130.39","21,259.70","21,118.75","56.5M","-0.35%"
"11/06/2019","21,204.28","21,099.54","21,227.18","21,066.62","52.1M","0.33%"
"10/06/2019","21,134.42","21,095.40","21,166.12","21,077.95","58.2M","1.20%"
"07/06/2019","20,884.71","20,859.78","20,907.77","20,816.58","50.7M","0.53%"
"06/06/2019","20,774.04","20,745.84","20,842.28","20,745.84","59.6M","-0.01%"
"05/06/2019","20,776.10","20,667.89","20,800.64","20,646.15","72.3M","1.80%"
"04/06/2019","20,408.54","20,435.86","20,464.57","20,289.64","69.2M","-0.01%"
"03/06/2019","20,410.88","20,327.87","20,438.03","20,305.74","67.4M","-0.92%"
"31/05/2019","20,601.19","20,785.21","20,823.10","20,581.58","79.1M","-1.63%"
"30/05/2019","20,942.53","20,881.50","20,942.53","20,809.29","58.7M","-0.29%"
"29/05/2019","21,003.37","21,055.42","21,071.73","20,884.61","70M","-1.21%"
"28/05/2019","21,260.14","21,187.17","21,297.70","21,177.27","98.5M","0.37%"
"27/05/2019","21,182.58","21,148.46","21,232.38","21,113.76","41.6M","0.31%"
"24/05/2019","21,117.22","20,980.79","21,117.22","20,922.00","67.7M","-0.16%"
"23/05/2019","21,151.14","21,180.24","21,209.56","21,072.72","63.9M","-0.62%"
"22/05/2019","21,283.37","21,373.52","21,404.54","21,266.98","64.5M","0.05%"
"21/05/2019","21,272.45","21,211.26","21,318.80","21,160.43","70.1M","-0.14%"
"20/05/2019","21,301.73","21,305.97","21,430.06","21,282.65","65.1M","0.24%"
"17/05/2019","21,250.09","21,246.86","21,398.85","21,199.98","75.8M","0.89%"
"16/05/2019","21,062.98","21,153.20","21,153.20","20,951.67","82.5M","-0.59%"
"15/05/2019","21,188.56","21,112.85","21,191.53","20,968.08","84.1M","0.58%"
"14/05/2019","21,067.23","20,870.77","21,077.48","20,751.45","90.2M","-0.59%"
"13/05/2019","21,191.28","21,180.74","21,277.66","21,127.93","74.5M","-0.72%"
"10/05/2019","21,344.92","21,431.81","21,584.09","21,175.33","98.5M","-0.27%"
"09/05/2019","21,402.13","21,492.91","21,559.76","21,315.07","96.9M","-0.93%"
"08/05/2019","21,602.59","21,628.04","21,639.12","21,514.85","85.7M","-1.46%"
"07/05/2019","21,923.72","22,184.40","22,190.49","21,875.11","90.7M","-1.51%"
"26/04/2019","22,258.73","22,167.48","22,270.29","22,073.10","71.9M","-0.22%"
"25/04/2019","22,307.58","22,183.32","22,334.69","22,155.23","63.3M","0.48%"
"24/04/2019","22,200.00","22,356.83","22,362.92","22,125.48","67.9M","-0.27%"
"23/04/2019","22,259.74","22,241.74","22,268.37","22,119.94","52M","0.19%"
"22/04/2019","22,217.90","22,188.62","22,280.19","22,099.38","42.9M","0.08%"
"19/04/2019","22,200.56","22,238.07","22,250.37","22,162.23","0","0.50%"
"18/04/2019","22,090.12","22,274.13","22,305.63","22,058.39","67.3M","-0.84%"
"17/04/2019","22,277.97","22,236.41","22,345.19","22,185.87","75.4M","0.25%"
"16/04/2019","22,221.66","22,108.15","22,261.33","22,095.32","57.3M","0.24%"
"15/04/2019","22,169.11","22,122.97","22,211.03","22,102.93","66.1M","1.37%"
"12/04/2019","21,870.56","21,782.35","21,878.78","21,698.71","61.6M","0.73%"
"11/04/2019","21,711.38","21,662.65","21,721.42","21,627.87","61.2M","0.11%"
"10/04/2019","21,687.57","21,579.68","21,687.57","21,571.67","58.7M","-0.53%"
"09/04/2019","21,802.59","21,750.29","21,811.88","21,698.42","54.3M","0.19%"
"08/04/2019","21,761.65","21,900.55","21,900.55","21,740.53","54.6M","-0.21%"
"05/04/2019","21,807.50","21,743.14","21,839.18","21,731.34","58.5M","0.38%"
"04/04/2019","21,724.95","21,724.69","21,787.60","21,662.90","57.9M","0.05%"
"03/04/2019","21,713.21","21,563.64","21,722.72","21,489.95","68.5M","0.97%"
"02/04/2019","21,505.31","21,744.64","21,744.64","21,490.56","71M","-0.02%"
"01/04/2019","21,509.03","21,500.89","21,682.94","21,471.12","77.4M","1.43%"
"29/03/2019","21,205.81","21,228.51","21,267.25","21,149.42","61.6M","0.82%"
"28/03/2019","21,033.76","21,191.32","21,191.32","20,974.19","71.1M","-1.61%"
"27/03/2019","21,378.73","21,353.61","21,388.59","21,242.52","76M","-0.23%"
"26/03/2019","21,428.39","21,174.34","21,460.99","21,174.34","101.3M","2.15%"
"25/03/2019","20,977.11","21,267.41","21,275.43","20,911.57","77.7M","-3.01%"
"22/03/2019","21,627.34","21,713.26","21,713.26","21,542.03","78.9M","0.09%"
"20/03/2019","21,608.92","21,548.65","21,614.17","21,499.16","65.3M","0.20%"
"19/03/2019","21,566.85","21,558.43","21,585.55","21,425.79","59.9M","-0.08%"
"18/03/2019","21,584.50","21,576.36","21,612.67","21,500.32","55.2M","0.62%"
"15/03/2019","21,450.85","21,376.73","21,521.68","21,374.85","83.2M","0.77%"
"14/03/2019","21,287.02","21,474.58","21,522.75","21,287.02","64.1M","-0.02%"
"13/03/2019","21,290.24","21,425.77","21,474.17","21,198.99","66.2M","-0.99%"
"12/03/2019","21,503.69","21,361.61","21,568.48","21,348.81","67.8M","1.79%"
"11/03/2019","21,125.09","21,062.75","21,145.94","20,938.00","55.6M","0.47%"
"08/03/2019","21,025.56","21,339.17","21,359.32","20,993.07","99.8M","-2.01%"
"07/03/2019","21,456.01","21,456.88","21,472.16","21,402.12","75.2M","-0.65%"
"06/03/2019","21,596.81","21,659.03","21,684.60","21,550.45","57.1M","-0.60%"
"05/03/2019","21,726.28","21,712.80","21,798.38","21,659.04","59.2M","-0.44%"
"04/03/2019","21,822.04","21,812.81","21,860.39","21,740.92","59.1M","1.02%"
"01/03/2019","21,602.69","21,490.02","21,641.58","21,490.02","62.6M","1.02%"
"28/02/2019","21,385.16","21,536.55","21,536.55","21,364.09","71.5M","-0.79%"
"27/02/2019","21,556.51","21,504.61","21,578.81","21,492.65","67.7M","0.50%"
"26/02/2019","21,449.39","21,556.02","21,610.88","21,405.84","56.4M","-0.37%"
"25/02/2019","21,528.23","21,567.66","21,590.03","21,505.07","51.8M","0.48%"
"22/02/2019","21,425.51","21,376.36","21,451.23","21,348.67","52.4M","-0.18%"
"21/02/2019","21,464.23","21,422.31","21,553.35","21,318.74","68.4M","0.15%"
"20/02/2019","21,431.49","21,346.04","21,494.85","21,315.39","59.7M","0.60%"
"19/02/2019","21,302.65","21,256.58","21,344.17","21,217.16","53.6M","0.10%"
"18/02/2019","21,281.85","21,217.32","21,306.36","21,189.97","61.8M","1.82%"
"15/02/2019","20,900.63","21,051.51","21,051.51","20,853.33","65.6M","-1.13%"
"14/02/2019","21,139.71","21,147.89","21,235.62","21,102.16","64.5M","-0.02%"
"13/02/2019","21,144.48","21,029.93","21,213.74","20,992.88","78.6M","1.34%"
"12/02/2019","20,864.21","20,442.55","20,885.88","20,428.57","84.1M","2.61%"
"08/02/2019","20,333.17","20,510.50","20,562.39","20,315.31","86.2M","-2.01%"
"07/02/2019","20,751.28","20,812.22","20,844.77","20,665.51","70.6M","-0.59%"
"06/02/2019","20,874.06","20,928.87","20,971.66","20,860.99","68.9M","0.14%"
"05/02/2019","20,844.45","20,960.47","20,981.23","20,823.18","65.5M","-0.19%"
"04/02/2019","20,883.77","20,831.90","20,922.58","20,823.68","66.6M","0.46%"
"01/02/2019","20,788.39","20,797.03","20,929.63","20,741.98","82.2M","0.07%"
"31/01/2019","20,773.49","20,832.91","20,869.42","20,682.91","75.7M","1.06%"
"30/01/2019","20,556.54","20,701.62","20,706.27","20,527.53","72.1M","-0.52%"
"29/01/2019","20,664.64","20,555.44","20,673.66","20,406.22","63.1M","0.08%"
"28/01/2019","20,649.00","20,746.29","20,759.48","20,624.55","56.8M","-0.60%"
"25/01/2019","20,773.56","20,598.64","20,844.31","20,598.64","68.4M","0.97%"
"24/01/2019","20,574.63","20,506.24","20,620.72","20,467.59","61.4M","-0.09%"
"23/01/2019","20,593.72","20,453.44","20,686.29","20,438.22","0","-0.14%"
"22/01/2019","20,622.91","20,770.06","20,805.93","20,558.30","57.1M","-0.47%"
"21/01/2019","20,719.33","20,848.38","20,892.68","20,678.26","61.2M","0.26%"
"18/01/2019","20,666.07","20,472.81","20,682.12","20,454.13","64.7M","1.29%"
"17/01/2019","20,402.27","20,544.23","20,571.75","20,342.46","63.6M","-0.20%"
"16/01/2019","20,442.75","20,575.72","20,580.25","20,323.32","69.5M","-0.55%"
"15/01/2019","20,555.29","20,264.82","20,571.28","20,204.43","78.3M","0.96%"
"11/01/2019","20,359.70","20,296.45","20,389.89","20,294.74","77.7M","0.97%"
"10/01/2019","20,163.80","20,270.88","20,345.92","20,101.93","73.7M","-1.29%"
"09/01/2019","20,427.06","20,366.30","20,494.35","20,331.20","72.8M","1.10%"
"08/01/2019","20,204.04","20,224.67","20,347.92","20,106.36","86.4M","0.82%"
"07/01/2019","20,038.97","19,944.61","20,266.22","19,920.80","81.5M","2.44%"
"04/01/2019","19,561.96","19,655.13","19,692.58","19,241.37","91.6M","-2.26%"
"28/12/2018","20,014.77","19,957.88","20,084.38","19,900.04","70.6M","-0.31%"
"27/12/2018","20,077.62","19,706.19","20,211.57","19,701.76","93M","3.88%"
"26/12/2018","19,327.06","19,302.59","19,530.35","18,948.58","79.9M","0.89%"
"25/12/2018","19,155.74","19,785.43","19,785.43","19,117.96","0","-5.01%"
"21/12/2018","20,166.19","20,310.50","20,334.73","20,006.67","116.6M","-1.11%"
"20/12/2018","20,392.58","20,779.93","20,841.34","20,282.93","96.3M","-2.84%"
"19/12/2018","20,987.92","21,107.17","21,168.62","20,880.73","81.3M","-0.60%"
"18/12/2018","21,115.45","21,275.51","21,330.36","21,101.44","80.5M","-1.82%"
"17/12/2018","21,506.88","21,391.73","21,563.27","21,363.67","63.4M","0.62%"
"14/12/2018","21,374.83","21,638.96","21,751.31","21,353.94","102.8M","-2.02%"
"13/12/2018","21,816.19","21,755.13","21,871.34","21,675.66","79.2M","0.99%"
"12/12/2018","21,602.75","21,348.40","21,631.47","21,320.72","89.6M","2.15%"
"11/12/2018","21,148.02","21,273.04","21,279.02","21,062.31","87.5M","-0.34%"
"10/12/2018","21,219.50","21,319.47","21,365.78","21,169.96","79M","-2.12%"
"07/12/2018","21,678.68","21,643.75","21,734.94","21,506.45","78.1M","0.82%"
"06/12/2018","21,501.62","21,766.50","21,805.02","21,307.72","87.6M","-1.91%"
"05/12/2018","21,919.33","21,755.17","21,979.18","21,708.82","83.7M","-0.53%"
"04/12/2018","22,036.05","22,533.97","22,576.62","22,033.41","89.6M","-2.39%"
"03/12/2018","22,574.76","22,629.39","22,698.79","22,550.29","70.5M","1.00%"
"30/11/2018","22,351.06","22,274.97","22,362.20","22,231.96","104.1M","0.40%"
"29/11/2018","22,262.60","22,360.98","22,437.95","22,241.17","69.3M","0.39%"
"28/11/2018","22,177.02","22,036.72","22,216.98","22,032.72","77.6M","1.02%"
"27/11/2018","21,952.40","21,967.98","22,006.83","21,816.05","74M","0.64%"
"26/11/2018","21,812.00","21,647.69","21,838.10","21,622.60","78M","0.76%"
"22/11/2018","21,646.55","21,582.47","21,684.64","21,484.98","65.9M","0.65%"
"21/11/2018","21,507.54","21,286.81","21,555.61","21,243.38","77.3M","-0.35%"
"20/11/2018","21,583.12","21,582.69","21,687.12","21,526.95","82.5M","-1.09%"
"19/11/2018","21,821.16","21,679.03","21,852.92","21,665.29","72.1M","0.65%"
"16/11/2018","21,680.34","21,804.90","21,873.74","21,663.99","74.9M","-0.57%"
"15/11/2018","21,803.62","21,670.35","21,818.73","21,613.53","0","-0.20%"
"14/11/2018","21,846.48","21,851.13","21,990.41","21,764.88","75.2M","0.16%"
"13/11/2018","21,810.52","21,885.24","21,892.29","21,484.65","85.7M","-2.06%"
"12/11/2018","22,269.88","22,121.70","22,324.01","22,046.29","59.3M","0.09%"
"09/11/2018","22,250.25","22,471.31","22,494.58","22,226.01","78.1M","-1.05%"
"08/11/2018","22,486.92","22,446.01","22,583.43","22,421.00","81.9M","1.82%"
"07/11/2018","22,085.80","22,189.74","22,444.65","21,996.94","96.3M","-0.28%"
"06/11/2018","22,147.75","22,018.87","22,160.83","21,994.28","0","1.14%"
"05/11/2018","21,898.99","22,002.47","22,051.65","21,865.98","78.7M","-1.55%"
"02/11/2018","22,243.66","21,761.58","22,308.42","21,751.33","101.9M","2.56%"
"01/11/2018","21,687.65","21,906.41","21,906.41","21,628.45","101.9M","-1.06%"
"31/10/2018","21,920.46","21,569.56","21,920.46","21,530.39","105M","2.16%"
"30/10/2018","21,457.29","21,049.52","21,568.40","21,035.88","116.9M","1.45%"
"29/10/2018","21,149.80","21,323.61","21,465.99","21,109.97","70.8M","-0.16%"
"26/10/2018","21,184.60","21,440.84","21,476.66","20,971.93","92.9M","-0.40%"
"25/10/2018","21,268.73","21,676.83","21,703.21","21,204.40","93.6M","-3.72%"
"24/10/2018","22,091.18","22,167.76","22,207.09","21,911.42","83.9M","0.37%"
"23/10/2018","22,010.78","22,404.14","22,410.15","21,993.07","80.2M","-2.67%"
"22/10/2018","22,614.82","22,374.21","22,672.25","22,271.59","63M","0.37%"
"19/10/2018","22,532.08","22,342.00","22,551.67","22,212.57","67.4M","-0.56%"
"18/10/2018","22,658.16","22,871.28","22,873.13","22,637.29","64.3M","-0.80%"
"17/10/2018","22,841.12","22,806.59","22,959.41","22,765.58","72.1M","1.29%"
"16/10/2018","22,549.24","22,298.20","22,549.24","22,269.53","70.1M","1.25%"
"15/10/2018","22,271.30","22,501.33","22,520.59","22,261.92","79.9M","-1.87%"
"12/10/2018","22,694.66","22,323.43","22,711.13","22,323.43","99.5M","0.46%"
"11/10/2018","22,590.86","23,043.37","23,051.19","22,459.02","115.3M","-3.89%"
"10/10/2018","23,506.04","23,538.92","23,589.38","23,373.54","70.6M","0.16%"
"09/10/2018","23,469.39","23,550.47","23,587.05","23,442.46","86.5M","-1.32%"
"05/10/2018","23,783.72","23,781.76","23,928.62","23,730.19","84.6M","-0.80%"
"04/10/2018","23,975.62","24,242.06","24,247.82","23,923.26","89.4M","-0.56%"
"03/10/2018","24,110.96","24,219.19","24,260.63","24,030.59","71.3M","-0.66%"
"02/10/2018","24,270.62","24,376.17","24,448.07","24,217.26","80.5M","0.10%"
"01/10/2018","24,245.76","24,173.37","24,306.54","24,123.50","65M","0.52%"
"28/09/2018","24,120.04","24,080.01","24,286.10","24,021.27","90.7M","1.36%"
"27/09/2018","23,796.74","23,946.43","24,089.32","23,778.04","76.2M","-0.99%"
"26/09/2018","24,033.79","23,846.60","24,033.79","23,833.92","84.2M","0.39%"
"25/09/2018","23,940.26","23,881.85","23,950.98","23,808.95","100.8M","0.29%"
"21/09/2018","23,869.93","23,848.63","23,971.41","23,764.05","120.6M","0.82%"
"20/09/2018","23,674.93","23,752.79","23,781.75","23,582.15","101.6M","0.01%"
"19/09/2018","23,672.52","23,754.96","23,842.05","23,672.52","93.6M","1.08%"
"18/09/2018","23,420.54","23,042.19","23,481.53","23,039.26","90.6M","1.41%"
