"Date","Price","Open","High","Low","Vol.","Change %"
"27/01/2026","4,139.90","4,125.21","4,158.80","4,101.83","755K","0.18%"
"26/01/2026","4,132.60","4,144.78","4,160.98","4,124.70","887.4K","-0.09%"
"23/01/2026","4,136.16","4,130.11","4,143.75","4,120.20","782.1K","0.33%"
"22/01/2026","4,122.58","4,126.07","4,140.84","4,109.92","709.7K","0.14%"
"21/01/2026","4,116.94","4,103.53","4,135.96","4,103.53","667K","0.08%"
"20/01/2026","4,113.65","4,116.37","4,128.93","4,080.29","734.4K","-0.01%"
"19/01/2026","4,114.00","4,090.72","4,126.52","4,090.06","688.9K","0.29%"
"16/01/2026","4,101.91","4,127.06","4,140.23","4,091.81","763.6K","-0.26%"
"15/01/2026","4,112.60","4,106.22","4,133.07","4,096.85","680.3K","-0.33%"
"14/01/2026","4,126.09","4,138.65","4,190.87","4,103.62","952.6K","-0.31%"
"13/01/2026","4,138.76","4,169.70","4,179.70","4,126.23","868.4K","-0.64%"
"12/01/2026","4,165.29","4,134.89","4,168.36","4,119.88","839.5K","1.09%"
"09/01/2026","4,120.43","4,086.76","4,121.72","4,083.61","729.8K","0.92%"
"08/01/2026","4,082.98","4,077.72","4,093.87","4,067.12","666.1K","-0.07%"
"07/01/2026","4,085.77","4,083.84","4,098.78","4,069.44","683.4K","0.05%"
"06/01/2026","4,083.67","4,026.02","4,083.67","4,025.09","702.5K","1.50%"
"05/01/2026","4,023.42","3,986.97","4,025.26","3,983.58","597K","1.38%"
"31/12/2025","3,968.84","3,968.73","3,977.54","3,955.49","490.8K","0.09%"
"30/12/2025","3,965.12","3,947.87","3,979.99","3,947.42","525.9K","-0.00%"
"29/12/2025","3,965.28","3,964.65","3,983.98","3,956.95","563.7K","0.04%"
"26/12/2025","3,963.68","3,957.83","3,977.71","3,945.52","555.5K","0.10%"
"25/12/2025","3,959.62","3,937.72","3,964.07","3,936.08","469.3K","0.47%"
"24/12/2025","3,940.95","3,920.35","3,947.04","3,912.31","474.9K","0.53%"
"23/12/2025","3,919.98","3,919.11","3,937.13","3,910.75","521.2K","0.07%"
"22/12/2025","3,917.36","3,900.53","3,920.01","3,900.51","522.9K","0.69%"
"19/12/2025","3,890.45","3,878.23","3,902.67","3,871.78","513.5K","0.36%"
"18/12/2025","3,876.37","3,857.26","3,888.28","3,856.42","461.2K","0.16%"
"17/12/2025","3,870.28","3,822.51","3,881.75","3,818.00","512.3K","1.19%"
"16/12/2025","3,824.81","3,861.51","3,862.43","3,815.84","512.5K","-1.11%"
"15/12/2025","3,867.92","3,865.40","3,896.98","3,863.63","500.9K","-0.55%"
"12/12/2025","3,889.35","3,869.41","3,891.81","3,850.60","573.9K","0.41%"
"11/12/2025","3,873.32","3,903.90","3,904.96","3,862.82","525.7K","-0.70%"
"10/12/2025","3,900.50","3,901.13","3,906.12","3,876.48","497.3K","-0.23%"
"09/12/2025","3,909.52","3,916.51","3,923.90","3,902.13","524.5K","-0.37%"
"08/12/2025","3,924.08","3,909.23","3,936.31","3,904.74","547.3K","0.54%"
"05/12/2025","3,902.81","3,873.12","3,907.78","3,863.31","500.4K","0.70%"
"04/12/2025","3,875.79","3,879.74","3,888.86","3,859.05","445K","-0.06%"
"03/12/2025","3,878.00","3,894.16","3,901.70","3,869.95","485.6K","-0.51%"
"02/12/2025","3,897.71","3,908.46","3,908.77","3,888.33","455.6K","-0.42%"
"01/12/2025","3,914.01","3,894.21","3,914.46","3,890.95","537.6K","0.65%"
"28/11/2025","3,888.60","3,870.94","3,888.89","3,856.25","449.9K","0.34%"
"27/11/2025","3,875.26","3,867.20","3,895.59","3,864.13","444K","0.29%"
"26/11/2025","3,864.18","3,867.43","3,879.92","3,861.18","457.6K","-0.15%"
"25/11/2025","3,870.02","3,850.57","3,882.03","3,845.14","478.7K","0.87%"
"24/11/2025","3,836.76","3,848.66","3,854.33","3,816.58","504.6K","0.05%"
"21/11/2025","3,834.89","3,896.67","3,912.01","3,834.75","631.6K","-2.45%"
"20/11/2025","3,931.05","3,960.70","3,967.97","3,927.51","534.7K","-0.40%"
"19/11/2025","3,946.74","3,937.92","3,960.05","3,930.07","531.1K","0.18%"
"18/11/2025","3,939.81","3,962.44","3,966.89","3,926.59","594.4K","-0.81%"
"17/11/2025","3,972.03","3,988.56","3,992.40","3,958.95","592K","-0.46%"
"14/11/2025","3,990.49","4,007.13","4,034.08","3,990.31","622K","-0.97%"
"13/11/2025","4,029.50","3,996.51","4,030.40","3,994.77","613K","0.73%"
"12/11/2025","4,000.14","3,996.56","4,020.38","3,980.68","586.2K","-0.07%"
"11/11/2025","4,002.76","4,023.88","4,024.94","3,991.52","582K","-0.39%"
"10/11/2025","4,018.60","4,001.79","4,018.70","3,990.84","634K","0.53%"
"07/11/2025","3,997.56","3,994.32","4,012.00","3,993.69","596.5K","-0.25%"
"06/11/2025","4,007.76","3,973.35","4,008.80","3,973.35","627.4K","0.97%"
"05/11/2025","3,969.25","3,922.58","3,979.75","3,922.58","615K","0.23%"
"04/11/2025","3,960.19","3,973.46","3,985.88","3,938.52","615.5K","-0.41%"
"03/11/2025","3,976.52","3,954.08","3,977.30","3,937.02","641.2K","0.55%"
"31/10/2025","3,954.79","3,985.06","3,986.74","3,951.73","675.6K","-0.81%"
"30/10/2025","3,986.90","4,007.82","4,025.71","3,984.83","668.5K","-0.73%"
"29/10/2025","4,016.33","3,990.26","4,016.33","3,986.94","612.9K","0.70%"
"28/10/2025","3,988.22","3,986.89","4,010.73","3,976.83","577.4K","-0.22%"
"27/10/2025","3,996.95","3,969.22","3,999.07","3,963.10","637.6K","1.18%"
"24/10/2025","3,950.31","3,929.11","3,950.31","3,928.96","567.9K","0.71%"
"23/10/2025","3,922.41","3,904.16","3,926.22","3,877.53","565.2K","0.22%"
"22/10/2025","3,913.76","3,896.07","3,918.59","3,893.32","543.1K","-0.07%"
"21/10/2025","3,916.33","3,870.75","3,919.32","3,868.15","599.4K","1.36%"
"20/10/2025","3,863.89","3,865.55","3,877.72","3,850.37","549.3K","0.63%"
"17/10/2025","3,839.75","3,912.04","3,921.06","3,835.36","617.6K","-1.95%"
"16/10/2025","3,916.23","3,900.68","3,931.05","3,899.17","595.5K","0.10%"
"15/10/2025","3,912.21","3,867.54","3,912.29","3,857.67","645K","1.22%"
"14/10/2025","3,865.23","3,910.78","3,918.44","3,851.12","800.8K","-0.62%"
"13/10/2025","3,889.50","3,800.10","3,895.83","3,800.10","709.5K","-0.19%"
"10/10/2025","3,897.03","3,915.48","3,933.00","3,886.30","718.9K","-0.94%"
"09/10/2025","3,933.97","3,898.31","3,936.58","3,885.74","725.2K","1.32%"
"30/09/2025","3,882.78","3,869.71","3,887.57","3,866.28","569.7K","0.52%"
"29/09/2025","3,862.53","3,828.17","3,881.00","3,809.53","608.5K","0.90%"
"26/09/2025","3,828.11","3,839.85","3,856.61","3,828.11","551.3K","-0.65%"
"25/09/2025","3,853.30","3,852.43","3,866.11","3,840.46","590K","-0.01%"
"24/09/2025","3,853.64","3,804.48","3,854.92","3,804.33","602.1K","0.83%"
"23/09/2025","3,821.83","3,830.14","3,838.61","3,774.53","701.9K","-0.18%"
"22/09/2025","3,828.58","3,822.01","3,831.74","3,806.20","568.3K","0.22%"
"19/09/2025","3,820.09","3,830.44","3,843.17","3,811.90","682.3K","-0.30%"
"18/09/2025","3,831.66","3,876.06","3,899.96","3,801.00","876K","-1.15%"
"17/09/2025","3,876.34","3,854.07","3,882.67","3,848.95","663.4K","0.37%"
"16/09/2025","3,861.86","3,865.98","3,876.69","3,838.65","673.4K","0.04%"
"15/09/2025","3,860.50","3,876.10","3,879.74","3,855.97","644.8K","-0.26%"
"12/09/2025","3,870.60","3,875.51","3,892.74","3,866.54","700.6K","-0.12%"
"11/09/2025","3,875.31","3,806.06","3,875.31","3,796.44","617K","1.65%"
"10/09/2025","3,812.22","3,806.58","3,827.00","3,794.06","534.5K","0.13%"
"09/09/2025","3,807.29","3,816.66","3,834.67","3,791.72","600.2K","-0.51%"
"08/09/2025","3,826.84","3,811.67","3,833.14","3,803.60","660.1K","0.38%"
"05/09/2025","3,812.51","3,761.88","3,817.16","3,745.31","626.2K","1.24%"
"04/09/2025","3,765.88","3,807.76","3,808.40","3,732.84","710.2K","-1.25%"
"03/09/2025","3,813.56","3,865.29","3,868.39","3,794.88","645.7K","-1.16%"
"02/09/2025","3,858.13","3,877.09","3,885.31","3,828.68","762.6K","-0.45%"
"01/09/2025","3,875.53","3,869.75","3,879.04","3,853.66","747.7K","0.46%"
"29/08/2025","3,857.93","3,842.82","3,867.61","3,839.21","739.5K","0.37%"
"28/08/2025","3,843.60","3,796.71","3,845.09","3,761.42","788.4K","1.14%"
"27/08/2025","3,800.35","3,869.61","3,887.20","3,800.35","858.6K","-1.76%"
"26/08/2025","3,868.38","3,871.47","3,888.60","3,859.76","734.6K","-0.39%"
"25/08/2025","3,883.56","3,848.16","3,883.56","3,839.97","885.5K","1.51%"
"22/08/2025","3,825.76","3,772.28","3,825.76","3,772.28","698.1K","1.45%"
"21/08/2025","3,771.10","3,770.68","3,787.98","3,757.99","691.6K","0.13%"
"20/08/2025","3,766.21","3,716.69","3,767.43","3,704.99","679.8K","1.04%"
"19/08/2025","3,727.29","3,728.49","3,746.67","3,718.15","696.1K","-0.02%"
"18/08/2025","3,728.03","3,712.50","3,745.94","3,702.38","776K","0.85%"
"15/08/2025","3,696.77","3,659.81","3,702.25","3,658.38","678.5K","0.83%"
"14/08/2025","3,666.44","3,685.52","3,704.77","3,662.57","647.8K","-0.46%"
"13/08/2025","3,683.47","3,668.66","3,688.63","3,666.55","613.5K","0.48%"
"12/08/2025","3,665.92","3,647.96","3,669.04","3,647.96","536.6K","0.50%"
"11/08/2025","3,647.55","3,637.05","3,656.85","3,629.63","551.4K","0.34%"
"08/08/2025","3,635.13","3,634.85","3,645.37","3,625.45","526.4K","-0.12%"
"07/08/2025","3,639.67","3,637.78","3,645.12","3,622.52","535.5K","0.16%"
"06/08/2025","3,634.00","3,615.81","3,634.31","3,613.99","512.5K","0.45%"
"05/08/2025","3,617.60","3,588.81","3,617.60","3,586.97","499.8K","0.96%"
"04/08/2025","3,583.31","3,547.16","3,583.31","3,547.16","458.6K","0.66%"
"01/08/2025","3,559.95","3,568.26","3,581.75","3,550.04","509.6K","-0.37%"
"31/07/2025","3,573.21","3,604.70","3,606.38","3,562.61","654.5K","-1.18%"
"30/07/2025","3,615.72","3,608.35","3,636.17","3,593.73","637.2K","0.17%"
"29/07/2025","3,609.71","3,595.81","3,611.35","3,585.94","610.6K","0.33%"
"28/07/2025","3,597.94","3,594.23","3,606.27","3,582.15","594.2K","0.12%"
"25/07/2025","3,593.66","3,604.45","3,610.03","3,586.22","697.2K","-0.33%"
"24/07/2025","3,605.73","3,578.91","3,608.73","3,577.11","773.3K","0.65%"
"23/07/2025","3,582.30","3,588.88","3,613.02","3,577.59","767.7K","0.01%"
"22/07/2025","3,581.86","3,561.63","3,584.72","3,547.25","716.2K","0.62%"
"21/07/2025","3,559.79","3,542.82","3,560.63","3,542.57","633.6K","0.72%"
"18/07/2025","3,534.48","3,519.48","3,536.01","3,518.23","493.5K","0.50%"
"17/07/2025","3,516.82","3,500.37","3,517.28","3,499.19","472.2K","0.37%"
"16/07/2025","3,503.78","3,502.90","3,511.81","3,489.14","470.9K","-0.03%"
"15/07/2025","3,505.00","3,519.80","3,527.04","3,483.38","572.1K","-0.42%"
"14/07/2025","3,519.65","3,513.25","3,532.12","3,513.25","572.1K","0.27%"
"11/07/2025","3,510.18","3,511.36","3,555.22","3,506.80","664.2K","0.01%"
"10/07/2025","3,509.68","3,491.50","3,526.59","3,491.50","564.2K","0.48%"
"09/07/2025","3,493.05","3,498.72","3,512.67","3,491.20","523.9K","-0.13%"
"08/07/2025","3,497.48","3,474.63","3,499.89","3,474.63","493.5K","0.70%"
"07/07/2025","3,473.13","3,467.99","3,474.80","3,462.79","436.6K","0.02%"
"04/07/2025","3,472.32","3,459.59","3,497.23","3,455.49","500.2K","0.32%"
"03/07/2025","3,461.15","3,456.15","3,463.62","3,446.97","438.5K","0.18%"
"02/07/2025","3,454.79","3,458.17","3,461.33","3,447.96","498.1K","-0.09%"
"01/07/2025","3,457.75","3,445.85","3,459.59","3,441.04","444.4K","0.39%"
"30/06/2025","3,444.43","3,423.47","3,447.46","3,420.11","457.3K","0.59%"
"27/06/2025","3,424.23","3,450.69","3,462.63","3,421.04","523.1K","-0.70%"
"26/06/2025","3,448.45","3,451.72","3,462.75","3,446.19","496.5K","-0.22%"
"25/06/2025","3,455.97","3,419.09","3,459.01","3,417.41","509.4K","1.04%"
"24/06/2025","3,420.57","3,380.08","3,423.78","3,380.08","461K","1.15%"
"23/06/2025","3,381.58","3,349.46","3,389.45","3,347.65","384.6K","0.65%"
"20/06/2025","3,359.90","3,358.91","3,370.80","3,357.71","350.2K","-0.07%"
"19/06/2025","3,362.11","3,384.29","3,386.92","3,353.94","415.3K","-0.79%"
"18/06/2025","3,388.81","3,386.14","3,391.71","3,369.99","378.7K","0.04%"
"17/06/2025","3,387.41","3,388.18","3,393.31","3,376.42","390K","-0.04%"
"16/06/2025","3,388.73","3,369.37","3,389.76","3,368.88","405.4K","0.35%"
"13/06/2025","3,377.00","3,397.48","3,401.55","3,370.59","510.1K","-0.75%"
"12/06/2025","3,402.66","3,397.97","3,408.21","3,388.87","409.5K","0.01%"
"11/06/2025","3,402.32","3,385.46","3,413.51","3,385.46","424.1K","0.52%"
"10/06/2025","3,384.82","3,402.01","3,406.45","3,365.67","481.6K","-0.44%"
"09/06/2025","3,399.77","3,388.78","3,402.05","3,383.07","427.3K","0.43%"
"06/06/2025","3,385.36","3,384.29","3,391.45","3,379.76","380.1K","0.04%"
"05/06/2025","3,384.10","3,378.22","3,387.76","3,371.15","406.3K","0.23%"
"04/06/2025","3,376.20","3,363.39","3,379.64","3,363.39","386.5K","0.42%"
"03/06/2025","3,361.98","3,340.07","3,367.00","3,340.07","398.1K","0.43%"
"30/05/2025","3,347.49","3,358.81","3,361.27","3,341.65","385.6K","-0.47%"
"29/05/2025","3,363.45","3,340.40","3,368.63","3,337.42","393.2K","0.70%"
"28/05/2025","3,339.93","3,341.85","3,348.23","3,336.73","341.6K","-0.02%"
"27/05/2025","3,340.69","3,346.50","3,351.57","3,332.49","344.1K","-0.18%"
"26/05/2025","3,346.84","3,346.56","3,362.31","3,336.35","347.6K","-0.05%"
"23/05/2025","3,348.37","3,376.87","3,389.47","3,348.37","400.2K","-0.94%"
"22/05/2025","3,380.19","3,381.86","3,390.59","3,376.23","394.2K","-0.22%"
"21/05/2025","3,387.57","3,380.21","3,394.75","3,380.21","412.5K","0.21%"
"20/05/2025","3,380.48","3,371.69","3,387.80","3,369.96","405.5K","0.38%"
"19/05/2025","3,367.58","3,365.88","3,373.60","3,356.65","403.1K","0.00%"
"16/05/2025","3,367.46","3,374.71","3,380.29","3,356.66","395.4K","-0.40%"
"15/05/2025","3,380.82","3,398.43","3,402.87","3,378.02","424.1K","-0.68%"
"14/05/2025","3,403.95","3,374.24","3,417.31","3,368.08","464.9K","0.86%"
"13/05/2025","3,374.87","3,386.23","3,386.23","3,370.25","426.2K","0.17%"
"12/05/2025","3,369.25","3,352.97","3,372.47","3,344.27","418.2K","0.82%"
"09/05/2025","3,342.00","3,350.41","3,351.22","3,335.13","398.9K","-0.30%"
"08/05/2025","3,352.00","3,331.21","3,359.73","3,327.90","428.4K","0.28%"
"07/05/2025","3,342.67","3,354.97","3,356.69","3,324.81","511.2K","0.80%"
"06/05/2025","3,316.11","3,295.25","3,316.45","3,286.99","474.4K","1.13%"
"30/04/2025","3,279.03","3,284.08","3,292.20","3,277.55","435.8K","-0.23%"
"29/04/2025","3,286.66","3,281.45","3,294.98","3,277.63","389K","-0.05%"
"28/04/2025","3,288.42","3,292.06","3,296.93","3,279.88","410.7K","-0.20%"
"25/04/2025","3,295.06","3,300.39","3,305.26","3,288.75","411K","-0.07%"
"24/04/2025","3,297.29","3,295.15","3,313.51","3,286.24","392.8K","0.03%"
"23/04/2025","3,296.35","3,308.15","3,312.19","3,293.06","411.6K","-0.10%"
"22/04/2025","3,299.76","3,289.17","3,311.15","3,288.33","403.2K","0.25%"
"21/04/2025","3,291.43","3,273.14","3,298.64","3,270.01","379.3K","0.45%"
"18/04/2025","3,276.73","3,270.35","3,283.09","3,262.39","358.8K","-0.11%"
"17/04/2025","3,280.34","3,261.72","3,285.92","3,258.15","382K","0.13%"
"16/04/2025","3,276.00","3,267.67","3,276.00","3,233.79","429.5K","0.26%"
"15/04/2025","3,267.66","3,260.69","3,268.99","3,246.34","396.7K","0.15%"
"14/04/2025","3,262.81","3,251.98","3,272.72","3,244.73","471.4K","0.76%"
"11/04/2025","3,238.23","3,219.50","3,249.85","3,211.35","475.5K","0.45%"
"10/04/2025","3,223.64","3,227.84","3,239.94","3,201.57","591.2K","1.16%"
"09/04/2025","3,186.81","3,110.01","3,186.81","3,070.08","684.8K","1.31%"
"08/04/2025","3,145.55","3,094.26","3,145.55","3,085.12","662.2K","1.58%"
"07/04/2025","3,096.58","3,193.10","3,217.78","3,040.69","662.2K","-7.34%"
"03/04/2025","3,342.01","3,319.61","3,358.43","3,319.61","400.5K","-0.24%"
"02/04/2025","3,350.13","3,344.17","3,361.13","3,343.12","350.1K","0.05%"
"01/04/2025","3,348.44","3,340.71","3,357.62","3,338.78","422.6K","0.38%"
"31/03/2025","3,335.75","3,343.34","3,361.74","3,317.74","472.6K","-0.46%"
"28/03/2025","3,351.31","3,372.04","3,375.05","3,346.08","412.3K","-0.67%"
"27/03/2025","3,373.75","3,362.71","3,394.03","3,351.17","414.8K","0.15%"
"26/03/2025","3,368.70","3,365.67","3,382.34","3,365.67","428.5K","-0.04%"
"25/03/2025","3,369.98","3,370.00","3,379.99","3,361.05","456.4K","-0.00%"
"24/03/2025","3,370.03","3,364.83","3,373.69","3,340.24","513.3K","0.15%"
"21/03/2025","3,364.83","3,401.76","3,414.71","3,355.84","520.9K","-1.29%"
"20/03/2025","3,408.95","3,425.22","3,427.04","3,404.66","451.6K","-0.51%"
"19/03/2025","3,426.43","3,424.17","3,439.05","3,414.59","440.3K","-0.10%"
"18/03/2025","3,429.76","3,434.56","3,437.06","3,423.30","454.9K","0.11%"
"17/03/2025","3,426.13","3,430.81","3,436.35","3,422.46","515.7K","0.19%"
"14/03/2025","3,419.56","3,361.69","3,421.23","3,360.61","582.7K","1.81%"
"13/03/2025","3,358.73","3,371.09","3,377.12","3,341.12","519K","-0.39%"
"12/03/2025","3,371.92","3,385.69","3,392.41","3,370.22","502.2K","-0.23%"
"11/03/2025","3,379.83","3,335.44","3,379.83","3,334.83","448.5K","0.41%"
"10/03/2025","3,366.16","3,373.26","3,375.80","3,347.19","450.4K","-0.19%"
"07/03/2025","3,372.55","3,373.18","3,390.94","3,363.93","517.7K","-0.25%"
"06/03/2025","3,381.10","3,353.57","3,387.05","3,348.68","540K","1.17%"
"05/03/2025","3,341.97","3,324.70","3,342.71","3,314.15","461K","0.53%"
"04/03/2025","3,324.21","3,300.50","3,327.82","3,297.53","430K","0.22%"
"03/03/2025","3,316.93","3,328.40","3,349.02","3,304.59","502.4K","-0.12%"
"28/02/2025","3,320.90","3,374.66","3,383.19","3,318.72","568.3K","-1.98%"
"27/02/2025","3,388.06","3,378.45","3,388.78","3,353.57","575.8K","0.23%"
"26/02/2025","3,380.21","3,351.21","3,380.21","3,351.21","554K","1.02%"
"25/02/2025","3,346.04","3,345.65","3,369.56","3,337.84","527.6K","-0.80%"
"24/02/2025","3,373.03","3,374.08","3,384.81","3,355.87","598.2K","-0.18%"
"21/02/2025","3,379.11","3,356.70","3,381.06","3,339.03","608.2K","0.85%"
"20/02/2025","3,350.78","3,347.59","3,355.56","3,338.03","504.4K","-0.02%"
"19/02/2025","3,351.54","3,320.78","3,352.09","3,320.58","502.9K","0.81%"
"18/02/2025","3,324.49","3,348.98","3,366.01","3,314.30","562.7K","-0.93%"
