"Date","Price","Open","High","Low","Vol.","Change %"
"05/09/2025","25,417.98","25,136.24","25,471.80","25,090.65","3.74B","1.43%"
"04/09/2025","25,058.51","25,489.13","25,494.45","25,013.26","3.63B","-1.12%"
"03/09/2025","25,343.43","25,660.65","25,789.99","25,276.87","3.19B","-0.60%"
"02/09/2025","25,496.55","25,587.97","25,724.73","25,416.61","3.81B","-0.47%"
"01/09/2025","25,617.42","25,508.21","25,638.34","25,471.35","4.32B","2.15%"
"29/08/2025","25,077.62","25,095.45","25,277.51","25,066.85","3.82B","0.32%"
"28/08/2025","24,998.82","25,030.54","25,093.65","24,808.78","4.18B","-0.81%"
"27/08/2025","25,201.76","25,626.17","25,653.92","25,140.17","3.87B","-1.27%"
"26/08/2025","25,524.92","25,714.91","25,819.70","25,524.92","3.64B","-1.18%"
"25/08/2025","25,829.91","25,606.88","25,918.86","25,590.62","4.14B","1.94%"
"22/08/2025","25,339.14","25,205.04","25,349.08","25,140.08","3.36B","0.93%"
"21/08/2025","25,104.61","25,216.42","25,216.42","25,000.85","2.86B","-0.24%"
"20/08/2025","25,165.94","24,968.57","25,210.90","24,887.93","2.98B","0.17%"
"19/08/2025","25,122.90","25,241.29","25,260.58","25,083.20","3.2B","-0.21%"
"18/08/2025","25,176.85","25,293.34","25,466.10","25,176.85","3.72B","-0.37%"
"15/08/2025","25,270.07","25,322.10","25,356.54","25,167.81","4.16B","-0.98%"
"14/08/2025","25,519.32","25,766.62","25,766.62","25,449.80","3.33B","-0.37%"
"13/08/2025","25,613.67","25,176.52","25,613.67","25,176.52","3.27B","2.58%"
"12/08/2025","24,969.68","24,824.07","25,016.29","24,801.13","2.37B","0.25%"
"11/08/2025","24,906.81","24,946.55","24,969.30","24,775.73","2.53B","0.19%"
"08/08/2025","24,858.82","24,968.31","24,999.11","24,812.12","2.49B","-0.89%"
"07/08/2025","25,081.63","24,982.50","25,115.16","24,820.60","2.94B","0.69%"
"06/08/2025","24,910.63","24,864.15","25,002.97","24,806.46","2.45B","0.03%"
"05/08/2025","24,902.53","24,746.81","24,925.90","24,686.85","3.06B","0.68%"
"04/08/2025","24,733.45","24,431.88","24,748.76","24,372.51","2.85B","0.92%"
"01/08/2025","24,507.81","24,744.34","24,856.54","24,507.63","3.77B","-1.07%"
"31/07/2025","24,773.33","24,982.87","25,000.06","24,744.92","4.19B","-1.60%"
"30/07/2025","25,176.93","25,335.21","25,499.57","25,082.20","4.67B","-1.36%"
"29/07/2025","25,524.45","25,454.83","25,530.42","25,252.32","3.75B","-0.15%"
"28/07/2025","25,562.13","25,458.87","25,667.40","25,399.36","3.43B","0.68%"
"25/07/2025","25,388.35","25,531.59","25,585.73","25,355.31","3.41B","-1.09%"
"24/07/2025","25,667.18","25,528.22","25,735.89","25,502.49","3.6B","0.51%"
"23/07/2025","25,538.07","25,348.30","25,538.07","25,228.01","4.14B","1.62%"
"22/07/2025","25,130.03","25,024.93","25,130.03","24,900.59","3.82B","0.54%"
"21/07/2025","24,994.14","24,991.14","25,010.90","24,844.80","3.61B","0.68%"
"18/07/2025","24,825.66","24,757.83","24,825.66","24,630.79","2.9B","1.33%"
"17/07/2025","24,498.95","24,547.08","24,672.51","24,447.93","3.21B","-0.08%"
"16/07/2025","24,517.76","24,704.05","24,867.81","24,517.75","3.38B","-0.29%"
"15/07/2025","24,590.12","24,281.94","24,590.12","24,141.88","3.77B","1.60%"
"14/07/2025","24,203.32","24,100.57","24,267.84","24,097.32","2.73B","0.26%"
"11/07/2025","24,139.57","24,033.12","24,506.30","24,033.12","4.14B","0.46%"
"10/07/2025","24,028.37","23,865.64","24,087.59","23,820.58","3.5B","0.57%"
"09/07/2025","23,892.32","24,061.08","24,061.08","23,827.15","3.2B","-1.06%"
"08/07/2025","24,148.07","23,927.53","24,159.01","23,899.60","3.04B","1.09%"
"07/07/2025","23,887.83","23,828.85","23,910.95","23,713.78","2.52B","-0.12%"
"04/07/2025","23,916.06","23,900.69","24,068.51","23,690.94","4.02B","-0.64%"
"03/07/2025","24,069.94","24,234.28","24,269.14","23,920.00","3.59B","-0.63%"
"02/07/2025","24,221.41","24,304.31","24,372.70","24,122.57","4.06B","0.62%"
"30/06/2025","24,072.28","24,274.91","24,274.91","24,064.26","3.78B","-0.87%"
"27/06/2025","24,284.15","24,451.19","24,471.53","24,194.85","4.34B","-0.17%"
"26/06/2025","24,325.40","24,345.29","24,411.48","24,235.54","3.26B","-0.61%"
"25/06/2025","24,474.67","24,327.82","24,533.39","24,287.86","3.72B","1.23%"
"24/06/2025","24,177.07","23,832.73","24,229.21","23,832.73","4B","2.06%"
"23/06/2025","23,689.13","23,335.51","23,689.13","23,272.75","3.23B","0.67%"
"20/06/2025","23,530.48","23,291.40","23,538.63","23,291.40","4.8B","1.26%"
"19/06/2025","23,237.74","23,620.02","23,653.55","23,185.58","3.87B","-1.99%"
"18/06/2025","23,710.69","23,859.55","23,880.24","23,631.48","3.26B","-1.12%"
"17/06/2025","23,980.30","24,107.34","24,131.44","23,880.67","3.37B","-0.34%"
"16/06/2025","24,060.99","23,791.79","24,125.05","23,718.72","3.83B","0.70%"
"13/06/2025","23,892.56","23,959.81","24,100.32","23,774.92","4.93B","-0.59%"
"12/06/2025","24,035.38","24,223.12","24,288.76","24,002.42","4.33B","-1.36%"
"11/06/2025","24,366.94","24,191.32","24,439.35","24,179.35","3.7B","0.84%"
"10/06/2025","24,162.87","24,231.31","24,296.47","24,003.38","3.69B","-0.08%"
"09/06/2025","24,181.43","23,977.54","24,181.43","23,957.96","3.99B","1.63%"
"06/06/2025","23,792.54","23,941.57","23,951.14","23,773.36","4.38B","-0.48%"
"05/06/2025","23,906.97","23,828.69","23,911.14","23,732.31","3.27B","1.07%"
"04/06/2025","23,654.03","23,499.78","23,716.93","23,481.46","3.5B","0.60%"
"03/06/2025","23,512.49","23,281.10","23,535.37","23,281.10","3.68B","1.53%"
"02/06/2025","23,157.97","23,043.10","23,163.35","22,668.35","2.31B","-0.57%"
"30/05/2025","23,289.77","23,339.64","23,375.34","23,163.22","5.29B","-1.20%"
"29/05/2025","23,573.38","23,240.71","23,603.82","23,207.37","3.71B","1.35%"
"28/05/2025","23,258.31","23,385.18","23,476.22","23,180.17","2.87B","-0.53%"
"27/05/2025","23,381.99","23,216.87","23,419.55","23,167.56","3.08B","0.43%"
"26/05/2025","23,282.33","23,505.90","23,571.02","23,234.27","3.38B","-1.35%"
"23/05/2025","23,601.26","23,557.38","23,749.38","23,487.40","3.35B","0.24%"
"22/05/2025","23,544.31","23,748.58","23,778.24","23,470.81","3.4B","-1.19%"
"21/05/2025","23,827.78","23,736.43","23,917.00","23,697.76","3.46B","0.62%"
"20/05/2025","23,681.48","23,398.35","23,709.04","23,357.00","3.29B","1.49%"
"19/05/2025","23,332.72","23,156.27","23,402.20","23,059.89","2.81B","-0.05%"
"16/05/2025","23,345.05","23,249.16","23,374.70","23,190.31","2.76B","-0.46%"
"15/05/2025","23,453.16","23,644.40","23,710.82","23,371.73","2.89B","-0.79%"
"14/05/2025","23,640.65","23,316.45","23,640.65","23,278.22","3.74B","2.30%"
"13/05/2025","23,108.27","23,494.44","23,494.44","23,070.48","3.48B","-1.87%"
"12/05/2025","23,549.46","23,183.81","23,685.34","22,982.91","5.16B","2.98%"
"09/05/2025","22,867.74","22,856.21","22,907.91","22,692.44","2.64B","0.40%"
"08/05/2025","22,775.92","22,589.13","22,979.29","22,589.13","2.77B","0.37%"
"07/05/2025","22,691.88","23,169.83","23,197.57","22,691.88","3.69B","0.13%"
"06/05/2025","22,662.71","22,576.56","22,747.63","22,449.16","3.32B","0.70%"
"02/05/2025","22,504.68","22,192.51","22,532.54","22,058.30","1.83B","1.74%"
"30/04/2025","22,119.41","22,038.73","22,129.31","21,848.33","4.68B","0.51%"
"29/04/2025","22,008.11","22,073.36","22,213.51","21,918.10","3.05B","0.16%"
"28/04/2025","21,971.96","22,072.35","22,072.35","21,817.85","2.47B","-0.04%"
"25/04/2025","21,980.74","22,080.44","22,267.96","21,923.90","3.03B","0.32%"
"24/04/2025","21,909.76","22,030.15","22,093.68","21,712.10","2.99B","-0.74%"
"23/04/2025","22,072.62","22,080.19","22,138.81","21,862.87","3.59B","2.37%"
"22/04/2025","21,562.32","21,303.51","21,592.67","21,191.02","3.88B","0.78%"
"17/04/2025","21,395.14","21,066.81","21,417.64","21,039.16","2.89B","1.61%"
"16/04/2025","21,056.98","21,316.47","21,363.57","20,868.36","3.44B","-1.91%"
"15/04/2025","21,466.27","21,603.52","21,603.52","21,297.59","2.94B","0.23%"
"14/04/2025","21,417.40","21,363.88","21,517.32","21,224.55","4.54B","2.40%"
"11/04/2025","20,914.69","20,557.49","21,127.37","20,444.04","5.14B","1.13%"
"10/04/2025","20,681.78","20,810.43","21,211.13","20,530.43","6.61B","2.06%"
"09/04/2025","20,264.49","19,494.92","20,441.14","19,260.21","8.67B","0.68%"
"08/04/2025","20,127.68","20,157.52","20,454.26","19,745.14","8.42B","1.51%"
"07/04/2025","19,828.30","20,730.05","21,047.83","19,706.03","12.69B","-13.22%"
"03/04/2025","22,849.81","22,638.21","22,998.30","22,638.21","4.25B","-1.52%"
"02/04/2025","23,202.53","23,167.31","23,393.03","22,980.96","3.57B","-0.02%"
"01/04/2025","23,206.84","23,217.11","23,456.58","23,123.35","3.98B","0.38%"
"31/03/2025","23,119.58","23,207.07","23,399.73","23,002.81","4.75B","-1.31%"
"28/03/2025","23,426.60","23,672.82","23,775.30","23,254.30","3.54B","-0.65%"
"27/03/2025","23,578.80","23,543.86","23,865.62","23,372.36","3.79B","0.41%"
"26/03/2025","23,483.32","23,460.31","23,596.85","23,350.73","3.12B","0.60%"
"25/03/2025","23,344.25","23,643.32","23,747.32","23,321.67","4.23B","-2.35%"
"24/03/2025","23,905.56","23,749.58","23,967.51","23,531.20","3.39B","0.91%"
"21/03/2025","23,689.72","24,109.07","24,230.72","23,577.78","4.93B","-2.19%"
"20/03/2025","24,219.95","24,753.15","24,753.15","24,186.69","4.1B","-2.23%"
"19/03/2025","24,771.14","24,697.63","24,874.39","24,601.73","3.59B","0.12%"
"18/03/2025","24,740.57","24,679.35","24,745.13","24,475.26","3.93B","2.46%"
"17/03/2025","24,145.57","24,226.00","24,352.47","24,077.15","3.28B","0.77%"
"14/03/2025","23,959.98","23,653.33","24,113.53","23,454.49","4.26B","2.12%"
"13/03/2025","23,462.65","23,616.33","23,712.61","23,198.73","3.23B","-0.58%"
"12/03/2025","23,600.31","23,859.23","23,962.03","23,363.98","3.63B","-0.76%"
"11/03/2025","23,782.14","23,274.86","23,858.61","23,238.36","3.55B","-0.01%"
"10/03/2025","23,783.49","24,115.98","24,292.80","23,632.42","3.68B","-1.85%"
"07/03/2025","24,231.30","24,182.02","24,669.62","24,065.01","4.83B","-0.57%"
"06/03/2025","24,369.71","23,987.09","24,410.93","23,987.09","4.89B","3.29%"
"05/03/2025","23,594.21","23,200.42","23,636.65","23,090.63","4.08B","2.84%"
"04/03/2025","22,941.77","22,678.25","23,051.01","22,547.53","3.99B","-0.28%"
"03/03/2025","23,006.27","23,135.12","23,405.98","22,861.75","4.34B","0.28%"
"28/02/2025","22,941.32","23,616.18","23,616.18","22,798.34","6.58B","-3.28%"
"27/02/2025","23,718.29","23,783.75","24,076.53","23,441.74","6.26B","-0.29%"
"26/02/2025","23,787.93","23,238.34","23,973.17","23,238.34","5.14B","3.27%"
"25/02/2025","23,034.02","22,716.48","23,248.52","22,716.48","4.45B","-1.32%"
"24/02/2025","23,341.61","23,472.14","23,688.45","23,221.57","5.26B","-0.58%"
