"Date","Price","Open","High","Low","Vol.","Change %"
"31/03/2026","6,528.52","6,395.88","6,539.05","6,395.88","6.4B","2.91%"
"30/03/2026","6,343.72","6,403.37","6,427.31","6,316.91","5.46B","-0.39%"
"27/03/2026","6,368.85","6,453.89","6,453.89","6,356.08","5.3B","-1.67%"
"26/03/2026","6,477.16","6,555.86","6,573.22","6,473.79","4.85B","-1.74%"
"25/03/2026","6,591.90","6,598.35","6,633.94","6,568.41","4.94B","0.54%"
"24/03/2026","6,556.37","6,552.09","6,595.75","6,525.11","5.28B","-0.37%"
"23/03/2026","6,581.00","6,574.96","6,651.62","6,565.55","6.02B","1.15%"
"20/03/2026","6,506.48","6,594.66","6,594.66","6,473.52","10.03B","-1.51%"
"19/03/2026","6,606.49","6,583.12","6,636.74","6,557.82","5.97B","-0.27%"
"18/03/2026","6,624.70","6,697.16","6,705.18","6,621.66","5.28B","-1.36%"
"17/03/2026","6,716.09","6,722.35","6,754.30","6,710.80","5.06B","0.25%"
"16/03/2026","6,699.38","6,674.37","6,729.79","6,674.37","5.18B","1.01%"
"13/03/2026","6,632.19","6,673.49","6,733.30","6,623.92","5.34B","-0.61%"
"12/03/2026","6,672.62","6,740.88","6,740.88","6,670.40","6.29B","-1.52%"
"11/03/2026","6,775.80","6,790.09","6,811.15","6,745.59","5.51B","-0.08%"
"10/03/2026","6,781.48","6,796.56","6,845.08","6,759.74","5.94B","-0.21%"
"09/03/2026","6,795.99","6,699.80","6,810.44","6,636.04","6.71B","0.83%"
"06/03/2026","6,740.02","6,769.03","6,773.42","6,711.56","5.79B","-1.33%"
"05/03/2026","6,830.71","6,851.08","6,870.43","6,770.78","5.99B","-0.56%"
"04/03/2026","6,869.50","6,831.69","6,885.94","6,811.64","5.25B","0.78%"
"03/03/2026","6,816.63","6,800.26","6,840.05","6,710.42","6.44B","-0.94%"
"02/03/2026","6,881.62","6,824.36","6,901.01","6,796.85","6.08B","0.04%"
"27/02/2026","6,878.88","6,856.54","6,882.96","6,831.74","6.67B","-0.43%"
"26/02/2026","6,908.86","6,944.74","6,947.25","6,859.73","5.89B","-0.54%"
"25/02/2026","6,946.13","6,915.15","6,952.51","6,915.15","5.33B","0.81%"
"24/02/2026","6,890.07","6,837.37","6,899.17","6,815.43","5.27B","0.77%"
"23/02/2026","6,837.75","6,901.25","6,916.96","6,819.82","5.64B","-1.04%"
"20/02/2026","6,909.51","6,843.26","6,915.86","6,836.33","5.43B","0.69%"
"19/02/2026","6,861.89","6,861.34","6,879.12","6,833.06","5.15B","-0.28%"
"18/02/2026","6,881.31","6,855.48","6,909.12","6,849.66","5.1B","0.56%"
"17/02/2026","6,843.22","6,819.86","6,866.99","6,775.50","5.42B","0.10%"
"13/02/2026","6,836.17","6,834.27","6,881.96","6,794.55","5.72B","0.05%"
"12/02/2026","6,832.76","6,957.54","6,973.22","6,824.04","7.12B","-1.57%"
"11/02/2026","6,941.47","6,976.48","6,993.48","6,911.97","6.18B","-0.00%"
"10/02/2026","6,941.81","6,974.49","6,986.83","6,937.53","5.6B","-0.33%"
"09/02/2026","6,964.82","6,917.26","6,980.10","6,905.87","5.65B","0.47%"
"06/02/2026","6,932.30","6,816.74","6,944.89","6,816.74","6.28B","1.97%"
"05/02/2026","6,798.40","6,837.39","6,857.85","6,780.13","6.99B","-1.23%"
"04/02/2026","6,882.72","6,924.50","6,936.09","6,838.80","7.48B","-0.51%"
"03/02/2026","6,917.81","6,985.45","6,993.08","6,862.05","7.02B","-0.84%"
"02/02/2026","6,976.44","6,916.64","6,991.92","6,914.34","5.77B","0.54%"
"30/01/2026","6,939.03","6,947.27","6,964.09","6,893.48","6.7B","-0.43%"
"29/01/2026","6,969.01","6,977.74","6,992.84","6,870.80","6.88B","-0.13%"
"28/01/2026","6,978.03","7,002.00","7,002.28","6,963.46","5.51B","-0.01%"
"27/01/2026","6,978.60","6,965.96","6,988.82","6,958.83","5.33B","0.41%"
"26/01/2026","6,950.23","6,923.23","6,964.66","6,921.60","4.97B","0.50%"
"23/01/2026","6,915.61","6,907.85","6,932.96","6,895.50","4.87B","0.03%"
"22/01/2026","6,913.35","6,914.44","6,934.75","6,893.62","5.31B","0.55%"
"21/01/2026","6,875.62","6,810.71","6,910.39","6,804.96","5.84B","1.16%"
"20/01/2026","6,796.86","6,865.24","6,871.17","6,789.05","5.77B","-2.06%"
"16/01/2026","6,940.01","6,960.54","6,967.30","6,925.09","5.36B","-0.06%"
"15/01/2026","6,944.47","6,969.46","6,979.34","6,937.93","5.11B","0.26%"
"14/01/2026","6,926.60","6,937.41","6,941.30","6,885.74","5.53B","-0.53%"
"13/01/2026","6,963.74","6,977.41","6,985.83","6,938.77","5.09B","-0.19%"
"12/01/2026","6,977.27","6,944.12","6,986.33","6,934.07","5.02B","0.16%"
"09/01/2026","6,966.28","6,927.83","6,978.36","6,917.64","5.16B","0.65%"
"08/01/2026","6,921.46","6,914.11","6,931.28","6,899.33","5.33B","0.01%"
"07/01/2026","6,920.93","6,945.07","6,965.69","6,919.19","5.21B","-0.34%"
"06/01/2026","6,944.82","6,908.03","6,948.69","6,904.02","5.51B","0.62%"
"05/01/2026","6,902.05","6,892.19","6,920.38","6,891.56","5.77B","0.64%"
"02/01/2026","6,858.47","6,878.11","6,894.87","6,824.31","4.18B","0.19%"
"31/12/2025","6,845.50","6,898.82","6,901.42","6,844.55","3.26B","-0.74%"
"30/12/2025","6,896.24","6,900.44","6,913.25","6,893.47","3.31B","-0.14%"
"29/12/2025","6,905.74","6,903.60","6,920.21","6,888.76","3.54B","-0.35%"
"26/12/2025","6,929.94","6,936.02","6,945.77","6,921.60","2.59B","-0.03%"
"24/12/2025","6,932.05","6,904.91","6,937.32","6,904.91","1.8B","0.32%"
"23/12/2025","6,909.79","6,872.41","6,910.88","6,868.81","3.82B","0.46%"
"22/12/2025","6,878.49","6,865.21","6,882.03","6,855.74","4.47B","0.64%"
"19/12/2025","6,834.50","6,792.62","6,840.02","6,792.62","8.55B","0.88%"
"18/12/2025","6,774.76","6,778.06","6,816.13","6,758.50","5.1B","0.79%"
"17/12/2025","6,721.43","6,802.88","6,812.26","6,720.43","5.12B","-1.16%"
"16/12/2025","6,800.26","6,800.12","6,819.27","6,759.74","4.98B","-0.24%"
"15/12/2025","6,816.51","6,860.19","6,861.59","6,801.49","4.98B","-0.16%"
"12/12/2025","6,827.41","6,886.85","6,899.85","6,801.79","4.91B","-1.07%"
"11/12/2025","6,901.00","6,861.30","6,903.46","6,833.45","5.02B","0.21%"
"10/12/2025","6,886.68","6,833.49","6,900.67","6,824.69","5.53B","0.67%"
"09/12/2025","6,840.51","6,840.61","6,864.92","6,837.43","4.51B","-0.09%"
"08/12/2025","6,846.51","6,875.20","6,878.27","6,827.19","4.76B","-0.35%"
"05/12/2025","6,870.40","6,866.32","6,895.78","6,858.29","4.94B","0.19%"
"04/12/2025","6,857.12","6,866.47","6,866.47","6,827.12","4.87B","0.11%"
"03/12/2025","6,849.72","6,815.29","6,862.42","6,810.43","4.74B","0.30%"
"02/12/2025","6,829.37","6,830.96","6,851.55","6,806.71","4.58B","0.25%"
"01/12/2025","6,812.63","6,812.30","6,843.65","6,799.94","4.55B","-0.53%"
"28/11/2025","6,849.09","6,822.52","6,850.86","6,819.75","2.56B","0.54%"
"26/11/2025","6,812.61","6,793.55","6,831.44","6,783.87","4.49B","0.69%"
"25/11/2025","6,765.88","6,697.03","6,776.40","6,659.98","5B","0.91%"
"24/11/2025","6,705.12","6,636.54","6,715.75","6,630.70","6.04B","1.55%"
"21/11/2025","6,602.99","6,555.77","6,660.05","6,521.92","5.93B","0.98%"
"20/11/2025","6,538.76","6,737.93","6,770.35","6,534.05","5.6B","-1.56%"
"19/11/2025","6,642.16","6,625.84","6,689.75","6,603.50","5.02B","0.38%"
"18/11/2025","6,617.32","6,641.19","6,666.63","6,574.32","5.16B","-0.83%"
"17/11/2025","6,672.41","6,713.61","6,754.50","6,638.90","5.2B","-0.92%"
"14/11/2025","6,734.11","6,672.14","6,774.31","6,646.87","5.04B","-0.05%"
"13/11/2025","6,737.49","6,826.47","6,828.05","6,724.72","5.47B","-1.66%"
"12/11/2025","6,850.92","6,867.77","6,869.91","6,829.62","5.29B","0.06%"
"11/11/2025","6,846.61","6,815.64","6,855.13","6,806.87","4.98B","0.21%"
"10/11/2025","6,832.43","6,785.36","6,841.32","6,770.56","5.37B","1.54%"
"07/11/2025","6,728.80","6,696.18","6,730.11","6,631.44","5.93B","0.13%"
"06/11/2025","6,720.32","6,787.59","6,796.68","6,707.51","6.05B","-1.12%"
"05/11/2025","6,796.29","6,769.77","6,829.78","6,763.11","5.94B","0.37%"
"04/11/2025","6,771.55","6,788.52","6,820.21","6,766.71","5.74B","-1.17%"
"03/11/2025","6,851.97","6,882.32","6,882.32","6,820.62","6.07B","0.17%"
"31/10/2025","6,840.20","6,879.17","6,879.17","6,814.26","6.4B","0.26%"
"30/10/2025","6,822.34","6,860.50","6,880.75","6,820.69","6.05B","-0.99%"
"29/10/2025","6,890.59","6,910.95","6,920.34","6,851.91","6.28B","-0.00%"
"28/10/2025","6,890.89","6,897.74","6,911.30","6,870.73","5.7B","0.23%"
"27/10/2025","6,875.16","6,845.46","6,877.28","6,843.94","5.29B","1.23%"
"24/10/2025","6,791.69","6,772.07","6,807.11","6,772.07","5.06B","0.79%"
"23/10/2025","6,738.44","6,703.65","6,749.53","6,700.14","5.57B","0.58%"
"22/10/2025","6,699.40","6,741.34","6,741.75","6,655.69","5.71B","-0.53%"
"21/10/2025","6,735.35","6,736.75","6,752.16","6,722.03","5.25B","0.00%"
"20/10/2025","6,735.13","6,690.05","6,744.35","6,690.05","4.67B","1.07%"
"17/10/2025","6,664.01","6,613.27","6,678.88","6,603.76","5.36B","0.53%"
"16/10/2025","6,629.07","6,689.02","6,709.34","6,593.99","6.05B","-0.63%"
"15/10/2025","6,671.06","6,688.27","6,724.12","6,612.11","5.63B","0.40%"
"14/10/2025","6,644.31","6,602.49","6,680.70","6,555.07","5.67B","-0.16%"
"13/10/2025","6,654.72","6,622.53","6,668.68","6,620.71","5.3B","1.56%"
"10/10/2025","6,552.51","6,740.49","6,762.40","6,550.78","6.6B","-2.71%"
"09/10/2025","6,735.11","6,760.50","6,764.58","6,716.17","5.39B","-0.28%"
"08/10/2025","6,753.72","6,723.87","6,755.64","6,718.09","5.38B","0.58%"
"07/10/2025","6,714.59","6,746.14","6,754.49","6,699.96","5.55B","-0.38%"
"06/10/2025","6,740.28","6,733.86","6,749.52","6,717.78","5.6B","0.36%"
"03/10/2025","6,715.79","6,722.14","6,750.87","6,705.67","5.71B","0.01%"
"02/10/2025","6,715.35","6,731.31","6,731.94","6,693.23","5.42B","0.06%"
"01/10/2025","6,711.20","6,664.92","6,718.48","6,656.20","6.04B","0.34%"
"30/09/2025","6,688.46","6,656.19","6,691.25","6,641.00","6.06B","0.41%"
"29/09/2025","6,661.21","6,661.58","6,677.31","6,644.49","5.36B","0.26%"
"26/09/2025","6,643.70","6,615.38","6,648.97","6,604.43","5.1B","0.59%"
"25/09/2025","6,604.72","6,608.19","6,619.00","6,569.22","5.87B","-0.50%"
"24/09/2025","6,637.97","6,669.79","6,672.66","6,621.76","5.46B","-0.28%"
"23/09/2025","6,656.92","6,692.44","6,699.52","6,645.58","5.63B","-0.55%"
"22/09/2025","6,693.75","6,654.28","6,698.88","6,648.07","5.64B","0.44%"
"19/09/2025","6,664.36","6,647.11","6,671.82","6,630.31","9.13B","0.49%"
"18/09/2025","6,631.96","6,626.85","6,656.80","6,611.89","5.29B","0.48%"
"17/09/2025","6,600.35","6,604.87","6,624.39","6,551.15","5.81B","-0.10%"
"16/09/2025","6,606.76","6,624.13","6,626.99","6,600.11","5.36B","-0.13%"
"15/09/2025","6,615.28","6,603.49","6,619.62","6,602.07","5.05B","0.47%"
"12/09/2025","6,584.29","6,590.66","6,600.21","6,579.49","4.64B","-0.05%"
"11/09/2025","6,587.47","6,554.41","6,592.89","6,545.80","5.43B","0.85%"
"10/09/2025","6,532.04","6,550.29","6,555.97","6,516.34","5.25B","0.30%"
"09/09/2025","6,512.61","6,503.33","6,518.23","6,483.08","4.8B","0.27%"
"08/09/2025","6,495.15","6,498.09","6,508.67","6,483.29","5.21B","0.21%"
"05/09/2025","6,481.50","6,529.08","6,532.65","6,443.98","5.07B","-0.32%"
"04/09/2025","6,502.08","6,456.60","6,502.54","6,445.98","4.67B","0.83%"
"03/09/2025","6,448.26","6,445.82","6,453.67","6,416.17","4.47B","0.51%"
"02/09/2025","6,415.54","6,401.51","6,416.54","6,360.58","4.78B","-0.69%"
"29/08/2025","6,460.26","6,489.28","6,491.76","6,444.57","4.23B","-0.64%"
"28/08/2025","6,501.86","6,483.84","6,508.23","6,466.96","4.28B","0.32%"
"27/08/2025","6,481.40","6,462.26","6,487.06","6,457.84","4.14B","0.24%"
"26/08/2025","6,465.94","6,435.49","6,468.37","6,429.21","4.87B","0.41%"
"25/08/2025","6,439.32","6,457.67","6,466.89","6,438.06","4.06B","-0.43%"
"22/08/2025","6,466.91","6,384.59","6,478.89","6,384.59","5.05B","1.52%"
"21/08/2025","6,370.17","6,380.83","6,393.65","6,352.71","4.01B","-0.40%"
"20/08/2025","6,395.78","6,406.62","6,408.40","6,343.86","4.47B","-0.24%"
"19/08/2025","6,411.37","6,446.24","6,456.48","6,400.22","4.38B","-0.59%"
"18/08/2025","6,449.15","6,445.02","6,455.35","6,437.70","4.16B","-0.01%"
"15/08/2025","6,449.80","6,477.38","6,481.34","6,441.85","4.58B","-0.29%"
"14/08/2025","6,468.54","6,453.46","6,473.92","6,441.07","4.46B","0.03%"
"13/08/2025","6,466.58","6,462.67","6,480.28","6,445.02","5.2B","0.32%"
"12/08/2025","6,445.76","6,395.17","6,446.55","6,385.76","5.14B","1.13%"
"11/08/2025","6,373.45","6,389.67","6,407.25","6,364.06","4.65B","-0.25%"
"08/08/2025","6,389.45","6,355.22","6,395.16","6,355.22","4.77B","0.78%"
"07/08/2025","6,340.00","6,374.32","6,389.71","6,310.32","5.31B","-0.08%"
"06/08/2025","6,345.06","6,309.30","6,352.83","6,301.11","5.41B","0.73%"
"05/08/2025","6,299.19","6,336.63","6,346.00","6,289.37","5.52B","-0.49%"
"04/08/2025","6,329.94","6,271.71","6,330.69","6,271.71","4.84B","1.47%"
"01/08/2025","6,238.01","6,287.28","6,287.28","6,212.69","5.83B","-1.60%"
"31/07/2025","6,339.39","6,427.02","6,427.02","6,327.64","6.08B","-0.37%"
"30/07/2025","6,362.90","6,381.23","6,396.54","6,336.38","5.38B","-0.12%"
"29/07/2025","6,370.86","6,405.62","6,409.26","6,363.92","5.08B","-0.30%"
"28/07/2025","6,389.77","6,397.69","6,401.07","6,375.79","4.57B","0.02%"
"25/07/2025","6,388.64","6,370.01","6,395.82","6,368.53","4.47B","0.40%"
"24/07/2025","6,363.35","6,368.60","6,381.31","6,360.57","5.28B","0.07%"
"23/07/2025","6,358.91","6,326.90","6,360.64","6,317.49","5.64B","0.78%"
"22/07/2025","6,309.62","6,306.60","6,316.12","6,281.71","5.66B","0.06%"
"21/07/2025","6,305.60","6,304.74","6,336.08","6,303.79","5.01B","0.14%"
"18/07/2025","6,296.79","6,312.95","6,315.61","6,285.27","5.18B","-0.01%"
"17/07/2025","6,297.36","6,263.40","6,304.69","6,262.27","5.51B","0.54%"
"16/07/2025","6,263.70","6,254.50","6,268.12","6,201.59","5.18B","0.32%"
"15/07/2025","6,243.76","6,295.29","6,302.04","6,241.68","5.13B","-0.40%"
"14/07/2025","6,268.56","6,255.15","6,273.31","6,239.22","4.72B","0.14%"
"11/07/2025","6,259.75","6,255.68","6,269.44","6,237.60","4.66B","-0.33%"
"10/07/2025","6,280.46","6,266.80","6,290.22","6,251.44","5.37B","0.27%"
"09/07/2025","6,263.26","6,243.33","6,269.16","6,231.43","4.81B","0.61%"
"08/07/2025","6,225.52","6,234.03","6,242.70","6,217.75","5.74B","-0.07%"
"07/07/2025","6,229.98","6,259.04","6,262.07","6,201.00","5.24B","-0.79%"
"03/07/2025","6,279.35","6,246.46","6,284.65","6,246.46","3.38B","0.83%"
"02/07/2025","6,227.42","6,193.88","6,227.60","6,188.29","5.65B","0.47%"
"01/07/2025","6,198.01","6,187.25","6,210.78","6,177.97","6.28B","-0.11%"
"30/06/2025","6,204.95","6,193.36","6,215.08","6,174.97","5.78B","0.52%"
"27/06/2025","6,173.07","6,150.70","6,187.68","6,132.35","7.89B","0.52%"
"26/06/2025","6,141.02","6,112.09","6,146.52","6,107.27","5.31B","0.80%"
"25/06/2025","6,092.16","6,104.23","6,108.51","6,080.09","5.17B","-0.00%"
"24/06/2025","6,092.18","6,061.21","6,101.76","6,059.25","5.44B","1.11%"
"23/06/2025","6,025.17","5,969.67","6,028.77","5,943.23","5.6B","0.96%"
"20/06/2025","5,967.84","5,999.67","6,018.20","5,952.56","7.45B","-0.22%"
"18/06/2025","5,980.87","5,987.93","6,018.25","5,971.89","5.11B","-0.03%"
"17/06/2025","5,982.72","6,012.15","6,023.25","5,974.80","4.96B","-0.84%"
"16/06/2025","6,033.11","6,004.00","6,050.83","6,004.00","5.11B","0.94%"
"13/06/2025","5,976.97","6,000.56","6,026.16","5,963.21","5.26B","-1.13%"
"12/06/2025","6,045.26","6,009.90","6,045.43","6,003.88","4.67B","0.38%"
"11/06/2025","6,022.24","6,049.38","6,059.40","6,002.32","5.11B","-0.27%"
"10/06/2025","6,038.81","6,009.91","6,043.01","6,000.28","4.88B","0.55%"
"09/06/2025","6,005.88","6,004.63","6,021.31","5,994.18","4.64B","0.09%"
"06/06/2025","6,000.36","5,987.06","6,016.87","5,978.63","4.36B","1.03%"
"05/06/2025","5,939.30","5,985.67","5,999.70","5,921.20","5.09B","-0.53%"
"04/06/2025","5,970.81","5,978.94","5,990.48","5,966.11","4.77B","0.01%"
"03/06/2025","5,970.37","5,938.56","5,981.35","5,929.00","5.03B","0.58%"
"02/06/2025","5,935.94","5,896.68","5,937.40","5,861.43","4.83B","0.41%"
"30/05/2025","5,911.69","5,903.67","5,922.14","5,843.66","6.38B","-0.01%"
"29/05/2025","5,912.17","5,939.96","5,943.13","5,873.80","4.57B","0.40%"
"28/05/2025","5,888.55","5,925.54","5,939.92","5,881.88","4.67B","-0.56%"
"27/05/2025","5,921.54","5,854.07","5,924.33","5,854.07","5.37B","2.05%"
"23/05/2025","5,802.82","5,781.89","5,829.51","5,767.41","4.66B","-0.67%"
"22/05/2025","5,842.01","5,841.26","5,878.08","5,825.82","5.16B","-0.04%"
"21/05/2025","5,844.61","5,910.18","5,938.37","5,830.91","5.25B","-1.61%"
"20/05/2025","5,940.46","5,944.66","5,953.06","5,909.26","4.42B","-0.39%"
"19/05/2025","5,963.60","5,902.88","5,968.61","5,895.69","4.14B","0.09%"
"16/05/2025","5,958.38","5,929.09","5,958.62","5,907.36","4.85B","0.70%"
"15/05/2025","5,916.93","5,869.82","5,924.21","5,865.16","4.99B","0.41%"
"14/05/2025","5,892.58","5,896.74","5,906.55","5,872.11","5.23B","0.10%"
"13/05/2025","5,886.55","5,854.15","5,906.64","5,845.02","5.52B","0.72%"
"12/05/2025","5,844.19","5,807.20","5,845.37","5,786.08","6.01B","3.26%"
"09/05/2025","5,659.91","5,679.65","5,691.69","5,644.15","4.65B","-0.07%"
"08/05/2025","5,663.94","5,663.60","5,720.10","5,635.38","5.63B","0.58%"
"07/05/2025","5,631.28","5,614.18","5,654.73","5,578.64","4.99B","0.43%"
"06/05/2025","5,606.91","5,605.87","5,649.58","5,586.04","4.72B","-0.77%"
"05/05/2025","5,650.38","5,655.32","5,683.38","5,634.48","4.36B","-0.64%"
"02/05/2025","5,686.67","5,645.88","5,700.70","5,642.28","4.85B","1.47%"
"01/05/2025","5,604.14","5,625.14","5,658.91","5,597.35","4.94B","0.63%"
"30/04/2025","5,569.06","5,499.44","5,581.84","5,433.24","5.45B","0.15%"
"29/04/2025","5,560.83","5,508.87","5,571.95","5,505.70","4.75B","0.58%"
"28/04/2025","5,528.75","5,529.22","5,553.66","5,468.64","4.26B","0.06%"
"25/04/2025","5,525.21","5,489.73","5,528.11","5,455.86","4.24B","0.74%"
"24/04/2025","5,484.77","5,381.38","5,489.40","5,371.96","4.7B","2.03%"
"23/04/2025","5,375.86","5,395.92","5,469.69","5,356.17","5.37B","1.67%"
"22/04/2025","5,287.76","5,207.67","5,309.61","5,207.67","4.67B","2.51%"
"21/04/2025","5,158.20","5,232.94","5,232.94","5,101.63","4.23B","-2.36%"
"17/04/2025","5,282.70","5,305.45","5,328.31","5,255.58","4.71B","0.13%"
"16/04/2025","5,275.70","5,335.75","5,367.24","5,220.79","4.61B","-2.24%"
"15/04/2025","5,396.63","5,411.99","5,450.41","5,386.44","4.32B","-0.17%"
"14/04/2025","5,405.97","5,441.96","5,459.46","5,358.02","5.03B","0.79%"
"11/04/2025","5,363.36","5,255.56","5,381.46","5,220.77","5.6B","1.81%"
"10/04/2025","5,268.05","5,353.15","5,353.15","5,115.27","6.68B","-3.46%"
"09/04/2025","5,456.90","4,965.28","5,481.34","4,948.43","9.49B","9.52%"
"08/04/2025","4,982.77","5,193.57","5,267.47","4,910.42","7.41B","-1.57%"
"07/04/2025","5,062.25","4,953.79","5,246.57","4,835.04","8.69B","-0.23%"
"04/04/2025","5,074.08","5,292.14","5,292.14","5,069.90","8.85B","-5.97%"
"03/04/2025","5,396.52","5,492.74","5,499.53","5,390.83","7.21B","-4.84%"
"02/04/2025","5,670.97","5,580.76","5,695.31","5,571.48","4.24B","0.67%"
"01/04/2025","5,633.07","5,597.53","5,650.57","5,558.52","4.43B","0.38%"
"31/03/2025","5,611.85","5,527.91","5,627.56","5,488.73","5.26B","0.55%"
"28/03/2025","5,580.94","5,679.20","5,685.89","5,572.42","4.51B","-1.97%"
"27/03/2025","5,693.31","5,695.64","5,732.28","5,670.94","4.4B","-0.33%"
"26/03/2025","5,712.20","5,771.66","5,783.62","5,694.41","4.18B","-1.12%"
"25/03/2025","5,776.65","5,775.96","5,786.95","5,760.42","4.47B","0.16%"
"24/03/2025","5,767.57","5,718.08","5,775.14","5,718.08","4.52B","1.76%"
"21/03/2025","5,667.56","5,630.73","5,670.84","5,603.10","9.37B","0.08%"
"20/03/2025","5,662.89","5,646.92","5,711.15","5,632.33","4.68B","-0.22%"
"19/03/2025","5,675.29","5,632.37","5,715.33","5,622.20","4.66B","1.08%"
"18/03/2025","5,614.66","5,654.53","5,654.53","5,597.76","4.67B","-1.07%"
"17/03/2025","5,675.12","5,635.60","5,703.52","5,631.12","5.03B","0.64%"
"14/03/2025","5,638.94","5,563.85","5,645.27","5,563.85","4.86B","2.13%"
"13/03/2025","5,521.52","5,594.45","5,597.78","5,504.65","5.02B","-1.39%"
"12/03/2025","5,599.30","5,624.84","5,642.19","5,546.09","5.22B","0.49%"
"11/03/2025","5,572.07","5,603.65","5,636.30","5,528.41","6.22B","-0.76%"
"10/03/2025","5,614.56","5,705.37","5,705.37","5,564.02","6.41B","-2.70%"
"07/03/2025","5,770.20","5,726.01","5,783.01","5,666.29","5.71B","0.55%"
"06/03/2025","5,738.52","5,785.87","5,812.08","5,711.64","5.17B","-1.78%"
