Date,STI,Hang_Seng,KOSPI,Nikkei_225,Shanghai_Composite,SP500
2008-04-01,3046.54,23137.46,1702.25,12656.42,3329.16,1370.18
2008-04-02,3124.61,23872.43,1742.19,13189.36,3347.88,1367.53
2008-04-03,3171.55,24264.63,1763.63,13389.9,3446.24,1369.31
2008-04-07,3181.92,24578.76,1773.56,13450.23,3599.62,1372.54
2008-04-08,3130.42,24311.69,1754.71,13250.43,3612.54,1365.54
2008-04-10,3064.6,24187.1,1764.64,12945.3,3471.74,1360.55
2008-04-11,3126.87,24667.79,1779.71,13323.73,3492.89,1332.83
2008-04-14,3042.96,23811.2,1746.71,12917.51,3296.67,1328.32
2008-04-15,3056.49,23901.33,1742.17,12990.58,3348.35,1334.43
2008-04-16,3087.49,23878.35,1758.56,13146.13,3291.6,1364.71
2008-04-17,3126.3,24258.96,1768.67,13398.3,3222.74,1365.56
2008-04-18,3124.87,24197.78,1771.9,13476.45,3094.67,1390.33
2008-04-21,3171.09,24721.67,1800.48,13696.55,3116.98,1388.17
2008-04-22,3187.23,24939.15,1787.49,13547.82,3147.79,1375.94
2008-04-23,3193.84,25289.24,1800.79,13579.16,3278.33,1379.93
2008-04-24,3177.55,25680.78,1799.34,13540.87,3583.03,1388.82
2008-04-25,3189.2,25516.78,1824.68,13863.47,3557.75,1397.84
2008-04-28,3201.63,25666.29,1823.17,13894.37,3474.72,1396.37
2008-04-30,3147.79,25755.35,1825.47,13849.99,3693.11,1385.59
2008-05-07,3228.95,25610.21,1854.01,14102.48,3579.15,1392.57
2008-05-08,3171.88,25449.79,1848.0,13943.26,3656.84,1397.68
2008-05-09,3162.03,25063.17,1823.7,13655.34,3613.49,1388.28
2008-05-13,3203.42,25552.77,1842.8,13953.73,3560.24,1403.04
2008-05-14,3198.51,25533.48,1843.75,14118.55,3657.43,1408.66
2008-05-15,3207.43,25513.71,1885.71,14251.74,3637.32,1423.57
2008-05-16,3241.49,25618.86,1888.88,14219.48,3624.23,1425.35
2008-05-20,3199.88,25169.46,1873.15,14160.09,3443.16,1413.4
2008-05-21,3196.9,25460.29,1847.51,13926.3,3544.19,1390.71
2008-05-22,3160.86,25043.12,1835.42,13978.46,3485.63,1394.35
2008-05-23,3122.15,24714.07,1827.94,14012.2,3473.09,1375.93
2008-05-27,3115.35,24282.04,1825.23,13893.31,3375.41,1385.35
2008-05-28,3132.78,24249.51,1805.64,13709.44,3459.03,1390.84
2008-05-29,3160.78,24383.99,1841.22,14124.47,3401.44,1398.26
2008-05-30,3192.62,24533.12,1852.02,14338.54,3433.35,1400.38
2008-06-02,3188.05,24831.36,1847.53,14440.14,3459.04,1385.67
2008-06-03,3153.94,24375.76,1819.39,14209.17,3436.4,1377.65
2008-06-04,3134.8,24123.25,1833.81,14435.57,3369.91,1377.2
2008-06-05,3143.89,24255.29,1832.31,14341.12,3351.65,1404.05
2008-06-10,3033.05,23375.52,1774.38,14021.17,3072.33,1358.44
2008-06-11,3046.77,23327.6,1781.67,14183.48,3024.24,1335.49
2008-06-12,3020.15,23023.86,1739.36,13888.6,2957.53,1339.87
2008-06-13,2979.56,22592.3,1747.35,13973.73,2868.8,1360.03
2008-06-16,3036.92,23029.69,1760.82,14354.37,2874.1,1360.14
2008-06-17,3028.24,23057.99,1750.71,14348.37,2794.75,1350.93
2008-06-18,3040.09,23325.8,1774.13,14452.82,2941.11,1337.81
2008-06-19,2992.66,22797.61,1740.72,14130.17,2748.87,1342.83
2008-06-20,3001.81,22745.6,1731.0,13942.08,2831.74,1317.93
2008-06-23,2979.15,22714.96,1715.59,13857.47,2760.42,1318.0
2008-06-24,2962.16,22456.02,1710.84,13849.56,2803.02,1314.29
2008-06-25,2986.62,22635.16,1717.79,13829.92,2905.01,1321.97
2008-06-26,2980.95,22455.67,1717.66,13822.32,2901.85,1283.15
2008-06-27,2955.91,22042.35,1684.45,13544.36,2748.43,1278.38
2008-06-30,2947.54,22102.01,1674.92,13481.38,2736.1,1280.0
2008-07-02,2906.23,21704.45,1623.6,13286.37,2651.73,1261.52
2008-07-03,2880.45,21242.78,1606.54,13265.4,2703.53,1262.9
2008-07-07,2934.12,21913.06,1579.72,13360.04,2792.4,1252.31
2008-07-08,2886.62,21220.81,1533.47,13033.1,2814.95,1273.7
2008-07-09,2917.62,21805.81,1519.38,13052.13,2920.55,1244.69
2008-07-10,2901.58,21821.78,1537.43,13067.21,2875.45,1253.39
2008-07-11,2926.84,22184.55,1567.51,13039.69,2856.63,1239.49
2008-07-14,2904.12,22014.46,1558.62,13010.16,2878.26,1228.3
2008-07-15,2830.75,21174.77,1509.33,12754.56,2779.45,1214.91
2008-07-16,2835.32,21223.5,1507.4,12760.8,2705.87,1245.36
2008-07-17,2864.1,21734.72,1525.56,12887.95,2684.78,1260.32
2008-07-18,2847.73,21874.19,1509.99,12803.7,2778.37,1260.68
2008-07-22,2890.66,22527.48,1561.23,13184.96,2846.12,1277.0
2008-07-23,2978.98,23134.55,1591.76,13312.93,2837.85,1282.19
2008-07-24,2977.91,23087.72,1626.14,13603.31,2910.29,1252.54
2008-07-25,2922.91,22740.71,1597.93,13334.76,2865.1,1257.76
2008-07-28,2910.36,22687.21,1598.29,13353.78,2903.01,1234.37
2008-07-29,2886.56,22258.0,1567.2,13159.45,2850.31,1263.2
2008-07-30,2925.5,22690.6,1577.7,13367.79,2836.67,1284.26
2008-07-31,2929.65,22731.1,1594.67,13376.81,2775.72,1267.38
2008-08-01,2906.07,22862.6,1573.77,13094.59,2801.82,1260.31
2008-08-04,2876.08,22514.92,1543.05,12933.18,2741.74,1249.01
2008-08-05,2860.51,21949.75,1535.54,12914.66,2690.75,1284.88
2008-08-07,2834.71,22104.2,1564.0,13124.99,2727.58,1266.07
2008-08-08,2807.54,21885.21,1568.72,13168.41,2605.72,1296.32
2008-08-11,2825.39,21859.34,1581.09,13430.91,2470.07,1305.32
2008-08-12,2816.82,21640.89,1577.12,13303.6,2457.2,1289.59
2008-08-13,2811.79,21293.32,1562.72,13023.05,2446.3,1285.83
2008-08-14,2816.66,21392.71,1572.19,12956.8,2437.08,1292.93
2008-08-18,2776.98,20930.67,1567.71,13165.45,2319.87,1278.6
2008-08-19,2728.39,20484.37,1541.41,12865.05,2344.47,1266.69
2008-08-20,2751.75,20931.26,1540.71,12851.69,2523.28,1274.54
2008-08-21,2713.47,20392.06,1512.59,12752.21,2431.72,1277.72
2008-08-25,2733.45,21104.79,1502.11,12878.66,2413.37,1266.84
2008-08-26,2707.19,21056.66,1490.25,12778.71,2350.08,1271.51
2008-08-27,2705.09,21464.72,1493.92,12752.96,2342.15,1281.66
2008-08-28,2691.0,20972.29,1474.15,12768.25,2350.14,1300.68
2008-08-29,2739.95,21261.89,1474.24,13072.87,2397.37,1282.83
2008-09-02,2758.94,21042.46,1407.14,12609.47,2304.89,1277.58
2008-09-03,2706.53,20585.06,1426.89,12689.59,2276.67,1274.98
2008-09-04,2626.05,20389.48,1426.43,12557.66,2277.41,1236.83
2008-09-05,2574.21,19933.28,1404.38,12212.23,2202.45,1242.31
2008-09-08,2694.49,20794.27,1476.65,12624.46,2143.42,1267.79
2008-09-09,2673.21,20491.11,1454.5,12400.65,2145.78,1224.51
2008-09-10,2622.41,19999.78,1464.98,12346.63,2150.76,1232.04
2008-09-11,2541.15,19388.72,1443.24,12102.5,2078.98,1249.05
2008-09-12,2570.67,19352.9,1477.92,12214.76,2079.67,1251.7
2008-09-16,2461.43,18300.61,1387.75,11609.72,1986.64,1213.6
2008-09-17,2419.29,17637.19,1425.26,11749.79,1929.05,1156.39
2008-09-18,2419.21,17632.46,1392.42,11489.3,1895.84,1206.51
2008-09-19,2559.07,19327.73,1455.78,11920.86,2075.09,1255.08
2008-09-22,2544.13,19632.2,1460.34,12090.59,2236.41,1207.09
2008-09-24,2477.6,18961.99,1495.98,12115.03,2216.81,1185.87
2008-09-25,2444.24,18934.43,1501.63,12006.53,2297.5,1209.18
2008-09-26,2411.46,18682.09,1476.33,11893.16,2293.78,1213.27
2008-10-06,2168.32,16803.76,1358.75,10473.09,2173.74,1056.89
2008-10-08,2033.61,15431.73,1286.69,9203.32,2092.22,984.94
2008-10-09,2102.71,15943.24,1294.89,9157.49,2074.58,909.92
2008-10-10,1948.33,14796.87,1241.47,8276.43,2000.57,899.22
2008-10-14,2128.31,16832.88,1367.69,9447.57,2017.32,998.01
2008-10-15,2059.39,15998.3,1340.28,9547.47,1994.67,907.84
2008-10-16,1951.2,15230.52,1213.78,8458.45,1909.94,946.43
2008-10-17,1878.51,14554.21,1180.67,8693.82,1930.65,940.55
2008-10-20,1939.22,15323.01,1207.63,9005.59,1974.01,985.4
2008-10-21,1920.79,15041.17,1196.1,9306.25,1958.53,955.05
2008-10-22,1821.13,14266.6,1134.59,8674.69,1895.82,896.78
2008-10-23,1745.67,13760.49,1049.71,8460.98,1875.56,908.11
2008-10-24,1600.28,12618.38,938.75,7649.08,1839.62,876.77
2008-10-27,1600.28,11015.84,946.45,7162.9,1723.35,848.92
2008-10-29,1671.2,12702.07,968.97,8211.9,1719.81,930.09
2008-10-30,1801.91,14329.85,1084.72,9029.76,1763.61,954.09
2008-10-31,1794.2,13968.67,1113.06,8576.98,1728.79,968.75
2008-11-04,1829.69,14384.34,1153.35,9114.6,1706.7,1005.75
2008-11-05,1868.82,14840.16,1181.5,9521.24,1760.61,952.77
2008-11-06,1819.2,13790.04,1092.22,8899.14,1717.72,904.88
2008-11-07,1863.49,14243.43,1134.49,8583.0,1747.71,930.99
2008-11-10,1885.02,14744.63,1152.46,9081.43,1874.8,919.21
2008-11-11,1806.96,14040.9,1128.73,8809.3,1843.61,898.95
2008-11-12,1784.01,13939.09,1123.86,8695.51,1859.11,852.3
2008-11-13,1755.47,13221.35,1088.44,8238.64,1927.61,911.29
2008-11-14,1759.14,13542.66,1088.26,8462.39,1986.44,873.29
2008-11-17,1749.67,13529.53,1078.32,8522.58,2030.48,850.75
2008-11-18,1692.55,12915.89,1036.16,8328.41,1902.43,859.12
2008-11-19,1665.59,12815.8,1016.82,8273.22,2017.47,806.58
2008-11-20,1613.95,12298.56,948.69,7703.04,1983.76,752.44
2008-11-21,1662.1,12659.2,1003.73,7910.79,1969.39,800.03
2008-11-25,1653.25,12878.6,983.32,8323.93,1888.71,857.39
2008-11-26,1711.13,13369.45,1029.78,8213.22,1897.88,887.68
2008-11-28,1732.57,13888.24,1076.07,8512.27,1871.16,896.24
2008-12-01,1690.23,14108.84,1058.62,8397.22,1894.61,816.21
2008-12-02,1639.18,13405.85,1023.2,7863.69,1889.64,848.81
2008-12-03,1640.57,13588.66,1022.67,8004.1,1965.41,870.74
2008-12-04,1643.68,13509.78,1006.54,7924.24,2001.5,845.22
2008-12-05,1659.17,13846.09,1028.13,7917.51,2018.66,876.07
2008-12-09,1754.58,14753.22,1105.84,8395.87,2037.74,888.67
2008-12-10,1821.7,15577.74,1145.87,8660.24,2079.12,899.24
2008-12-11,1794.16,15613.9,1154.43,8720.55,2031.68,873.59
2008-12-12,1740.34,14758.39,1103.82,8235.87,1954.21,879.73
2008-12-16,1782.09,15130.21,1161.56,8568.02,1975.01,913.18
2008-12-17,1779.29,15460.52,1169.75,8612.52,1976.82,904.42
2008-12-18,1798.95,15497.81,1175.91,8667.23,2015.69,885.28
2008-12-19,1795.47,15127.51,1180.97,8588.52,2018.46,887.88
2008-12-22,1745.63,14622.39,1179.61,8723.78,1987.76,871.63
2008-12-24,1736.99,14184.14,1128.51,8517.1,1863.8,868.15
2008-12-29,1780.57,14328.48,1117.59,8747.17,1850.48,869.42
2008-12-30,1770.65,14235.5,1124.47,8859.56,1832.91,890.64
2009-01-05,1924.87,15563.31,1173.57,9043.12,1880.72,927.45
2009-01-06,1913.66,15509.51,1194.28,9080.84,1937.15,934.7
2009-01-07,1880.58,14987.46,1228.17,9239.24,1924.01,906.65
2009-01-08,1827.61,14415.91,1205.7,8876.42,1878.18,909.73
2009-01-09,1806.02,14377.44,1180.96,8836.8,1904.86,890.35
2009-01-13,1761.82,13668.05,1167.71,8413.91,1863.37,871.79
2009-01-14,1764.72,13704.61,1182.68,8438.45,1928.87,842.62
2009-01-15,1704.06,13242.96,1111.34,8023.31,1920.21,843.74
2009-01-16,1730.45,13255.51,1135.2,8230.15,1954.44,850.12
2009-01-20,1723.37,12959.77,1126.81,8065.79,1994.11,805.22
2009-01-21,1704.52,12583.63,1103.61,7901.64,1985.02,840.24
2009-01-22,1708.77,12657.99,1116.23,8051.74,2004.95,827.5
2009-01-23,1685.23,12578.6,1093.4,7745.25,1990.66,831.95
2009-02-02,1705.29,12861.49,1146.95,7873.98,2011.68,825.44
2009-02-03,1711.92,12776.89,1163.2,7825.51,2060.81,838.51
2009-02-04,1707.39,13063.89,1195.37,8038.94,2107.75,832.23
2009-02-05,1704.6,13178.9,1177.88,7949.65,2098.02,845.85
2009-02-06,1715.35,13655.04,1210.26,8076.62,2181.24,868.6
2009-02-09,1682.34,13769.06,1202.69,7969.03,2224.71,869.89
2009-02-10,1703.29,13880.64,1198.87,7945.94,2265.16,827.16
2009-02-12,1684.96,13228.3,1179.84,7705.36,2248.09,835.19
2009-02-13,1705.64,13554.67,1192.44,7779.4,2320.79,826.84
2009-02-17,1637.92,12945.4,1127.19,7645.51,2319.44,789.17
2009-02-18,1651.06,13016.0,1113.19,7534.44,2209.86,788.42
2009-02-19,1629.35,13023.36,1107.1,7557.65,2227.12,778.94
2009-02-20,1594.94,12699.17,1065.95,7416.38,2261.48,770.05
2009-02-23,1630.69,13175.1,1099.55,7376.16,2305.78,743.33
2009-02-24,1614.44,12798.52,1063.88,7268.56,2200.65,773.14
2009-02-25,1616.79,13005.08,1067.08,7461.22,2206.57,764.9
2009-02-26,1617.44,12894.94,1054.79,7457.93,2121.25,752.83
2009-02-27,1594.87,12811.57,1063.03,7568.42,2082.85,735.09
2009-03-02,1533.4,12317.46,1018.81,7280.15,2093.45,700.82
2009-03-03,1528.51,12033.88,1025.57,7229.72,2071.43,696.33
2009-03-04,1544.34,12331.15,1059.26,7290.96,2198.11,712.87
2009-03-05,1518.64,12211.24,1058.18,7433.49,2221.08,682.55
2009-03-06,1513.12,11921.52,1055.03,7173.1,2193.01,683.38
2009-03-09,1456.95,11344.58,1071.73,7086.03,2118.75,676.53
2009-03-10,1485.75,11694.05,1092.2,7054.98,2158.57,719.6
2009-03-11,1505.51,11930.66,1127.51,7376.12,2139.02,721.36
2009-03-12,1493.53,12001.53,1128.39,7198.25,2133.88,750.74
2009-03-13,1577.52,12525.8,1126.03,7569.28,2128.85,756.55
2009-03-16,1586.32,12976.71,1125.46,7704.15,2153.29,753.89
2009-03-17,1559.03,12878.09,1163.88,7949.13,2218.33,778.12
2009-03-18,1575.94,13117.17,1169.95,7972.17,2223.73,794.35
2009-03-19,1584.86,13130.92,1161.81,7945.96,2265.76,784.04
2009-03-23,1664.08,13447.42,1199.5,8215.53,2325.48,822.92
2009-03-24,1706.34,13910.34,1221.7,8488.3,2338.42,806.12
2009-03-25,1691.68,13622.11,1229.02,8479.99,2291.55,813.88
2009-03-26,1758.79,14108.98,1243.8,8636.33,2361.7,832.86
2009-03-27,1745.66,14119.5,1237.51,8626.97,2374.44,815.94
2009-03-30,1673.14,13456.33,1197.46,8236.08,2358.04,787.53
2009-03-31,1699.99,13576.02,1206.26,8109.53,2373.21,797.87
2009-04-01,1702.26,13519.54,1233.36,8351.91,2408.02,811.08
2009-04-02,1803.34,14521.97,1276.97,8719.78,2425.29,834.38
2009-04-03,1820.87,14545.69,1283.75,8749.84,2419.78,842.5
2009-04-07,1802.39,14928.97,1300.1,8832.85,2439.18,815.55
2009-04-08,1783.96,14474.86,1262.07,8595.01,2347.39,825.16
2009-04-09,1828.51,14901.41,1316.35,8916.06,2379.88,856.56
2009-04-14,1897.02,15580.16,1342.63,8842.68,2527.18,841.5
2009-04-15,1905.99,15669.62,1333.09,8742.96,2536.06,852.06
2009-04-16,1891.75,15582.99,1336.72,8755.26,2534.13,865.3
2009-04-17,1896.56,15601.27,1329.0,8907.58,2503.94,869.6
2009-04-20,1874.85,15750.91,1336.39,8924.75,2557.46,832.39
2009-04-21,1887.25,15285.89,1336.81,8711.33,2535.83,850.08
2009-04-22,1843.41,14878.45,1356.02,8727.3,2461.35,843.55
2009-04-23,1859.98,15214.46,1368.8,8847.01,2463.95,851.92
2009-04-24,1852.85,15258.85,1354.1,8707.99,2448.59,866.23
2009-04-27,1818.61,14840.42,1339.83,8726.34,2405.35,857.51
2009-04-28,1808.41,14555.11,1300.24,8493.77,2401.44,855.16
2009-04-30,1920.28,15520.99,1369.36,8828.26,2477.57,872.81
2009-05-07,2241.6,17217.89,1401.08,9385.7,2597.45,907.39
2009-05-08,2238.21,17389.87,1412.13,9432.83,2625.65,929.23
2009-05-11,2166.1,17087.95,1415.16,9451.98,2579.75,909.24
2009-05-12,2178.13,17153.64,1403.51,9298.61,2618.17,908.35
2009-05-13,2185.29,17059.62,1414.52,9340.49,2663.77,883.92
2009-05-14,2122.11,16541.69,1380.95,9093.73,2639.89,893.07
2009-05-15,2139.78,16790.7,1391.73,9265.02,2645.26,882.88
2009-05-18,2176.98,17022.91,1386.68,9038.69,2652.78,909.71
2009-05-19,2260.36,17544.03,1428.21,9290.29,2676.68,908.13
2009-05-20,2269.24,17475.84,1435.7,9344.64,2651.41,903.47
2009-05-21,2210.97,17199.49,1421.65,9264.15,2610.62,888.33
2009-05-22,2245.27,17062.52,1403.75,9225.81,2597.6,887.0
2009-05-26,2238.79,16991.56,1372.04,9310.81,2588.57,910.33
2009-05-27,2306.08,17885.27,1362.02,9438.77,2632.93,893.06
2009-06-01,2380.07,18888.59,1415.1,9677.75,2721.28,942.87
2009-06-02,2375.82,18389.08,1412.85,9704.31,2724.3,944.74
2009-06-03,2383.82,18576.47,1414.89,9741.67,2778.59,931.76
2009-06-04,2362.74,18502.77,1378.14,9668.96,2767.24,942.46
2009-06-05,2396.35,18679.53,1394.71,9768.01,2753.89,940.09
2009-06-08,2333.7,18253.39,1393.3,9865.63,2768.34,939.14
2009-06-09,2349.87,18058.49,1371.84,9786.82,2787.89,942.43
2009-06-10,2391.22,18785.66,1414.88,9991.49,2816.25,939.15
2009-06-11,2381.81,18791.03,1419.39,9981.33,2797.32,944.89
2009-06-12,2377.07,18889.68,1428.59,10135.82,2743.76,946.21
2009-06-15,2316.56,18498.96,1412.42,10039.67,2789.55,923.72
2009-06-16,2288.16,18165.5,1399.15,9752.88,2776.02,911.97
2009-06-17,2271.45,18084.6,1391.17,9840.85,2810.12,910.71
2009-06-18,2237.2,17776.66,1375.76,9703.72,2853.9,918.37
2009-06-19,2273.18,17920.93,1383.34,9786.26,2880.49,921.23
2009-06-22,2266.92,18059.55,1399.71,9826.27,2896.3,893.04
2009-06-23,2226.1,17538.37,1360.54,9549.61,2892.7,895.1
2009-06-24,2278.96,17892.15,1363.79,9590.32,2922.3,900.94
2009-06-25,2302.46,18275.03,1392.73,9796.08,2925.05,920.26
2009-06-26,2317.95,18600.26,1394.53,9877.39,2928.21,918.9
2009-06-29,2317.17,18528.51,1388.45,9783.47,2975.31,927.23
2009-06-30,2333.14,18378.73,1390.07,9958.44,2959.36,919.32
2009-07-02,2320.82,18178.05,1411.48,9876.15,3060.25,896.42
2009-07-06,2266.09,17979.41,1428.94,9680.87,3124.67,898.72
2009-07-07,2272.26,17862.27,1434.2,9647.79,3089.45,881.03
2009-07-08,2259.77,17721.07,1431.02,9420.75,3080.77,879.56
2009-07-09,2307.61,17790.59,1430.89,9291.06,3123.03,882.68
2009-07-10,2307.98,17708.42,1428.62,9287.28,3113.93,879.13
2009-07-13,2266.64,17254.63,1378.12,9050.33,3080.56,901.05
2009-07-14,2310.55,17885.73,1385.56,9261.81,3145.16,905.84
2009-07-15,2389.42,18258.66,1420.86,9269.25,3188.55,932.68
2009-07-16,2401.02,18361.87,1432.22,9344.16,3183.74,940.74
2009-07-17,2430.96,18805.66,1440.1,9395.32,3189.74,940.38
2009-07-21,2454.33,19501.73,1488.99,9652.02,3213.21,954.58
2009-07-22,2450.83,19248.17,1494.04,9723.16,3296.61,954.07
2009-07-23,2484.9,19817.7,1496.49,9792.94,3328.49,976.29
2009-07-24,2533.43,19982.79,1502.59,9944.55,3372.6,979.26
2009-07-27,2576.66,20251.62,1524.05,10088.66,3435.21,982.18
2009-07-28,2624.04,20624.54,1526.03,10087.26,3438.37,979.62
2009-07-29,2604.06,20135.5,1524.32,10113.24,3266.43,975.15
2009-07-30,2636.19,20234.08,1534.74,10165.21,3321.56,986.75
2009-07-31,2659.2,20573.33,1557.29,10356.83,3412.06,987.48
2009-08-03,2681.64,20807.26,1564.98,10352.47,3462.59,1002.63
2009-08-04,2648.76,20796.43,1566.37,10375.01,3471.44,1005.65
2009-08-05,2606.83,20494.77,1559.47,10252.53,3428.5,1002.72
2009-08-06,2601.5,20899.24,1565.04,10388.09,3356.33,997.08
2009-08-07,2549.35,20375.37,1576.0,10412.09,3260.69,1010.48
2009-08-11,2597.3,21074.21,1579.21,10585.46,3264.73,994.35
2009-08-12,2571.31,20435.24,1565.35,10435.0,3112.72,1005.81
2009-08-13,2614.18,20861.3,1564.64,10517.19,3140.56,1012.73
2009-08-14,2631.51,20893.33,1591.41,10597.33,3046.97,1004.09
2009-08-17,2545.98,20137.65,1547.06,10268.61,2870.63,979.73
2009-08-18,2567.72,20306.27,1550.24,10284.96,2910.88,989.67
2009-08-19,2522.78,19954.23,1545.96,10204.0,2785.58,996.46
2009-08-20,2559.57,20328.86,1576.39,10383.41,2911.58,1007.37
2009-08-21,2544.86,20199.02,1580.98,10238.2,2960.77,1026.13
2009-08-24,2612.33,20535.94,1612.22,10581.05,2993.43,1025.57
2009-08-25,2618.76,20435.24,1601.38,10497.36,2915.8,1028.0
2009-08-26,2628.43,20456.32,1614.12,10639.71,2967.59,1028.12
2009-08-27,2642.23,20242.75,1599.33,10473.97,2946.4,1030.98
2009-08-28,2642.8,20098.62,1607.94,10534.14,2860.69,1028.93
2009-08-31,2592.9,19724.19,1591.85,10492.53,2667.75,1020.62
2009-09-02,2569.93,19522.0,1613.16,10280.46,2714.97,994.75
2009-09-03,2598.36,19761.68,1613.53,10214.64,2845.02,1003.24
2009-09-04,2622.69,20318.62,1608.9,10187.11,2861.61,1016.4
2009-09-08,2660.91,21069.81,1619.69,10393.23,2930.48,1025.39
2009-09-09,2650.48,20851.04,1607.77,10312.14,2946.26,1033.37
2009-09-10,2682.02,21069.56,1644.68,10513.67,2924.88,1044.14
2009-09-11,2681.03,21161.42,1651.7,10444.33,2989.79,1042.73
2009-09-14,2639.74,20932.2,1634.91,10202.06,3026.74,1049.34
2009-09-15,2638.4,20866.37,1653.4,10217.62,3033.73,1052.63
2009-09-16,2674.42,21402.92,1683.33,10270.77,2999.71,1068.76
2009-09-17,2672.6,21768.51,1695.47,10443.8,3060.26,1065.49
2009-09-18,2647.91,21623.45,1699.71,10370.54,2962.67,1068.3
2009-09-24,2667.43,21050.73,1693.88,10544.22,2853.55,1050.78
2009-09-25,2662.82,21024.4,1691.48,10265.98,2838.84,1044.38
2009-09-28,2629.25,20588.41,1675.55,10009.52,2763.52,1062.98
2009-09-29,2663.31,21013.17,1690.05,10100.2,2754.54,1060.61
2009-09-30,2672.57,20955.25,1673.14,10133.23,2779.43,1057.08
2009-10-09,2652.51,21499.44,1646.79,10016.39,2911.72,1071.49
2009-10-13,2668.4,21467.36,1628.93,10076.56,2936.19,1073.19
2009-10-14,2708.48,21886.48,1649.09,10060.21,2970.53,1092.02
2009-10-15,2712.15,21999.08,1658.99,10238.65,2979.79,1096.56
2009-10-16,2708.12,21929.9,1640.36,10257.56,2976.63,1087.68
2009-10-19,2711.7,22200.46,1649.07,10236.51,3038.27,1097.91
2009-10-20,2711.09,22384.96,1659.15,10336.84,3084.45,1091.06
2009-10-21,2692.55,22318.11,1653.86,10333.39,3070.59,1081.4
2009-10-22,2681.97,22210.52,1630.33,10267.17,3051.41,1092.91
2009-10-23,2715.34,22589.73,1640.17,10282.99,3107.85,1079.6
2009-10-27,2694.5,22169.59,1649.53,10212.46,3021.46,1063.41
2009-10-28,2648.98,21761.58,1609.71,10075.05,3031.33,1042.63
2009-10-29,2632.31,21264.99,1585.85,9891.1,2960.47,1066.11
2009-10-30,2651.13,21752.87,1580.69,10034.74,2995.85,1036.19
2009-11-02,2645.43,21620.19,1559.09,9802.95,3076.65,1042.88
2009-11-04,2648.64,21614.77,1579.93,9844.31,3128.54,1046.5
2009-11-05,2629.35,21479.08,1552.24,9717.44,3155.05,1066.63
2009-11-06,2658.21,21829.72,1572.46,9789.35,3164.04,1069.3
2009-11-09,2693.38,22207.55,1576.79,9808.99,3175.58,1093.08
2009-11-10,2707.6,22268.16,1582.3,9870.73,3178.61,1093.01
2009-11-11,2740.43,22627.21,1594.82,9871.68,3175.19,1098.51
2009-11-12,2726.24,22397.57,1572.73,9804.49,3172.95,1087.24
2009-11-13,2727.23,22553.63,1571.99,9770.31,3187.65,1093.48
2009-11-17,2764.95,22914.15,1585.98,9729.93,3282.89,1110.32
2009-11-18,2745.04,22840.33,1603.97,9676.8,3303.23,1109.8
2009-11-19,2758.79,22643.16,1620.54,9549.47,3320.61,1094.9
2009-11-20,2761.54,22455.84,1620.6,9497.68,3308.35,1091.38
2009-11-24,2779.98,22423.14,1606.42,9401.58,3223.53,1105.65
2009-11-25,2792.84,22611.8,1611.88,9441.64,3290.17,1110.63
2009-11-30,2732.12,21821.5,1555.6,9345.55,3195.3,1095.63
2009-12-01,2770.95,22113.15,1569.72,9572.2,3235.36,1108.86
2009-12-02,2796.34,22289.57,1591.63,9608.94,3269.75,1109.24
2009-12-03,2808.18,22553.87,1615.0,9977.67,3264.63,1099.92
2009-12-04,2791.01,22498.15,1624.76,10022.59,3317.04,1105.98
2009-12-07,2796.98,22324.96,1632.65,10167.6,3331.9,1103.25
2009-12-08,2805.5,22060.52,1627.78,10140.47,3296.66,1091.94
2009-12-09,2797.21,21741.76,1634.17,10004.72,3239.57,1095.95
2009-12-10,2781.86,21700.04,1652.73,9862.82,3254.26,1102.35
2009-12-11,2800.75,21902.11,1656.9,10107.87,3247.32,1106.41
2009-12-14,2799.54,22085.75,1664.77,10105.68,3302.9,1114.11
2009-12-15,2798.7,21813.92,1665.85,10083.48,3274.46,1107.93
2009-12-16,2813.93,21611.74,1664.24,10177.41,3255.21,1109.18
2009-12-17,2813.27,21347.63,1647.84,10163.8,3179.08,1096.08
2009-12-18,2802.59,21175.88,1647.04,10142.05,3113.89,1102.47
2009-12-21,2786.81,20948.1,1644.23,10183.47,3122.97,1114.05
2009-12-22,2823.82,21092.04,1655.54,10378.03,3050.52,1118.02
2009-12-28,2855.68,21480.22,1685.59,10634.23,3188.78,1127.78
2009-12-29,2869.76,21499.44,1672.48,10638.06,3211.76,1126.2
2009-12-30,2879.76,21496.62,1682.77,10546.44,3262.6,1126.42
2010-01-04,2894.55,21823.28,1696.14,10654.79,3243.76,1132.99
2010-01-05,2920.28,22279.58,1690.62,10681.83,3282.18,1136.52
2010-01-06,2930.49,22416.67,1705.32,10731.45,3254.22,1137.14
2010-01-07,2913.25,22269.45,1683.45,10681.66,3192.78,1141.69
2010-01-08,2922.76,22296.75,1695.26,10798.32,3196.0,1144.98
2010-01-12,2916.11,22326.64,1698.64,10879.14,3273.97,1136.22
2010-01-13,2888.38,21748.6,1671.41,10735.03,3172.66,1145.68
2010-01-14,2909.52,21716.95,1685.77,10907.68,3215.55,1148.46
2010-01-15,2908.42,21654.16,1701.8,10982.1,3224.15,1136.03
2010-01-19,2912.92,21677.98,1710.22,10764.9,3246.87,1150.23
2010-01-20,2893.13,21286.17,1714.38,10737.52,3151.85,1138.04
